+14000000000.0ns POS: x=518.82, y=511.2, z=0; VEL:-0.08, y=0, z=0
+14000000000.0ns POS: x=511.2, y=460.24, z=0; VEL:0, y=0.21, z=0
+14000000000.0ns POS: x=511.2, y=461.15, z=0; VEL:0, y=0.2, z=0
+14000000000.0ns POS: x=511.2, y=462.02, z=0; VEL:0, y=0.22, z=0
+14000000000.0ns POS: x=511.2, y=463.06, z=0; VEL:0, y=0.23, z=0
+14000000000.0ns POS: x=488.8, y=524.76, z=0; VEL:0, y=-0.22, z=0
+14000000000.0ns POS: x=488.8, y=523.92, z=0; VEL:0, y=-0.23, z=0
+14000000000.0ns POS: x=488.8, y=522.99, z=0; VEL:0, y=-0.2, z=0
+14000000000.0ns POS: x=488.8, y=522.12, z=0; VEL:0, y=-0.24, z=0
+14954545454.0ns POS: x=488.8, y=524.55, z=0; VEL:0, y=0, z=0
+14999104744.0ns POS: x=24.91, y=492, z=0; VEL:0, y=0, z=0
+14999999999.0ns POS: x=492, y=826.59, z=0; VEL:0, y=0, z=0
+14999999999.0ns POS: x=451.08, y=488.8, z=0; VEL:0, y=0, z=0
+14999999999.0ns POS: x=451.86, y=488.8, z=0; VEL:0, y=0, z=0
+14999999999.0ns POS: x=511.2, y=460.45, z=0; VEL:0, y=0, z=0
+15000000000.0ns POS: x=508, y=257.26, z=0; VEL:0, y=0, z=0
+15000000000.0ns POS: x=508, y=17.08, z=0; VEL:0, y=0, z=0
+15000000000.0ns POS: x=262.9, y=498.4, z=0; VEL:24.71, y=1.383e-12, z=0
+15000000000.0ns POS: x=138.11, y=498.4, z=0; VEL:21.19, y=0.000109173, z=0
+15000000000.0ns POS: x=43.3451, y=495.195, z=0; VEL:14.14, y=0.00492302, z=0
+15000000000.0ns POS: x=219.3, y=492, z=0; VEL:24.81, y=0, z=0
+15000000000.0ns POS: x=24.91, y=492, z=0; VEL:13.5, y=0, z=0
+15000000000.0ns POS: x=713.93, y=508, z=0; VEL:-23.74, y=0, z=0
+15000000000.0ns POS: x=843.79, y=508, z=0; VEL:-22.02, y=0, z=0
+15000000000.0ns POS: x=948.96, y=508, z=0; VEL:-16.36, y=0, z=0
+15000000000.0ns POS: x=508, y=257.26, z=0; VEL:0, y=18.33, z=0
+15000000000.0ns POS: x=508, y=123.34, z=0; VEL:0, y=20.69, z=0
+15000000000.0ns POS: x=508, y=17.08, z=0; VEL:0, y=14.08, z=0
+15000000000.0ns POS: x=492, y=826.59, z=0; VEL:0, y=-11.46, z=0
+15000000000.0ns POS: x=492, y=920.24, z=0; VEL:0, y=-12.55, z=0
+15000000000.0ns POS: x=450.37, y=488.8, z=0; VEL:0.18, y=0, z=0
+15000000000.0ns POS: x=451.08, y=488.8, z=0; VEL:0.19, y=0, z=0
+15000000000.0ns POS: x=451.86, y=488.8, z=0; VEL:0.18, y=0, z=0
+15000000000.0ns POS: x=452.52, y=488.8, z=0; VEL:0.18, y=0, z=0
+15000000000.0ns POS: x=519.81, y=511.2, z=0; VEL:-0.1, y=0, z=0
+15000000000.0ns POS: x=519.47, y=511.2, z=0; VEL:-0.09, y=0, z=0
+15000000000.0ns POS: x=519.12, y=511.2, z=0; VEL:-0.09, y=0, z=0
+15000000000.0ns POS: x=518.74, y=511.2, z=0; VEL:-0.09, y=0, z=0
+15000000000.0ns POS: x=511.2, y=460.45, z=0; VEL:0, y=0.2, z=0
+15000000000.0ns POS: x=511.2, y=461.35, z=0; VEL:0, y=0.21, z=0
+15000000000.0ns POS: x=511.2, y=462.24, z=0; VEL:0, y=0.22, z=0
+15000000000.0ns POS: x=511.2, y=463.29, z=0; VEL:0, y=0.21, z=0
+15000000000.0ns POS: x=488.8, y=524.55, z=0; VEL:0, y=-0.21, z=0
+15000000000.0ns POS: x=488.8, y=523.69, z=0; VEL:0, y=-0.2, z=0
+15000000000.0ns POS: x=488.8, y=522.79, z=0; VEL:0, y=-0.25, z=0
+15000000000.0ns POS: x=488.8, y=521.88, z=0; VEL:0, y=-0.22, z=0
+15999999999.0ns POS: x=451.27, y=488.8, z=0; VEL:0, y=0, z=0
+15999999999.0ns POS: x=519.71, y=511.2, z=0; VEL:0, y=0, z=0
+15999999999.0ns POS: x=511.2, y=463.5, z=0; VEL:0, y=0, z=0
+15999999999.0ns POS: x=488.8, y=524.34, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=244.11, y=492, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=38.41, y=492, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=821.77, y=508, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=508, y=275.59, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=508, y=31.16, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=488.8, y=522.54, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=287.61, y=498.4, z=0; VEL:24.63, y=5.53151e-14, z=0
+16000000000.0ns POS: x=159.3, y=498.4, z=0; VEL:21.54, y=3.39418e-06, z=0
+16000000000.0ns POS: x=57.4851, y=495.2, z=0; VEL:15.85, y=0.000154068, z=0
+16000000000.0ns POS: x=5.1, y=492, z=0; VEL:6.52, y=0, z=0
+16000000000.0ns POS: x=244.11, y=492, z=0; VEL:25.22, y=0, z=0
+16000000000.0ns POS: x=38.41, y=492, z=0; VEL:15.58, y=0, z=0
+16000000000.0ns POS: x=690.19, y=508, z=0; VEL:-23.73, y=0, z=0
+16000000000.0ns POS: x=821.77, y=508, z=0; VEL:-22.31, y=0, z=0
+16000000000.0ns POS: x=932.6, y=508, z=0; VEL:-18.81, y=0, z=0
+16000000000.0ns POS: x=994.9, y=508, z=0; VEL:-8.98, y=0, z=0
+16000000000.0ns POS: x=508, y=275.59, z=0; VEL:0, y=19.04, z=0
+16000000000.0ns POS: x=508, y=144.03, z=0; VEL:0, y=20.35, z=0
+16000000000.0ns POS: x=508, y=31.16, z=0; VEL:0, y=16.55, z=0
+16000000000.0ns POS: x=492, y=815.13, z=0; VEL:0, y=-11.86, z=0
+16000000000.0ns POS: x=492, y=907.69, z=0; VEL:0, y=-13.23, z=0
+16000000000.0ns POS: x=492, y=994.9, z=0; VEL:0, y=-11.16, z=0
+16000000000.0ns POS: x=450, y=488.8, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=450.55, y=488.8, z=0; VEL:0.19, y=0, z=0
+16000000000.0ns POS: x=451.27, y=488.8, z=0; VEL:0.19, y=0, z=0
+16000000000.0ns POS: x=452.04, y=488.8, z=0; VEL:0.16, y=0, z=0
+16000000000.0ns POS: x=452.7, y=488.8, z=0; VEL:0.18, y=0, z=0
+16000000000.0ns POS: x=520, y=511.2, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=519.71, y=511.2, z=0; VEL:-0.1, y=0, z=0
+16000000000.0ns POS: x=519.38, y=511.2, z=0; VEL:-0.09, y=0, z=0
+16000000000.0ns POS: x=519.03, y=511.2, z=0; VEL:-0.09, y=0, z=0
+16000000000.0ns POS: x=518.65, y=511.2, z=0; VEL:-0.08, y=0, z=0
+16000000000.0ns POS: x=511.2, y=460, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=511.2, y=460.65, z=0; VEL:0, y=0.23, z=0
+16000000000.0ns POS: x=511.2, y=461.56, z=0; VEL:0, y=0.25, z=0
+16000000000.0ns POS: x=511.2, y=462.46, z=0; VEL:0, y=0.2, z=0
+16000000000.0ns POS: x=511.2, y=463.5, z=0; VEL:0, y=0.22, z=0
+16000000000.0ns POS: x=488.8, y=525, z=0; VEL:0, y=0, z=0
+16000000000.0ns POS: x=488.8, y=524.34, z=0; VEL:0, y=-0.21, z=0
+16000000000.0ns POS: x=488.8, y=523.49, z=0; VEL:0, y=-0.24, z=0
+16000000000.0ns POS: x=488.8, y=522.54, z=0; VEL:0, y=-0.23, z=0
+16000000000.0ns POS: x=488.8, y=521.66, z=0; VEL:0, y=-0.2, z=0
+16999999999.0ns POS: x=492, y=983.74, z=0; VEL:0, y=0, z=0
+16999999999.0ns POS: x=451.46, y=488.8, z=0; VEL:0, y=0, z=0
+16999999999.0ns POS: x=452.2, y=488.8, z=0; VEL:0, y=0, z=0
+16999999999.0ns POS: x=518.57, y=511.2, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=11.62, y=492, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=269.33, y=492, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=53.99, y=492, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=508, y=294.63, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=508, y=164.38, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=508, y=47.71, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=492, y=803.27, z=0; VEL:0, y=0, z=0
+17000000000.0ns POS: x=312.24, y=498.4, z=0; VEL:24.83, y=0, z=0
+17000000000.0ns POS: x=180.84, y=498.4, z=0; VEL:21.5, y=1.03758e-07, z=0
+17000000000.0ns POS: x=73.3351, y=495.2, z=0; VEL:18.0593, y=3.07967, z=0
+17000000000.0ns POS: x=11.62, y=492, z=0; VEL:8.31, y=0, z=0
+17000000000.0ns POS: x=269.33, y=492, z=0; VEL:24.08, y=0, z=0
+17000000000.0ns POS: x=53.99, y=492, z=0; VEL:18.07, y=0, z=0
+17000000000.0ns POS: x=666.46, y=508, z=0; VEL:-23.32, y=0, z=0
+17000000000.0ns POS: x=799.46, y=508, z=0; VEL:-22.6, y=0, z=0
+17000000000.0ns POS: x=913.79, y=508, z=0; VEL:-20.14, y=0, z=0
+17000000000.0ns POS: x=985.92, y=508, z=0; VEL:-10.76, y=0, z=0
+17000000000.0ns POS: x=508, y=294.63, z=0; VEL:0, y=18.35, z=0
+17000000000.0ns POS: x=508, y=164.38, z=0; VEL:0, y=19.64, z=0
+17000000000.0ns POS: x=508, y=47.71, z=0; VEL:0, y=17.9, z=0
+17000000000.0ns POS: x=492, y=803.27, z=0; VEL:0, y=-12.46, z=0
+17000000000.0ns POS: x=492, y=894.46, z=0; VEL:0, y=-12.46, z=0
+17000000000.0ns POS: x=492, y=983.74, z=0; VEL:0, y=-11.31, z=0
+17000000000.0ns POS: x=450, y=488.8, z=0; VEL:0.16, y=0, z=0
+17000000000.0ns POS: x=450.74, y=488.8, z=0; VEL:0.18, y=0, z=0
+17000000000.0ns POS: x=451.46, y=488.8, z=0; VEL:0.16, y=0, z=0
+17000000000.0ns POS: x=452.2, y=488.8, z=0; VEL:0.18, y=0, z=0
+17000000000.0ns POS: x=452.88, y=488.8, z=0; VEL:0.17, y=0, z=0
+17000000000.0ns POS: x=520, y=511.2, z=0; VEL:-0.1, y=0, z=0
+17000000000.0ns POS: x=519.61, y=511.2, z=0; VEL:-0.09, y=0, z=0
+17000000000.0ns POS: x=519.29, y=511.2, z=0; VEL:-0.08, y=0, z=0
+17000000000.0ns POS: x=518.94, y=511.2, z=0; VEL:-0.09, y=0, z=0
+17000000000.0ns POS: x=518.57, y=511.2, z=0; VEL:-0.08, y=0, z=0
+17000000000.0ns POS: x=511.2, y=460, z=0; VEL:0, y=0.23, z=0
+17000000000.0ns POS: x=511.2, y=460.88, z=0; VEL:0, y=0.21, z=0
+17000000000.0ns POS: x=511.2, y=461.81, z=0; VEL:0, y=0.23, z=0
+17000000000.0ns POS: x=511.2, y=462.66, z=0; VEL:0, y=0.23, z=0
+17000000000.0ns POS: x=511.2, y=463.72, z=0; VEL:0, y=0.24, z=0
+17000000000.0ns POS: x=488.8, y=525, z=0; VEL:0, y=-0.24, z=0
+17000000000.0ns POS: x=488.8, y=524.13, z=0; VEL:0, y=-0.22, z=0
+17000000000.0ns POS: x=488.8, y=523.25, z=0; VEL:0, y=-0.24, z=0
+17000000000.0ns POS: x=488.8, y=522.31, z=0; VEL:0, y=-0.21, z=0
+17000000000.0ns POS: x=488.8, y=521.46, z=0; VEL:0, y=-0.23, z=0
+17999115826.0ns POS: x=492, y=972.44, z=0; VEL:0, y=0, z=0
+17999999999.0ns POS: x=511.2, y=461.09, z=0; VEL:0, y=0, z=0
+17999999999.0ns POS: x=511.2, y=463.96, z=0; VEL:0, y=0, z=0
+17999999999.0ns POS: x=488.8, y=522.1, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=293.41, y=492, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=72.06, y=492, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=975.16, y=508, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=508, y=312.98, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=508, y=184.02, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=508, y=65.61, z=0; VEL:0, y=0, z=0
+18000000000.0ns POS: x=337.07, y=498.4, z=0; VEL:25.26, y=0, z=0
+18000000000.0ns POS: x=202.34, y=498.4, z=0; VEL:21.03, y=3.22372e-09, z=0
+18000000000.0ns POS: x=91.3944, y=498.28, z=0; VEL:20.6997, y=0.116366, z=0
+18000000000.0ns POS: x=19.93, y=492, z=0; VEL:10.03, y=0, z=0
+18000000000.0ns POS: x=293.41, y=492, z=0; VEL:24.42, y=0, z=0
+18000000000.0ns POS: x=72.06, y=492, z=0; VEL:20.49, y=0, z=0
+18000000000.0ns POS: x=643.14, y=508, z=0; VEL:-23.13, y=0, z=0
+18000000000.0ns POS: x=776.86, y=508, z=0; VEL:-22.02, y=0, z=0
+18000000000.0ns POS: x=893.65, y=508, z=0; VEL:-21.79, y=0, z=0
+18000000000.0ns POS: x=975.16, y=508, z=0; VEL:-13.27, y=0, z=0
+18000000000.0ns POS: x=508, y=312.98, z=0; VEL:0, y=18.29, z=0
+18000000000.0ns POS: x=508, y=184.02, z=0; VEL:0, y=20.8, z=0
+18000000000.0ns POS: x=508, y=65.61, z=0; VEL:0, y=20.08, z=0
+18000000000.0ns POS: x=492, y=790.81, z=0; VEL:0, y=-12.38, z=0
+18000000000.0ns POS: x=492, y=882, z=0; VEL:0, y=-13.25, z=0
+18000000000.0ns POS: x=492, y=972.44, z=0; VEL:0, y=-11.74, z=0
+18000000000.0ns POS: x=450.16, y=488.8, z=0; VEL:0.19, y=0, z=0
+18000000000.0ns POS: x=450.92, y=488.8, z=0; VEL:0.19, y=0, z=0
+18000000000.0ns POS: x=451.62, y=488.8, z=0; VEL:0.2, y=0, z=0
+18000000000.0ns POS: x=452.38, y=488.8, z=0; VEL:0.2, y=0, z=0
+18000000000.0ns POS: x=453.05, y=488.8, z=0; VEL:0.17, y=0, z=0
+18000000000.0ns POS: x=519.9, y=511.2, z=0; VEL:-0.08, y=0, z=0
+18000000000.0ns POS: x=519.52, y=511.2, z=0; VEL:-0.09, y=0, z=0
+18000000000.0ns POS: x=519.21, y=511.2, z=0; VEL:-0.09, y=0, z=0
+18000000000.0ns POS: x=518.85, y=511.2, z=0; VEL:-0.08, y=0, z=0
+18000000000.0ns POS: x=518.49, y=511.2, z=0; VEL:-0.1, y=0, z=0
+18000000000.0ns POS: x=511.2, y=460.23, z=0; VEL:0, y=0.24, z=0
+18000000000.0ns POS: x=511.2, y=461.09, z=0; VEL:0, y=0.2, z=0
+18000000000.0ns POS: x=511.2, y=462.04, z=0; VEL:0, y=0.24, z=0
+18000000000.0ns POS: x=511.2, y=462.89, z=0; VEL:0, y=0.24, z=0
+18000000000.0ns POS: x=511.2, y=463.96, z=0; VEL:0, y=0.23, z=0
+18000000000.0ns POS: x=488.8, y=524.76, z=0; VEL:0, y=-0.25, z=0
+18000000000.0ns POS: x=488.8, y=523.91, z=0; VEL:0, y=-0.23, z=0
+18000000000.0ns POS: x=488.8, y=523.01, z=0; VEL:0, y=-0.21, z=0
+18000000000.0ns POS: x=488.8, y=522.1, z=0; VEL:0, y=-0.22, z=0
+18000000000.0ns POS: x=488.8, y=521.23, z=0; VEL:0, y=-0.2, z=0
+18999999999.0ns POS: x=508, y=331.27, z=0; VEL:0, y=0, z=0
+18999999999.0ns POS: x=450.35, y=488.8, z=0; VEL:0, y=0, z=0
+18999999999.0ns POS: x=451.82, y=488.8, z=0; VEL:0, y=0, z=0
+18999999999.0ns POS: x=452.58, y=488.8, z=0; VEL:0, y=0, z=0
+18999999999.0ns POS: x=519.82, y=511.2, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=317.83, y=492, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=92.55, y=492, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=961.89, y=508, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=508, y=85.69, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=492, y=778.43, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=492, y=960.7, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=488.8, y=524.51, z=0; VEL:0, y=0, z=0
+19000000000.0ns POS: x=362.33, y=498.4, z=0; VEL:24.8, y=0, z=0
+19000000000.0ns POS: x=223.37, y=498.4, z=0; VEL:21.13, y=1.00947e-10, z=0
+19000000000.0ns POS: x=112.094, y=498.396, z=0; VEL:22.53, y=0.00384815, z=0
+19000000000.0ns POS: x=29.96, y=492, z=0; VEL:11.8214, y=3.09562, z=0
+19000000000.0ns POS: x=317.83, y=492, z=0; VEL:24.42, y=0, z=0
+19000000000.0ns POS: x=92.55, y=492, z=0; VEL:22.44, y=0, z=0
+19000000000.0ns POS: x=620.01, y=508, z=0; VEL:-24.1, y=0, z=0
+19000000000.0ns POS: x=754.84, y=508, z=0; VEL:-22.74, y=0, z=0
+19000000000.0ns POS: x=871.86, y=508, z=0; VEL:-23.77, y=0, z=0
+19000000000.0ns POS: x=961.89, y=508, z=0; VEL:-15.53, y=0, z=0
+19000000000.0ns POS: x=508, y=331.27, z=0; VEL:0, y=19.33, z=0
+19000000000.0ns POS: x=508, y=204.82, z=0; VEL:0, y=20.67, z=0
+19000000000.0ns POS: x=508, y=85.69, z=0; VEL:0, y=21.51, z=0
+19000000000.0ns POS: x=492, y=778.43, z=0; VEL:0, y=-11.53, z=0
+19000000000.0ns POS: x=492, y=868.75, z=0; VEL:0, y=-12.37, z=0
+19000000000.0ns POS: x=492, y=960.7, z=0; VEL:0, y=-11.8, z=0
+19000000000.0ns POS: x=450.35, y=488.8, z=0; VEL:0.17, y=0, z=0
+19000000000.0ns POS: x=451.11, y=488.8, z=0; VEL:0.17, y=0, z=0
+19000000000.0ns POS: x=451.82, y=488.8, z=0; VEL:0.17, y=0, z=0
+19000000000.0ns POS: x=452.58, y=488.8, z=0; VEL:0.2, y=0, z=0
+19000000000.0ns POS: x=453.22, y=488.8, z=0; VEL:0.18, y=0, z=0
+19000000000.0ns POS: x=519.82, y=511.2, z=0; VEL:-0.1, y=0, z=0
+19000000000.0ns POS: x=519.43, y=511.2, z=0; VEL:-0.09, y=0, z=0
+19000000000.0ns POS: x=519.12, y=511.2, z=0; VEL:-0.1, y=0, z=0
+19000000000.0ns POS: x=518.77, y=511.2, z=0; VEL:-0.09, y=0, z=0
+19000000000.0ns POS: x=518.39, y=511.2, z=0; VEL:-0.1, y=0, z=0
+19000000000.0ns POS: x=511.2, y=460.47, z=0; VEL:0, y=0.24, z=0
+19000000000.0ns POS: x=511.2, y=461.29, z=0; VEL:0, y=0.22, z=0
+19000000000.0ns POS: x=511.2, y=462.28, z=0; VEL:0, y=0.21, z=0
+19000000000.0ns POS: x=511.2, y=463.13, z=0; VEL:0, y=0.21, z=0
+19000000000.0ns POS: x=511.2, y=464.19, z=0; VEL:0, y=0.23, z=0
+19000000000.0ns POS: x=488.8, y=524.51, z=0; VEL:0, y=-0.25, z=0
+19000000000.0ns POS: x=488.8, y=523.68, z=0; VEL:0, y=-0.22, z=0
+19000000000.0ns POS: x=488.8, y=522.8, z=0; VEL:0, y=-0.24, z=0
+19000000000.0ns POS: x=488.8, y=521.88, z=0; VEL:0, y=-0.23, z=0
+19000000000.0ns POS: x=488.8, y=521.03, z=0; VEL:0, y=-0.2, z=0
+19956521739.0ns POS: x=511.2, y=464.41, z=0; VEL:0, y=0, z=0
+19999999999.0ns POS: x=492, y=766.9, z=0; VEL:0, y=0, z=0
+19999999999.0ns POS: x=452.78, y=488.8, z=0; VEL:0, y=0, z=0
+19999999999.0ns POS: x=511.2, y=460.71, z=0; VEL:0, y=0, z=0
+19999999999.0ns POS: x=488.8, y=523.46, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=342.25, y=492, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=114.99, y=492, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=946.36, y=508, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=508, y=107.2, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=488.8, y=524.26, z=0; VEL:0, y=0, z=0
+20000000000.0ns POS: x=387.13, y=498.4, z=0; VEL:24.99, y=0, z=0
+20000000000.0ns POS: x=244.5, y=498.4, z=0; VEL:20.58, y=3.1365e-12, z=0
+20000000000.0ns POS: x=134.624, y=498.4, z=0; VEL:22.54, y=0.000116919, z=0
+20000000000.0ns POS: x=41.7814, y=495.096, z=0; VEL:13.6396, y=0.101413, z=0
+20000000000.0ns POS: x=342.25, y=492, z=0; VEL:24.23, y=0, z=0
+20000000000.0ns POS: x=114.99, y=492, z=0; VEL:24.31, y=0, z=0
+20000000000.0ns POS: x=595.91, y=508, z=0; VEL:-23.89, y=0, z=0
+20000000000.0ns POS: x=732.1, y=508, z=0; VEL:-22.71, y=0, z=0
+20000000000.0ns POS: x=848.09, y=508, z=0; VEL:-25.15, y=0, z=0
+20000000000.0ns POS: x=946.36, y=508, z=0; VEL:-18.03, y=0, z=0
+20000000000.0ns POS: x=508, y=350.6, z=0; VEL:0, y=18.32, z=0
+20000000000.0ns POS: x=508, y=225.49, z=0; VEL:0, y=20.37, z=0
+20000000000.0ns POS: x=508, y=107.2, z=0; VEL:0, y=20.99, z=0
+20000000000.0ns POS: x=508, y=5.1, z=0; VEL:0, y=12.26, z=0
+20000000000.0ns POS: x=492, y=766.9, z=0; VEL:0, y=-12.13, z=0
+20000000000.0ns POS: x=492, y=856.38, z=0; VEL:0, y=-12.64, z=0
+20000000000.0ns POS: x=492, y=948.9, z=0; VEL:0, y=-11.56, z=0
+20000000000.0ns POS: x=450.52, y=488.8, z=0; VEL:0.16, y=0, z=0
+20000000000.0ns POS: x=451.28, y=488.8, z=0; VEL:0.16, y=0, z=0
+20000000000.0ns POS: x=451.99, y=488.8, z=0; VEL:0.18, y=0, z=0
+20000000000.0ns POS: x=452.78, y=488.8, z=0; VEL:0.19, y=0, z=0
+20000000000.0ns POS: x=453.4, y=488.8, z=0; VEL:0.18, y=0, z=0
+20000000000.0ns POS: x=519.72, y=511.2, z=0; VEL:-0.09, y=0, z=0
+20000000000.0ns POS: x=519.34, y=511.2, z=0; VEL:-0.1, y=0, z=0
+20000000000.0ns POS: x=519.02, y=511.2, z=0; VEL:-0.1, y=0, z=0
+20000000000.0ns POS: x=518.68, y=511.2, z=0; VEL:-0.08, y=0, z=0
+20000000000.0ns POS: x=518.29, y=511.2, z=0; VEL:-0.1, y=0, z=0
+20000000000.0ns POS: x=511.2, y=460.71, z=0; VEL:0, y=0.21, z=0
+20000000000.0ns POS: x=511.2, y=461.51, z=0; VEL:0, y=0.21, z=0
+20000000000.0ns POS: x=511.2, y=462.49, z=0; VEL:0, y=0.23, z=0
+20000000000.0ns POS: x=511.2, y=463.34, z=0; VEL:0, y=0.23, z=0
+20000000000.0ns POS: x=511.2, y=464.41, z=0; VEL:0, y=0.24, z=0
+20000000000.0ns POS: x=488.8, y=524.26, z=0; VEL:0, y=-0.24, z=0
+20000000000.0ns POS: x=488.8, y=523.46, z=0; VEL:0, y=-0.25, z=0
+20000000000.0ns POS: x=488.8, y=522.56, z=0; VEL:0, y=-0.23, z=0
+20000000000.0ns POS: x=488.8, y=521.65, z=0; VEL:0, y=-0.2, z=0
+20000000000.0ns POS: x=488.8, y=520.83, z=0; VEL:0, y=-0.23, z=0
+20999999999.0ns POS: x=519.24, y=511.2, z=0; VEL:0, y=0, z=0
+20999999999.0ns POS: x=518.19, y=511.2, z=0; VEL:0, y=0, z=0
+20999999999.0ns POS: x=511.2, y=464.65, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=366.48, y=492, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=139.3, y=492, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=928.33, y=508, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=508, y=17.36, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=492, y=754.77, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=488.8, y=523.21, z=0; VEL:0, y=0, z=0
+21000000000.0ns POS: x=412.12, y=498.4, z=0; VEL:23.16, y=0, z=0
+21000000000.0ns POS: x=265.08, y=498.4, z=0; VEL:20.97, y=1.10118e-13, z=0
+21000000000.0ns POS: x=157.164, y=498.4, z=0; VEL:22.08, y=3.54857e-06, z=0
+21000000000.0ns POS: x=55.421, y=495.197, z=0; VEL:15.04, y=0.00288979, z=0
+21000000000.0ns POS: x=5.1, y=492, z=0; VEL:7.46, y=0, z=0
+21000000000.0ns POS: x=366.48, y=492, z=0; VEL:25.12, y=0, z=0
+21000000000.0ns POS: x=139.3, y=492, z=0; VEL:25.91, y=0, z=0
+21000000000.0ns POS: x=572.02, y=508, z=0; VEL:-23.55, y=0, z=0
+21000000000.0ns POS: x=709.39, y=508, z=0; VEL:-22.62, y=0, z=0
+21000000000.0ns POS: x=822.94, y=508, z=0; VEL:-27.13, y=0, z=0
+21000000000.0ns POS: x=928.33, y=508, z=0; VEL:-20.6, y=0, z=0
+21000000000.0ns POS: x=994.9, y=508, z=0; VEL:-9.38, y=0, z=0
+21000000000.0ns POS: x=508, y=368.92, z=0; VEL:0, y=19.54, z=0
+21000000000.0ns POS: x=508, y=245.86, z=0; VEL:0, y=20.46, z=0
+21000000000.0ns POS: x=508, y=128.19, z=0; VEL:0, y=22.03, z=0
+21000000000.0ns POS: x=508, y=17.36, z=0; VEL:0, y=14.15, z=0
+21000000000.0ns POS: x=492, y=754.77, z=0; VEL:0, y=-12.59, z=0
+21000000000.0ns POS: x=492, y=843.74, z=0; VEL:0, y=-13.31, z=0
+21000000000.0ns POS: x=492, y=937.34, z=0; VEL:0, y=-11.7, z=0
+21000000000.0ns POS: x=450.68, y=488.8, z=0; VEL:0.16, y=0, z=0
+21000000000.0ns POS: x=451.44, y=488.8, z=0; VEL:0.2, y=0, z=0
+21000000000.0ns POS: x=452.17, y=488.8, z=0; VEL:0.2, y=0, z=0
+21000000000.0ns POS: x=452.97, y=488.8, z=0; VEL:0.2, y=0, z=0
+21000000000.0ns POS: x=453.58, y=488.8, z=0; VEL:0.18, y=0, z=0
+21000000000.0ns POS: x=519.63, y=511.2, z=0; VEL:-0.08, y=0, z=0
+21000000000.0ns POS: x=519.24, y=511.2, z=0; VEL:-0.1, y=0, z=0
+21000000000.0ns POS: x=518.92, y=511.2, z=0; VEL:-0.09, y=0, z=0
+21000000000.0ns POS: x=518.6, y=511.2, z=0; VEL:-0.09, y=0, z=0
+21000000000.0ns POS: x=518.19, y=511.2, z=0; VEL:-0.1, y=0, z=0
+21000000000.0ns POS: x=511.2, y=460.92, z=0; VEL:0, y=0.21, z=0
+21000000000.0ns POS: x=511.2, y=461.72, z=0; VEL:0, y=0.23, z=0
+21000000000.0ns POS: x=511.2, y=462.72, z=0; VEL:0, y=0.22, z=0
+21000000000.0ns POS: x=511.2, y=463.57, z=0; VEL:0, y=0.22, z=0
+21000000000.0ns POS: x=511.2, y=464.65, z=0; VEL:0, y=0.22, z=0
