Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
97.4089	f4.4	30	3	FullDelay	0.622043	622043	1	3
97.6889	f3.2	29	6	FullDelay	0.249856	249856	1	2
98.1049	f1.2	27	7	FullDelay	0.490484	490484	1	2
98.4889	f3.2	29	7	FullDelay	0.24804	248040	1	2
98.6249	f1.2	27	8	FullDelay	0.230708	230708	1	2
98.8089	f2.4	28	7	FullDelay	0.410745	410745	1	2
99.2569	f2.4	28	8	FullDelay	0.238065	238065	1	2
99.4889	f3.2	29	8	FullDelay	0.239973	239973	1	2
99.7689	f4.4	30	5	FullDelay	0.216431	216431	1	2
99.7689	f1.2	27	9	FullDelay	0.286469	286469	1	2
100.089	f8.3	26	21	FullDelay	0.231331	231331	1	2
100.433	f5.2	31	7	FullDelay	0.257434	257434	1	2
100.713	f5.2	31	8	FullDelay	0.265332	265332	1	2
101.833	f6.4	32	9	FullDelay	0.942433	942433	1	3
102.089	f8.3	26	23	FullDelay	0.812984	812984	1	3
102.289	f2.4	28	10	FullDelay	0.915637	915637	1	2
102.337	f6.4	32	10	FullDelay	0.229568	229568	1	2
102.873	f1.2	27	12	FullDelay	0.268146	268146	1	2
103.009	f8.3	26	24	FullDelay	0.536093	536093	1	2
103.689	f6.4	32	11	FullDelay	0.352003	352003	1	2
103.849	f8.3	26	25	FullDelay	0.399171	399171	1	2
104.137	f2.4	28	11	FullDelay	0.707815	707815	1	3
104.929	f1.2	27	14	FullDelay	0.439832	439832	1	2
105.449	f3.2	29	13	FullDelay	0.518265	518265	1	2
105.609	f2.4	28	13	FullDelay	0.228177	228177	1	2
105.729	f4.4	30	10	FullDelay	0.72695	726950	1	2
106.049	f6.4	32	13	FullDelay	0.692825	692825	1	2
106.569	f4.4	30	11	FullDelay	0.33736	337360	1	2
106.849	f1.2	27	16	FullDelay	0.226555	226555	1	2
107.569	f2.4	28	15	FullDelay	0.233362	233362	1	2
107.649	f3.2	29	15	FullDelay	0.295563	295563	1	2
108.217	f8.4	34	10	FullDelay	0.25901	259010	1	2
108.569	f5.2	31	15	FullDelay	0.225863	225863	1	2
109.129	f4.4	30	13	FullDelay	0.658111	658111	1	2
109.617	f8.4	34	11	FullDelay	0.265599	265599	1	2
110.649	f8.4	34	12	FullDelay	0.233237	233237	1	2
112.017	f8.4	34	13	FullDelay	0.674055	674055	1	2
112.649	f8.4	34	14	FullDelay	0.222729	222729	1	2
113.273	f7.2	33	11	FullDelay	0.247883	247883	1	2
114.345	f7.2	33	12	FullDelay	0.343312	343312	1	2
115.385	f7.2	33	13	FullDelay	0.260912	260912	1	2
115.849	f8.4	34	17	FullDelay	0.218416	218416	1	2
116.577	f7.2	33	14	FullDelay	0.224099	224099	1	2
116.849	f8.4	34	18	FullDelay	0.364071	364071	1	2
117.417	f7.2	33	15	FullDelay	0.247851	247851	1	2
117.609	f8.4	34	19	FullDelay	0.256028	256028	1	2
118.465	f2.5	35	6	FullDelay	0.420835	420835	1	3
118.665	f4.5	36	7	FullDelay	0.550225	550225	1	2
119.497	f2.5	35	7	FullDelay	0.225347	225347	1	2
119.657	f7.2	33	17	FullDelay	0.221372	221372	1	2
120.129	f8.5	38	2	FullDelay	0.824979	824979	1	3
120.529	f2.5	35	8	FullDelay	0.431412	431412	1	2
120.929	f7.2	33	18	FullDelay	0.640529	640529	1	2
121.369	f7.2	33	19	FullDelay	0.259197	259197	1	2
122.137	f2.5	35	9	FullDelay	0.785511	785511	1	3
122.297	f8.5	38	3	FullDelay	0.870338	870338	1	3
122.609	f7.2	33	20	FullDelay	0.219764	219764	1	2
123.529	f7.2	33	21	FullDelay	0.221134	221134	1	2
124.209	f4.5	36	12	FullDelay	0.223972	223972	1	2
124.769	f7.2	33	22	FullDelay	0.339549	339549	1	2
125.449	f2.5	35	12	FullDelay	0.57727	577270	1	4
126.297	f8.5	38	7	FullDelay	0.547057	547057	1	3
126.649	f7.2	33	24	FullDelay	0.27144	271440	1	2
127.529	f7.2	33	25	FullDelay	0.282279	282279	1	2
128.897	f8.5	38	9	FullDelay	0.695873	695873	1	3
129.089	f7.2	33	26	FullDelay	0.630577	630577	1	2
130.289	f7.2	33	27	FullDelay	0.234824	234824	1	2
131.033	f8.5	38	11	FullDelay	0.631518	631518	1	2
131.449	f7.2	33	28	FullDelay	0.264954	264954	1	2
132.665	f8.5	38	13	FullDelay	0.252805	252805	1	2
132.977	f7.2	33	29	FullDelay	0.578578	578578	1	3
133.369	f7.2	33	30	FullDelay	0.278517	278517	1	2
133.569	f2.6	40	3	FullDelay	0.242245	242245	1	2
133.769	f1.3	39	3	FullDelay	0.298434	298434	1	2
133.817	f8.5	38	14	FullDelay	0.413321	413321	1	2
134.097	f4.6	42	3	FullDelay	0.904347	904347	1	3
134.689	f7.2	33	31	FullDelay	0.339326	339326	1	2
135.289	f3.3	41	3	FullDelay	0.889973	889973	1	3
135.569	f7.2	33	32	FullDelay	0.296766	296766	1	2
135.625	f8.5	38	16	FullDelay	0.236701	236701	1	2
135.769	f4.6	42	5	FullDelay	0.250662	250662	1	2
136.209	f2.6	40	5	FullDelay	0.886259	886259	1	3
136.609	f2.6	40	6	FullDelay	0.227609	227609	1	2
136.649	f3.3	41	4	FullDelay	0.617602	617602	1	3
136.889	f1.3	39	6	FullDelay	0.250453	250453	1	2
137.137	f8.5	38	17	FullDelay	0.706086	706086	1	2
137.289	f1.3	39	7	FullDelay	0.25512	255120	1	2
137.529	f2.6	40	7	FullDelay	0.216391	216391	1	2
138.449	f1.3	39	8	FullDelay	0.217125	217125	1	2
138.569	f3.3	41	6	FullDelay	0.247752	247752	1	2
138.649	f2.6	40	8	FullDelay	0.284589	284589	1	2
139.129	f4.6	42	8	FullDelay	0.244119	244119	1	2
139.289	f8.6	46	1	FullDelay	0.226545	226545	1	2
139.369	f2.6	40	9	FullDelay	0.223263	223263	1	2
139.449	f3.3	41	7	FullDelay	0.245136	245136	1	2
140.009	f7.3	45	3	FullDelay	0.232204	232204	1	2
140.209	f8.5	38	20	FullDelay	0.753178	753178	1	3
140.449	f7.3	45	4	FullDelay	0.225847	225847	1	2
140.449	f2.6	40	10	FullDelay	0.274201	274201	1	2
140.649	f8.6	46	2	FullDelay	0.220542	220542	1	2
140.857	f4.6	42	9	FullDelay	0.745685	745685	1	2
141.097	f1.3	39	10	FullDelay	0.417811	417811	1	2
141.329	f5.3	43	8	FullDelay	0.548571	548571	1	2
142.769	f8.5	38	22	FullDelay	0.280226	280226	1	2
143.249	f3.3	41	10	FullDelay	0.605132	605132	1	3
144.089	f7.3	45	7	FullDelay	0.395252	395252	1	2
144.097	f4.6	42	12	FullDelay	0.252473	252473	1	2
144.129	f1.3	39	13	FullDelay	0.232093	232093	1	2
144.769	f4.6	42	13	FullDelay	0.280066	280066	1	2
144.769	f1.3	39	14	FullDelay	0.563465	563465	1	2
144.809	f6.6	44	13	FullDelay	0.272807	272807	1	2
147.009	f1.3	39	16	FullDelay	0.505666	505666	1	2
147.209	f3.3	41	13	FullDelay	0.461527	461527	1	2
147.329	f8.6	46	8	FullDelay	0.24364	243640	1	2
147.929	f8.5	38	27	FullDelay	0.249318	249318	1	2
148.129	f7.3	45	11	FullDelay	0.214985	214985	1	2
148.449	f8.5	38	28	FullDelay	0.273665	273665	1	2
150.025	f7.3	45	12	FullDelay	0.635223	635223	1	2
150.889	f7.3	45	13	FullDelay	0.594714	594714	1	3
151.249	f8.6	46	11	FullDelay	0.654097	654097	1	3
151.769	f7.3	45	14	FullDelay	0.29075	290750	1	2
152.417	f7.3	45	15	FullDelay	0.255729	255729	1	2
153.657	f7.3	45	16	FullDelay	0.224884	224884	1	2
154.369	f7.3	45	17	FullDelay	0.268073	268073	1	2
155.057	f8.6	46	14	FullDelay	0.333899	333899	1	2
155.617	f7.3	45	18	FullDelay	0.291205	291205	1	2
156.457	f8.6	46	15	FullDelay	0.231929	231929	1	2
157.313	f2.7	47	6	FullDelay	0.254666	254666	1	2
157.609	f8.6	46	16	FullDelay	0.250376	250376	1	2
157.889	f7.3	45	20	FullDelay	0.24406	244060	1	2
158.449	f7.3	45	21	FullDelay	0.251625	251625	1	2
158.649	f8.6	46	17	FullDelay	0.226706	226706	1	2
159.609	f6.7	49	6	FullDelay	0.46344	463440	1	3
160.569	f6.7	49	7	FullDelay	0.525184	525184	1	3
160.889	f8.6	46	19	FullDelay	0.271275	271275	1	2
161.489	f8.6	46	20	FullDelay	0.216911	216911	1	2
161.985	f6.7	49	8	FullDelay	0.55824	558240	1	2
162.009	f2.7	47	10	FullDelay	0.236967	236967	1	2
162.009	f7.3	45	24	FullDelay	0.215834	215834	1	2
162.729	f2.7	47	11	FullDelay	0.660079	660079	1	2
163.329	f2.7	47	12	FullDelay	0.224886	224886	1	2
164.137	f6.7	49	10	FullDelay	0.735901	735901	1	3
164.529	f6.7	49	11	FullDelay	0.265332	265332	1	2
164.609	f2.7	47	13	FullDelay	0.273069	273069	1	2
165.889	f4.7	48	13	FullDelay	0.665955	665955	1	2
166.449	f7.3	45	28	FullDelay	0.403335	403335	1	2
166.689	f7.3	45	29	FullDelay	0.222214	222214	1	2
167.929	f6.7	49	14	FullDelay	0.215481	215481	1	2
168.609	f6.7	49	15	FullDelay	0.236958	236958	1	2
173.857	f8.7	50	11	FullDelay	0.405453	405453	1	3
174.665	f8.7	50	12	FullDelay	0.253345	253345	1	2
175.393	f8.7	50	13	FullDelay	0.275861	275861	1	2
175.729	f3.4	53	3	FullDelay	0.239473	239473	1	2
175.929	f4.8	54	3	FullDelay	0.295526	295526	1	2
176.297	f8.7	50	14	FullDelay	0.238381	238381	1	2
176.449	f3.4	53	4	FullDelay	0.252024	252024	1	2
176.649	f4.8	54	4	FullDelay	0.296214	296214	1	2
177.329	f4.8	54	5	FullDelay	0.243248	243248	1	2
177.529	f3.4	53	5	FullDelay	0.358406	358406	1	2
177.625	f8.7	50	15	FullDelay	0.26199	261990	1	2
178.289	f3.4	53	6	FullDelay	0.21695	216950	1	2
178.577	f8.7	50	16	FullDelay	0.300866	300866	1	2
178.609	f4.8	54	6	FullDelay	0.238554	238554	1	2
178.689	f8.8	58	1	FullDelay	0.246183	246183	1	2
179.249	f7.4	57	1	FullDelay	0.223984	223984	1	2
179.289	f3.4	53	7	FullDelay	0.248816	248816	1	2
179.449	f8.8	58	2	FullDelay	0.340247	340247	1	2
179.577	f8.7	50	17	FullDelay	0.228893	228893	1	2
179.609	f4.8	54	7	FullDelay	0.244265	244265	1	2
179.873	f6.8	56	6	FullDelay	0.631644	631644	1	2
180.305	f2.8	52	8	FullDelay	0.246624	246624	1	2
180.329	f8.7	50	18	FullDelay	0.230868	230868	1	2
180.409	f4.8	54	8	FullDelay	0.24705	247050	1	2
180.729	f3.4	53	8	FullDelay	0.234146	234146	1	2
181.257	f5.4	55	9	FullDelay	0.24131	241310	1	2
181.409	f3.4	53	9	FullDelay	0.234909	234909	1	2
181.529	f7.4	57	3	FullDelay	0.225365	225365	1	2
181.769	f8.7	50	19	FullDelay	0.284934	284934	1	2
182.209	f8.8	58	4	FullDelay	0.562548	562548	1	2
182.289	f6.8	56	8	FullDelay	0.634557	634557	1	3
182.489	f7.4	57	4	FullDelay	0.231589	231589	1	2
182.689	f4.8	54	10	FullDelay	0.287083	287083	1	2
182.849	f5.4	55	11	FullDelay	0.341112	341112	1	2
183.257	f6.8	56	9	FullDelay	0.922436	922436	1	2
183.489	f2.8	52	10	FullDelay	0.892358	892358	1	3
183.609	f5.4	55	12	FullDelay	0.254814	254814	1	2
183.689	f8.8	58	6	FullDelay	0.291797	291797	1	2
183.689	f8.7	50	21	FullDelay	0.25193	251930	1	2
183.857	f4.8	54	11	FullDelay	0.371965	371965	1	2
185.089	f1.4	51	10	FullDelay	0.245959	245959	1	2
185.489	f5.4	55	14	FullDelay	0.284393	284393	1	2
185.569	f8.7	50	23	FullDelay	0.206982	206982	1	2
185.689	f4.8	54	13	FullDelay	0.300718	300718	1	2
185.889	f3.4	53	13	FullDelay	0.220857	220857	1	2
185.945	f2.8	52	12	FullDelay	0.315572	315572	1	2
186.449	f3.4	53	14	FullDelay	0.312692	312692	1	2
186.569	f8.7	50	24	FullDelay	0.359361	359361	1	2
187.065	f4.8	54	14	FullDelay	0.584394	584394	1	2
187.769	f1.4	51	12	FullDelay	0.301979	301979	1	2
187.817	f3.4	53	15	FullDelay	0.791564	791564	1	2
188.609	f1.4	51	13	FullDelay	0.233372	233372	1	2
189.249	f8.7	50	26	FullDelay	0.574598	574598	1	2
189.569	f8.7	50	27	FullDelay	0.235705	235705	1	2
190.049	f7.4	57	11	FullDelay	0.21984	219840	1	2
190.489	f8.8	58	12	FullDelay	0.240467	240467	1	2
190.569	f8.7	50	28	FullDelay	0.275541	275541	1	2
190.689	f7.4	57	12	FullDelay	0.313127	313127	1	2
191.329	f7.4	57	13	FullDelay	0.241911	241911	1	2
191.529	f8.8	58	13	FullDelay	0.275957	275957	1	2
192.529	f8.7	50	30	FullDelay	0.214488	214488	1	2
193.937	f7.4	57	15	FullDelay	0.399821	399821	1	3
194.537	f8.8	58	15	FullDelay	0.96595	965950	1	3
194.753	f7.4	57	16	FullDelay	0.32877	328770	1	2
195.377	f8.8	58	16	FullDelay	0.258581	258581	1	2
195.969	f7.4	57	17	FullDelay	0.709559	709559	1	3
196.289	f8.8	58	17	FullDelay	0.212742	212742	1	2
196.929	f7.4	57	18	FullDelay	0.456427	456427	1	2
197.577	f7.4	57	19	FullDelay	0.330463	330463	1	2
198.465	f4.9	60	7	FullDelay	0.261508	261508	1	2
198.609	f8.8	58	19	FullDelay	0.293972	293972	1	2
199.825	f6.9	61	7	FullDelay	0.432596	432596	1	2
200.465	f8.9	62	3	FullDelay	0.925996	925996	1	3
201.025	f6.9	61	8	FullDelay	0.760901	760901	1	2
201.369	f2.9	59	8	FullDelay	0.651804	651804	1	2
201.705	f6.9	61	9	FullDelay	0.241256	241256	1	2
203.169	f6.9	61	10	FullDelay	0.827518	827518	1	2
203.289	f7.4	57	24	FullDelay	0.285955	285955	1	2
204.297	f4.9	60	12	FullDelay	0.27009	270090	1	2
204.409	f6.9	61	11	FullDelay	0.230696	230696	1	2
204.769	f8.8	58	24	FullDelay	0.666611	666611	1	2
205.929	f2.9	59	12	FullDelay	0.258214	258214	1	2
206.529	f8.8	58	26	FullDelay	0.263139	263139	1	2
207.409	f8.8	58	27	FullDelay	0.271037	271037	1	2
207.977	f8.9	62	9	FullDelay	0.877591	877591	1	3
208.169	f7.4	57	28	FullDelay	0.332689	332689	1	2
208.369	f8.8	58	28	FullDelay	0.207119	207119	1	2
209.825	f8.9	62	11	FullDelay	0.318183	318183	1	2
211.545	f8.9	62	13	FullDelay	0.33521	335210	1	2
212.537	f8.9	62	14	FullDelay	0.263786	263786	1	2
213.369	f8.9	62	15	FullDelay	0.223826	223826	1	2
214.729	f8.9	62	16	FullDelay	0.23497	234970	1	2
215.689	f8.9	62	17	FullDelay	0.261385	261385	1	2
216.609	f8.9	62	18	FullDelay	0.265847	265847	1	2
217.529	f8.9	62	19	FullDelay	0.231036	231036	1	2
218.409	f8.9	62	20	FullDelay	0.231228	231228	1	2
219.609	f8.9	62	21	FullDelay	0.215325	215325	1	2
220.489	f8.9	62	22	FullDelay	0.452283	452283	1	2
221.689	f8.9	62	23	FullDelay	0.22616	226160	1	2
222.569	f8.9	62	24	FullDelay	0.226497	226497	1	2
223.409	f8.9	62	25	FullDelay	0.246708	246708	1	2
224.449	f8.9	62	26	FullDelay	0.226482	226482	1	2
