Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.6889	f1.0	3	1	FullDelay	0.247277	247277	1	2
11.3689	f2.0	4	1	FullDelay	0.251311	251311	1	2
11.5689	f1.0	3	2	FullDelay	0.287441	287441	1	2
13.6089	f2.0	4	3	FullDelay	0.233719	233719	1	2
13.8889	f1.0	3	4	FullDelay	0.223144	223144	1	2
14.5689	f6.0	8	1	FullDelay	0.248628	248628	1	2
14.6489	f2.0	4	4	FullDelay	0.231162	231162	1	2
14.8489	f1.0	3	5	FullDelay	0.349705	349705	1	2
14.8889	f5.0	7	3	FullDelay	0.230998	230998	1	2
15.2889	f6.0	8	2	FullDelay	0.238151	238151	1	2
15.7289	f5.0	7	4	FullDelay	0.242976	242976	1	2
16.3689	f6.0	8	3	FullDelay	0.232048	232048	1	2
16.3689	f2.0	4	6	FullDelay	0.248111	248111	1	2
16.7289	f5.0	7	5	FullDelay	0.236736	236736	1	2
17.2889	f6.0	8	4	FullDelay	0.231535	231535	1	2
17.6889	f5.0	7	6	FullDelay	0.239435	239435	1	2
18.4089	f5.0	7	7	FullDelay	0.242654	242654	1	2
18.4489	f2.0	4	8	FullDelay	0.240257	240257	1	2
18.6089	f6.0	8	5	FullDelay	0.310911	310911	1	2
19.0889	f1.0	3	9	FullDelay	0.229666	229666	1	2
19.4889	f1.0	3	10	FullDelay	0.240174	240174	1	2
19.6889	f2.0	4	9	FullDelay	0.317124	317124	1	2
20.5289	f7.0	9	2	FullDelay	0.219347	219347	1	2
20.7289	f8.0	10	1	FullDelay	0.277508	277508	1	2
21.5289	f1.0	3	12	FullDelay	0.22305	223050	1	2
21.7289	f5.0	7	10	FullDelay	0.231716	231716	1	2
21.9289	f6.0	8	8	FullDelay	0.290622	290622	1	2
22.4489	f5.0	7	11	FullDelay	0.218829	218829	1	2
22.6489	f6.0	8	9	FullDelay	0.247211	247211	1	2
23.4489	f6.0	8	10	FullDelay	0.214392	214392	1	2
23.6889	f5.0	7	12	FullDelay	0.215023	215023	1	2
24.7689	f5.0	7	13	FullDelay	0.338969	338969	1	2
24.8089	f1.0	3	15	FullDelay	0.240524	240524	1	2
25.4889	f1.0	3	16	FullDelay	0.257519	257519	1	2
25.9289	f2.0	4	14	FullDelay	0.728404	728404	1	2
26.2489	f6.0	8	12	FullDelay	0.876156	876156	1	2
26.3689	f2.0	4	15	FullDelay	0.260897	260897	1	2
27.9289	f6.0	8	14	FullDelay	0.581327	581327	1	2
28.6889	f6.0	8	15	FullDelay	0.25896	258960	1	2
28.8889	f5.0	7	17	FullDelay	0.223168	223168	1	2
29.8889	f8.0	10	9	FullDelay	0.214124	214124	1	2
29.9689	f5.0	7	18	FullDelay	0.569153	569153	1	2
30.0889	f7.0	9	10	FullDelay	0.339916	339916	1	2
30.6489	f7.0	9	11	FullDelay	0.514217	514217	1	2
30.8089	f6.0	8	17	FullDelay	0.28932	289320	1	2
31.6089	f6.0	8	18	FullDelay	0.265113	265113	1	2
34.6089	f8.0	10	13	FullDelay	0.841526	841526	1	4
34.9689	f7.0	9	15	FullDelay	0.241348	241348	1	2
37.5769	f6.1	13	3	FullDelay	0.812478	812478	1	4
38.9689	f8.0	10	17	FullDelay	0.299397	299397	1	2
39.6889	f8.0	10	18	FullDelay	0.631841	631841	1	2
42.8889	f7.0	9	22	FullDelay	0.280826	280826	1	2
43.5049	f6.1	13	8	FullDelay	0.267474	267474	1	2
44.0889	f4.1	12	11	FullDelay	0.228117	228117	1	2
45.0489	f7.0	9	24	FullDelay	0.674765	674765	1	2
45.3289	f8.0	10	23	FullDelay	0.242814	242814	1	2
45.6169	f6.1	13	10	FullDelay	0.243753	243753	1	2
46.2489	f8.0	10	24	FullDelay	0.755237	755237	1	3
46.4089	f7.0	9	25	FullDelay	0.242547	242547	1	2
47.5289	f6.1	13	12	FullDelay	0.2541	254100	1	2
48.0489	f8.0	10	25	FullDelay	0.928583	928583	1	3
48.0489	f7.0	9	26	FullDelay	0.616727	616727	1	3
48.4889	f6.1	13	13	FullDelay	0.252299	252299	1	2
53.4489	f6.2	20	2	FullDelay	0.230705	230705	1	2
53.8489	f5.1	19	3	FullDelay	0.231421	231421	1	2
55.2889	f2.2	16	2	FullDelay	0.609638	609638	1	2
57.8889	f2.2	16	5	FullDelay	0.234756	234756	1	2
58.2089	f5.1	19	7	FullDelay	0.349309	349309	1	2
58.4889	f2.2	16	6	FullDelay	0.446672	446672	1	2
59.2489	f3.1	17	6	FullDelay	0.840709	840709	1	4
60.2889	f4.2	18	6	FullDelay	0.879634	879634	1	4
60.5289	f5.1	19	9	FullDelay	0.229111	229111	1	2
61.2889	f6.2	20	9	FullDelay	0.235431	235431	1	2
61.7289	f6.2	20	10	FullDelay	0.31457	314570	1	2
62.1689	f1.1	15	8	FullDelay	0.575754	575754	1	2
62.5689	f6.2	20	11	FullDelay	0.22146	221460	1	2
62.7769	f3.1	17	9	FullDelay	0.318487	318487	1	2
63.8489	f5.1	19	12	FullDelay	0.229341	229341	1	2
63.8889	f1.1	15	9	FullDelay	0.658965	658965	1	2
65.5289	f2.2	16	12	FullDelay	0.394364	394364	1	2
66.1689	f6.2	20	14	FullDelay	0.738424	738424	1	2
66.5689	f6.2	20	15	FullDelay	0.214314	214314	1	2
66.9289	f5.1	19	15	FullDelay	0.28923	289230	1	2
67.9689	f1.1	15	13	FullDelay	0.279782	279782	1	2
68.2489	f2.2	16	14	FullDelay	0.737652	737652	1	2
68.8089	f4.2	18	14	FullDelay	0.275109	275109	1	2
69.6169	f7.1	21	12	FullDelay	0.229414	229414	1	2
70.0089	f8.2	22	9	FullDelay	0.568959	568959	1	3
75.1769	f2.3	23	3	FullDelay	0.508346	508346	1	3
77.2089	f2.3	23	4	FullDelay	0.781479	781479	1	4
78.0889	f2.3	23	5	FullDelay	0.614432	614432	1	3
78.5049	f6.3	25	7	FullDelay	0.239899	239899	1	2
79.5769	f6.3	25	8	FullDelay	0.253063	253063	1	2
80.6889	f6.3	25	9	FullDelay	0.276018	276018	1	2
81.6169	f2.3	23	8	FullDelay	0.813698	813698	1	2
82.0089	f6.3	25	10	FullDelay	0.576729	576729	1	2
82.4089	f6.3	25	11	FullDelay	0.227289	227289	1	2
83.2489	f6.3	25	12	FullDelay	0.224665	224665	1	2
83.8089	f2.3	23	10	FullDelay	0.3523	352300	1	2
84.8889	f6.3	25	13	FullDelay	0.693572	693572	1	2
85.2889	f2.3	23	11	FullDelay	0.851657	851657	1	3
85.4489	f6.3	25	14	FullDelay	0.244141	244141	1	2
86.2889	f6.3	25	15	FullDelay	0.260733	260733	1	2
86.7689	f2.3	23	13	FullDelay	0.239565	239565	1	2
87.7289	f2.3	23	14	FullDelay	0.234758	234758	1	2
88.6489	f2.3	23	15	FullDelay	0.24562	245620	1	2
92.3289	f3.2	29	1	FullDelay	0.233751	233751	1	2
92.6089	f1.2	27	2	FullDelay	0.239028	239028	1	2
92.8089	f2.4	28	2	FullDelay	0.359122	359122	1	2
93.4089	f2.4	28	3	FullDelay	0.225065	225065	1	2
94.4889	f1.2	27	4	FullDelay	0.233511	233511	1	2
94.6889	f2.4	28	4	FullDelay	0.300761	300761	1	2
95.3289	f2.4	28	5	FullDelay	0.249467	249467	1	2
96.0889	f3.2	29	4	FullDelay	0.374922	374922	1	2
98.2089	f1.2	27	7	FullDelay	0.595399	595399	1	3
98.2489	f4.4	30	4	FullDelay	0.247227	247227	1	2
98.4489	f2.4	28	8	FullDelay	0.236207	236207	1	2
98.6889	f2.4	28	9	FullDelay	0.215977	215977	1	2
99.4649	f1.2	27	8	FullDelay	0.23369	233690	1	2
99.5769	f6.4	32	8	FullDelay	0.404443	404443	1	2
99.5769	f2.4	28	10	FullDelay	0.344522	344522	1	2
100.217	f3.2	29	8	FullDelay	0.520004	520004	1	2
100.249	f2.4	28	11	FullDelay	0.235324	235324	1	2
100.857	f6.4	32	9	FullDelay	0.542743	542743	1	2
101.369	f2.4	28	12	FullDelay	0.284012	284012	1	2
101.609	f6.4	32	10	FullDelay	0.250747	250747	1	2
102.489	f2.4	28	13	FullDelay	0.24493	244930	1	2
102.609	f4.4	30	8	FullDelay	0.543993	543993	1	2
103.097	f5.2	31	9	FullDelay	0.33071	330710	1	2
103.129	f1.2	27	11	FullDelay	0.302314	302314	1	2
103.529	f1.2	27	12	FullDelay	0.206374	206374	1	2
104.449	f2.4	28	15	FullDelay	0.234978	234978	1	2
