Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
199.369	f7.4	57	17	FullDelay	0.238141	238141	1	2
199.425	f8.8	58	20	FullDelay	0.322741	322741	1	2
199.897	f4.9	60	8	FullDelay	0.462242	462242	1	2
200.569	f8.8	58	21	FullDelay	0.271185	271185	1	2
201.177	f4.9	60	9	FullDelay	0.721399	721399	1	2
201.209	f2.9	59	8	FullDelay	0.753505	753505	1	3
201.609	f8.8	58	22	FullDelay	0.298429	298429	1	2
201.769	f7.4	57	19	FullDelay	0.282296	282296	1	2
202.169	f6.9	61	10	FullDelay	0.318348	318348	1	2
202.969	f7.4	57	20	FullDelay	0.800587	800587	1	3
203.089	f6.9	61	11	FullDelay	0.608163	608163	1	3
203.089	f4.9	60	11	FullDelay	0.609646	609646	1	2
203.649	f4.9	60	12	FullDelay	0.25531	255310	1	2
203.929	f6.9	61	12	FullDelay	0.429114	429114	1	2
204.649	f6.9	61	13	FullDelay	0.507153	507153	1	2
204.689	f7.4	57	22	FullDelay	0.39381	393810	1	2
204.969	f8.8	58	25	FullDelay	0.533968	533968	1	2
205.649	f8.8	58	26	FullDelay	0.227823	227823	1	2
205.889	f2.9	59	12	FullDelay	0.288133	288133	1	2
206.009	f4.9	60	14	FullDelay	0.861942	861942	1	2
206.249	f7.4	57	23	FullDelay	0.868474	868474	1	2
206.849	f8.8	58	27	FullDelay	0.573819	573819	1	2
207.057	f8.9	62	9	FullDelay	0.279987	279987	1	2
207.369	f7.4	57	24	FullDelay	0.274128	274128	1	2
208.209	f8.8	58	28	FullDelay	0.721248	721248	1	3
208.569	f7.4	57	25	FullDelay	0.264431	264431	1	2
209.689	f7.4	57	26	FullDelay	0.249014	249014	1	2
210.009	f8.8	58	30	FullDelay	0.564184	564184	1	2
210.417	f8.9	62	12	FullDelay	0.709093	709093	1	2
210.729	f7.4	57	27	FullDelay	0.56171	561710	1	2
211.657	f8.9	62	13	FullDelay	0.308725	308725	1	2
211.889	f8.8	58	32	FullDelay	0.270202	270202	1	2
212.649	f8.9	62	14	FullDelay	0.449975	449975	1	2
213.289	f7.4	57	29	FullDelay	0.670775	670775	1	3
213.409	f8.8	58	34	FullDelay	0.222694	222694	1	2
213.569	f8.9	62	15	FullDelay	0.281312	281312	1	2
214.409	f8.8	58	35	FullDelay	0.292447	292447	1	2
215.569	f8.8	58	36	FullDelay	0.268301	268301	1	2
215.929	f8.9	62	17	FullDelay	0.240355	240355	1	2
216.569	f8.9	62	18	FullDelay	0.356605	356605	1	2
217.409	f8.8	58	38	FullDelay	0.227318	227318	1	2
218.449	f8.8	58	39	FullDelay	0.237012	237012	1	2
218.849	f8.9	62	20	FullDelay	0.231968	231968	1	2
219.449	f8.8	58	40	FullDelay	0.22077	220770	1	2
219.889	f8.9	62	21	FullDelay	0.884302	884302	1	3
220.569	f8.9	62	22	FullDelay	0.369121	369121	1	2
221.289	f8.9	62	23	FullDelay	0.221021	221021	1	2
222.689	f8.9	62	24	FullDelay	0.23213	232130	1	2
223.529	f8.9	62	25	FullDelay	0.227345	227345	1	2
