Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.4089	f1.0	3	1	FullDelay	0.248013	248013	1	2
13.4489	f2.0	4	2	FullDelay	0.266777	266777	1	2
14.2889	f6.0	8	1	FullDelay	0.226124	226124	1	2
14.3689	f2.0	4	3	FullDelay	0.234055	234055	1	2
14.9689	f5.0	7	3	FullDelay	0.247135	247135	1	2
15.0489	f1.0	3	5	FullDelay	0.230574	230574	1	2
15.4089	f6.0	8	2	FullDelay	0.251242	251242	1	2
15.6089	f5.0	7	4	FullDelay	0.244408	244408	1	2
17.4489	f2.0	4	6	FullDelay	0.212708	212708	1	2
17.8489	f1.0	3	7	FullDelay	0.230241	230241	1	2
23.7689	f3.0	5	9	FullDelay	0.376703	376703	1	3
24.3769	f3.0	5	10	FullDelay	0.260522	260522	1	2
25.4169	f3.0	5	11	FullDelay	0.243966	243966	1	2
26.2089	f6.0	8	11	FullDelay	0.492807	492807	1	2
26.6089	f6.0	8	12	FullDelay	0.212275	212275	1	2
27.9689	f6.0	8	13	FullDelay	0.665977	665977	1	3
28.4489	f6.0	8	14	FullDelay	0.284229	284229	1	2
28.6489	f7.0	9	9	FullDelay	0.227475	227475	1	2
28.8489	f8.0	10	8	FullDelay	0.328649	328649	1	2
28.8889	f3.0	5	14	FullDelay	0.409344	409344	1	2
29.2489	f8.0	10	9	FullDelay	0.248338	248338	1	2
29.4489	f7.0	9	10	FullDelay	0.209491	209491	1	2
29.6889	f6.0	8	15	FullDelay	0.258927	258927	1	2
30.6489	f7.0	9	11	FullDelay	0.221658	221658	1	2
30.8489	f8.0	10	10	FullDelay	0.354224	354224	1	2
31.4089	f8.0	10	11	FullDelay	0.24551	245510	1	2
31.9289	f7.0	9	12	FullDelay	0.437915	437915	1	2
32.8089	f8.0	10	12	FullDelay	0.585741	585741	1	3
33.0089	f7.0	9	13	FullDelay	0.822837	822837	1	2
33.2489	f7.0	9	14	FullDelay	0.227319	227319	1	2
33.4889	f8.0	10	13	FullDelay	0.22274	222740	1	2
34.4089	f7.0	9	15	FullDelay	0.237557	237557	1	2
34.6089	f8.0	10	14	FullDelay	0.253932	253932	1	2
40.4889	f8.0	10	19	FullDelay	0.222992	222992	1	2
41.5289	f7.0	9	21	FullDelay	0.441312	441312	1	2
41.9289	f8.0	10	20	FullDelay	0.548254	548254	1	2
42.8969	f8.0	10	21	FullDelay	0.607297	607297	1	3
44.0969	f6.1	13	9	FullDelay	0.237704	237704	1	2
44.5689	f8.0	10	23	FullDelay	0.290723	290723	1	2
45.0489	f7.0	9	24	FullDelay	0.350229	350229	1	2
45.3689	f7.0	9	25	FullDelay	0.276762	276762	1	2
46.6489	f7.0	9	26	FullDelay	0.509591	509591	1	2
47.4089	f7.0	9	27	FullDelay	0.248489	248489	1	2
48.0089	f8.0	10	26	FullDelay	0.237125	237125	1	2
48.4489	f8.0	10	27	FullDelay	0.313677	313677	1	2
48.6089	f7.0	9	28	FullDelay	0.252265	252265	1	2
56.3289	f5.1	19	5	FullDelay	0.258837	258837	1	2
56.6489	f5.1	19	6	FullDelay	0.267973	267973	1	2
