Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
49.2489	f7.0	9	27	FullDelay	0.273228	273228	1	2
53.6489	f2.2	16	1	FullDelay	0.250787	250787	1	2
56.6889	f2.2	16	4	FullDelay	0.228916	228916	1	2
56.8889	f1.1	15	3	FullDelay	0.207513	207513	1	2
62.2889	f1.1	15	8	FullDelay	0.213999	213999	1	2
62.3369	f6.2	20	9	FullDelay	0.730442	730442	1	2
62.6889	f1.1	15	9	FullDelay	0.217002	217002	1	2
63.4169	f4.2	18	9	FullDelay	0.68947	689470	1	4
63.8489	f1.1	15	10	FullDelay	0.684696	684696	1	2
64.3689	f4.2	18	10	FullDelay	0.218693	218693	1	2
65.2169	f2.2	16	11	FullDelay	0.721302	721302	1	2
65.6089	f6.2	20	12	FullDelay	0.719184	719184	1	2
66.4089	f2.2	16	12	FullDelay	0.244084	244084	1	2
67.2889	f1.1	15	13	FullDelay	0.611298	611298	1	3
68.3289	f2.2	16	13	FullDelay	0.85267	852670	1	5
68.5289	f1.1	15	14	FullDelay	0.486226	486226	1	3
70.2489	f7.1	21	12	FullDelay	0.217588	217588	1	2
71.2489	f7.1	21	13	FullDelay	0.241601	241601	1	2
72.6249	f8.2	22	11	FullDelay	0.554899	554899	1	3
74.0889	f7.1	21	15	FullDelay	0.652738	652738	1	2
74.7289	f7.1	21	16	FullDelay	0.247883	247883	1	2
74.8649	f8.2	22	13	FullDelay	0.367836	367836	1	2
75.5289	f7.1	21	17	FullDelay	0.437296	437296	1	2
75.9369	f8.2	22	14	FullDelay	0.59314	593140	1	2
76.5369	f8.2	22	15	FullDelay	0.311721	311721	1	2
76.8089	f2.3	23	4	FullDelay	0.772477	772477	1	3
77.4969	f8.2	22	16	FullDelay	0.238089	238089	1	2
77.8489	f7.1	21	19	FullDelay	0.236097	236097	1	2
78.4169	f8.2	22	17	FullDelay	0.378778	378778	1	2
78.4889	f7.1	21	20	FullDelay	0.290932	290932	1	2
79.0569	f4.3	24	8	FullDelay	0.259974	259974	1	2
79.3769	f4.3	24	9	FullDelay	0.226509	226509	1	2
79.8249	f2.3	23	7	FullDelay	0.243773	243773	1	2
80.3529	f8.3	26	3	FullDelay	0.753602	753602	1	3
80.7449	f2.3	23	8	FullDelay	0.702985	702985	1	3
80.8489	f8.2	22	19	FullDelay	0.459707	459707	1	2
81.2889	f8.2	22	20	FullDelay	0.209359	209359	1	2
81.8569	f2.3	23	9	FullDelay	0.419555	419555	1	2
82.0889	f6.3	25	10	FullDelay	0.373681	373681	1	2
82.4089	f8.2	22	21	FullDelay	0.251626	251626	1	2
82.7289	f2.3	23	10	FullDelay	0.235363	235363	1	2
83.1689	f4.3	24	12	FullDelay	0.562757	562757	1	2
84.8489	f4.3	24	14	FullDelay	0.273242	273242	1	2
84.9289	f8.2	22	23	FullDelay	0.700407	700407	1	3
85.1289	f6.3	25	13	FullDelay	0.273035	273035	1	2
85.6489	f6.3	25	14	FullDelay	0.395387	395387	1	2
86.6489	f8.2	22	25	FullDelay	0.261104	261104	1	2
86.9289	f2.3	23	14	FullDelay	0.252957	252957	1	2
88.5289	f8.2	22	27	FullDelay	0.383886	383886	1	2
88.7369	f8.3	26	10	FullDelay	0.682614	682614	1	4
89.3449	f8.3	26	11	FullDelay	0.243606	243606	1	2
89.8889	f8.2	22	28	FullDelay	0.503706	503706	1	2
90.6089	f8.2	22	29	FullDelay	0.282229	282229	1	2
91.4969	f8.3	26	13	FullDelay	0.251008	251008	1	2
92.4889	f3.2	29	1	FullDelay	0.225949	225949	1	2
92.5769	f8.3	26	14	FullDelay	0.330709	330709	1	2
93.3289	f8.3	26	15	FullDelay	0.251383	251383	1	2
94.0089	f1.2	27	3	FullDelay	0.234213	234213	1	2
94.6089	f8.3	26	16	FullDelay	0.244768	244768	1	2
95.3689	f8.3	26	17	FullDelay	0.259837	259837	1	2
95.4489	f2.4	28	3	FullDelay	0.95358	953580	1	3
95.9289	f1.2	27	5	FullDelay	0.229446	229446	1	2
96.1289	f4.4	30	3	FullDelay	0.570735	570735	1	2
96.5289	f8.3	26	18	FullDelay	0.44596	445960	1	2
97.2089	f4.4	30	4	FullDelay	0.84082	840820	1	3
97.5689	f8.3	26	19	FullDelay	0.247139	247139	1	2
97.6489	f1.2	27	7	FullDelay	0.411028	411028	1	2
98.3689	f8.3	26	20	FullDelay	0.273179	273179	1	2
99.2329	f6.4	32	8	FullDelay	0.252683	252683	1	2
99.4889	f8.3	26	21	FullDelay	0.337163	337163	1	2
99.9289	f4.4	30	6	FullDelay	0.643182	643182	1	3
100.729	f3.2	29	8	FullDelay	0.463025	463025	1	3
100.889	f8.3	26	22	FullDelay	0.449913	449913	1	2
101.769	f2.4	28	8	FullDelay	0.917088	917088	1	2
101.793	f1.2	27	10	FullDelay	0.91224	912240	1	4
101.953	f6.4	32	10	FullDelay	0.269867	269867	1	2
102.689	f1.2	27	11	FullDelay	0.677714	677714	1	2
103.249	f5.2	31	9	FullDelay	0.231339	231339	1	2
103.769	f2.4	28	10	FullDelay	0.283584	283584	1	2
104.449	f1.2	27	13	FullDelay	0.338384	338384	1	2
104.529	f6.4	32	13	FullDelay	0.277635	277635	1	2
105.689	f1.2	27	14	FullDelay	0.31642	316420	1	2
105.929	f3.2	29	13	FullDelay	0.25254	252540	1	2
106.329	f2.4	28	12	FullDelay	0.777978	777978	1	2
106.609	f3.2	29	14	FullDelay	0.354628	354628	1	2
107.249	f5.2	31	12	FullDelay	0.644276	644276	1	3
107.729	f6.4	32	16	FullDelay	0.248737	248737	1	2
108.113	f4.4	30	13	FullDelay	0.247698	247698	1	2
108.689	f4.4	30	14	FullDelay	0.239377	239377	1	2
109.457	f8.4	34	11	FullDelay	0.234192	234192	1	2
110.297	f8.4	34	12	FullDelay	0.251856	251856	1	2
111.409	f8.4	34	13	FullDelay	0.234859	234859	1	2
112.769	f8.4	34	14	FullDelay	0.273455	273455	1	2
113.905	f8.4	34	15	FullDelay	0.593864	593864	1	3
114.433	f7.2	33	11	FullDelay	0.582927	582927	1	2
115.009	f8.4	34	16	FullDelay	0.663758	663758	1	3
115.577	f7.2	33	12	FullDelay	0.537268	537268	1	2
115.889	f8.4	34	17	FullDelay	0.68823	688230	1	2
116.689	f2.5	35	5	FullDelay	0.628642	628642	1	3
116.745	f7.2	33	13	FullDelay	0.439621	439621	1	2
117.489	f8.4	34	19	FullDelay	0.239579	239579	1	2
118.057	f7.2	33	14	FullDelay	0.608983	608983	1	2
118.705	f2.5	35	7	FullDelay	0.350834	350834	1	2
119.129	f8.4	34	20	FullDelay	0.880513	880513	1	4
119.577	f2.5	35	8	FullDelay	0.22604	226040	1	2
120.137	f4.5	36	8	FullDelay	0.539828	539828	1	2
120.337	f6.5	37	8	FullDelay	0.492982	492982	1	2
120.417	f2.5	35	9	FullDelay	0.317727	317727	1	2
121.129	f7.2	33	17	FullDelay	0.252672	252672	1	2
121.305	f8.5	38	3	FullDelay	0.720883	720883	1	3
121.537	f4.5	36	9	FullDelay	0.345122	345122	1	2
121.689	f7.2	33	18	FullDelay	0.301165	301165	1	2
121.769	f6.5	37	9	FullDelay	0.529089	529089	1	2
122.329	f7.2	33	19	FullDelay	0.258147	258147	1	2
122.489	f4.5	36	10	FullDelay	0.215758	215758	1	2
123.289	f7.2	33	20	FullDelay	0.225193	225193	1	2
123.585	f8.5	38	5	FullDelay	0.898659	898659	1	4
124.409	f7.2	33	21	FullDelay	0.286568	286568	1	2
125.329	f2.5	35	13	FullDelay	0.626497	626497	1	2
126.089	f6.5	37	13	FullDelay	0.289277	289277	1	2
126.177	f8.5	38	7	FullDelay	0.656879	656879	1	3
126.369	f4.5	36	13	FullDelay	0.515803	515803	1	2
126.689	f7.2	33	23	FullDelay	0.389086	389086	1	2
127.889	f7.2	33	24	FullDelay	0.407658	407658	1	3
128.769	f7.2	33	25	FullDelay	0.274248	274248	1	2
129.729	f7.2	33	26	FullDelay	0.230808	230808	1	2
130.289	f7.2	33	27	FullDelay	0.219249	219249	1	2
130.497	f8.5	38	10	FullDelay	0.684684	684684	1	3
131.097	f6.6	44	1	FullDelay	0.621925	621925	1	3
131.289	f2.6	40	1	FullDelay	0.217919	217919	1	2
131.329	f4.6	42	1	FullDelay	0.231316	231316	1	2
131.489	f1.3	39	1	FullDelay	0.268177	268177	1	2
132.649	f7.2	33	29	FullDelay	0.264776	264776	1	2
133.489	f2.6	40	3	FullDelay	0.251911	251911	1	2
133.569	f3.3	41	2	FullDelay	0.222245	222245	1	2
133.689	f1.3	39	3	FullDelay	0.355561	355561	1	2
133.697	f8.5	38	13	FullDelay	0.233437	233437	1	2
134.089	f4.6	42	3	FullDelay	0.445183	445183	1	2
134.489	f1.3	39	4	FullDelay	0.251713	251713	1	2
134.689	f2.6	40	4	FullDelay	0.257925	257925	1	2
134.737	f8.5	38	14	FullDelay	0.255862	255862	1	2
135.209	f6.6	44	5	FullDelay	0.468583	468583	1	2
136.729	f6.6	44	7	FullDelay	0.234394	234394	1	2
137.169	f8.5	38	16	FullDelay	0.924743	924743	1	2
137.289	f5.3	43	5	FullDelay	0.235233	235233	1	2
137.689	f6.6	44	8	FullDelay	0.237854	237854	1	2
138.249	f6.6	44	9	FullDelay	0.24642	246420	1	2
138.345	f2.6	40	7	FullDelay	0.667083	667083	1	2
138.449	f5.3	43	6	FullDelay	0.347268	347268	1	2
139.313	f1.3	39	8	FullDelay	0.469337	469337	1	2
139.393	f4.6	42	8	FullDelay	0.312191	312191	1	2
139.689	f8.5	38	19	FullDelay	0.277132	277132	1	2
139.889	f2.6	40	9	FullDelay	0.285572	285572	1	2
140.609	f8.5	38	20	FullDelay	0.221508	221508	1	2
140.697	f4.6	42	9	FullDelay	0.33406	334060	1	2
140.769	f2.6	40	10	FullDelay	0.291941	291941	1	2
141.329	f6.6	44	11	FullDelay	0.912029	912029	1	3
141.729	f8.5	38	21	FullDelay	0.265598	265598	1	2
141.849	f2.6	40	11	FullDelay	0.40299	402990	1	2
142.249	f1.3	39	11	FullDelay	0.491299	491299	1	2
142.649	f4.6	42	11	FullDelay	0.377003	377003	1	2
142.969	f8.5	38	22	FullDelay	0.726915	726915	1	3
143.289	f3.3	41	10	FullDelay	0.401528	401528	1	2
143.649	f3.3	41	11	FullDelay	0.322376	322376	1	2
144.129	f2.6	40	13	FullDelay	0.442603	442603	1	3
144.569	f8.5	38	24	FullDelay	0.542102	542102	1	2
144.849	f1.3	39	13	FullDelay	0.523271	523271	1	2
146.009	f6.6	44	15	FullDelay	0.912715	912715	1	3
146.089	f4.6	42	14	FullDelay	0.42172	421720	1	2
146.249	f6.6	44	16	FullDelay	0.225668	225668	1	2
146.769	f5.3	43	13	FullDelay	0.259599	259599	1	2
146.849	f8.5	38	26	FullDelay	0.383998	383998	1	2
147.609	f8.5	38	27	FullDelay	0.388594	388594	1	2
148.489	f8.5	38	28	FullDelay	0.228726	228726	1	2
149.529	f8.5	38	29	FullDelay	0.284188	284188	1	2
149.665	f7.3	45	10	FullDelay	0.364829	364829	1	2
150.649	f8.6	46	10	FullDelay	0.705225	705225	1	3
150.937	f7.3	45	11	FullDelay	0.494988	494988	1	2
151.529	f8.6	46	11	FullDelay	0.22075	220750	1	2
152.529	f8.6	46	12	FullDelay	0.405739	405739	1	3
153.473	f8.6	46	13	FullDelay	0.268857	268857	1	2
154.129	f7.3	45	14	FullDelay	0.292374	292374	1	2
154.729	f8.6	46	14	FullDelay	0.243573	243573	1	2
155.577	f8.6	46	15	FullDelay	0.345833	345833	1	2
156.569	f2.7	47	4	FullDelay	0.97783	977830	1	3
157.049	f8.6	46	16	FullDelay	0.942755	942755	1	2
158.017	f8.6	46	17	FullDelay	0.759323	759323	1	2
158.969	f7.3	45	18	FullDelay	0.358166	358166	1	2
159.489	f8.6	46	19	FullDelay	0.229889	229889	1	2
160.129	f7.3	45	19	FullDelay	0.710189	710189	1	3
160.369	f7.3	45	20	FullDelay	0.217654	217654	1	2
160.729	f8.6	46	20	FullDelay	0.33177	331770	1	2
161.489	f8.6	46	21	FullDelay	0.280798	280798	1	2
161.729	f7.3	45	21	FullDelay	0.382681	382681	1	2
162.329	f2.7	47	9	FullDelay	0.538818	538818	1	2
162.689	f4.7	48	10	FullDelay	0.320791	320791	1	2
163.457	f4.7	48	11	FullDelay	0.232069	232069	1	2
164.049	f2.7	47	10	FullDelay	0.700453	700453	1	2
164.329	f8.6	46	23	FullDelay	0.686637	686637	1	3
164.369	f6.7	49	10	FullDelay	0.546857	546857	1	2
165.369	f8.6	46	24	FullDelay	0.225464	225464	1	2
165.809	f4.7	48	13	FullDelay	0.272634	272634	1	2
167.009	f6.7	49	13	FullDelay	0.236108	236108	1	2
167.729	f6.7	49	14	FullDelay	0.237056	237056	1	2
171.553	f8.7	50	9	FullDelay	0.742399	742399	1	3
172.817	f8.7	50	10	FullDelay	0.537588	537588	1	3
173.753	f8.7	50	11	FullDelay	0.623285	623285	1	3
174.553	f8.7	50	12	FullDelay	0.26751	267510	1	2
175.385	f8.7	50	13	FullDelay	0.310774	310774	1	2
176.489	f4.8	54	3	FullDelay	0.226995	226995	1	2
176.889	f3.4	53	4	FullDelay	0.244616	244616	1	2
177.169	f8.7	50	14	FullDelay	0.769926	769926	1	3
178.145	f3.4	53	5	FullDelay	0.659248	659248	1	3
178.409	f8.8	58	1	FullDelay	0.240623	240623	1	2
178.617	f8.7	50	15	FullDelay	0.448898	448898	1	2
180.017	f7.4	57	1	FullDelay	0.959678	959678	1	4
180.289	f8.7	50	16	FullDelay	0.823293	823293	1	2
180.785	f6.8	56	7	FullDelay	0.233024	233024	1	2
181.769	f8.8	58	4	FullDelay	0.27723	277230	1	2
181.905	f6.8	56	8	FullDelay	0.869862	869862	1	2
182.009	f7.4	57	3	FullDelay	0.369711	369711	1	2
182.249	f8.7	50	17	FullDelay	0.844846	844846	1	2
182.305	f5.4	55	10	FullDelay	0.253791	253791	1	2
182.609	f2.8	52	10	FullDelay	0.487452	487452	1	2
183.369	f4.8	54	9	FullDelay	0.227132	227132	1	2
183.609	f3.4	53	10	FullDelay	0.606991	606991	1	4
183.649	f5.4	55	11	FullDelay	0.213339	213339	1	2
184.249	f5.4	55	12	FullDelay	0.240504	240504	1	2
184.465	f1.4	51	9	FullDelay	0.592746	592746	1	2
184.889	f3.4	53	11	FullDelay	0.671604	671604	1	2
185.169	f8.7	50	19	FullDelay	0.582087	582087	1	2
185.657	f4.8	54	11	FullDelay	0.427437	427437	1	3
185.897	f1.4	51	10	FullDelay	0.458438	458438	1	2
186.289	f8.7	50	20	FullDelay	0.856544	856544	1	2
186.849	f4.8	54	12	FullDelay	0.59825	598250	1	2
187.329	f6.8	56	13	FullDelay	0.619459	619459	1	2
187.849	f1.4	51	12	FullDelay	0.245259	245259	1	2
188.449	f1.4	51	13	FullDelay	0.28347	283470	1	2
188.609	f4.8	54	14	FullDelay	0.243267	243267	1	2
190.273	f7.4	57	10	FullDelay	0.667581	667581	1	3
191.177	f8.8	58	12	FullDelay	0.414059	414059	1	3
191.729	f8.7	50	24	FullDelay	0.63161	631610	1	2
192.009	f7.4	57	12	FullDelay	0.469782	469782	1	3
192.177	f8.8	58	13	FullDelay	0.90583	905830	1	3
192.929	f8.7	50	25	FullDelay	0.472974	472974	1	2
193.969	f7.4	57	14	FullDelay	0.440293	440293	1	3
194.297	f8.8	58	15	FullDelay	0.631413	631413	1	3
195.257	f6.9	61	3	FullDelay	0.646745	646745	1	3
195.697	f8.8	58	16	FullDelay	0.247364	247364	1	2
195.777	f7.4	57	16	FullDelay	0.340162	340162	1	2
196.689	f8.8	58	17	FullDelay	0.364014	364014	1	2
196.849	f7.4	57	17	FullDelay	0.66239	662390	1	3
197.497	f7.4	57	18	FullDelay	0.313781	313781	1	2
197.689	f2.9	59	5	FullDelay	0.860881	860881	1	3
197.897	f8.8	58	18	FullDelay	0.551059	551059	1	2
198.569	f8.8	58	19	FullDelay	0.245677	245677	1	2
199.945	f8.9	62	3	FullDelay	0.714737	714737	1	4
200.977	f7.4	57	21	FullDelay	0.241938	241938	1	2
200.993	f2.9	59	8	FullDelay	0.25802	258020	1	2
201.329	f4.9	60	10	FullDelay	0.261747	261747	1	2
201.809	f8.8	58	22	FullDelay	0.220314	220314	1	2
202.545	f6.9	61	9	FullDelay	0.414473	414473	1	2
202.573	f2.9	59	10	FullDelay	0.227077	227077	1	2
203.049	f7.4	57	23	FullDelay	0.763184	763184	1	3
203.769	f7.4	57	24	FullDelay	0.599907	599907	1	2
204.417	f7.4	57	25	FullDelay	0.30776	307760	1	2
204.849	f2.9	59	12	FullDelay	0.24123	241230	1	2
205.089	f8.8	58	25	FullDelay	0.224328	224328	1	2
206.089	f2.9	59	13	FullDelay	0.66802	668020	1	3
206.529	f6.9	61	12	FullDelay	0.70766	707660	1	3
207.009	f8.8	58	27	FullDelay	0.60783	607830	1	2
207.729	f2.9	59	15	FullDelay	0.386064	386064	1	2
208.449	f7.4	57	28	FullDelay	0.634811	634811	1	3
209.089	f8.9	62	11	FullDelay	0.237346	237346	1	2
209.785	f8.9	62	12	FullDelay	0.348688	348688	1	2
210.297	f8.9	62	13	FullDelay	0.249392	249392	1	2
211.049	f7.4	57	30	FullDelay	0.708679	708679	1	2
211.729	f7.4	57	31	FullDelay	0.244027	244027	1	2
211.737	f8.9	62	14	FullDelay	0.311936	311936	1	2
212.569	f7.4	57	32	FullDelay	0.438311	438311	1	2
212.705	f8.9	62	15	FullDelay	0.419866	419866	1	2
213.609	f7.4	57	33	FullDelay	0.316687	316687	1	2
214.569	f8.9	62	17	FullDelay	0.248439	248439	1	2
215.673	f8.9	62	18	FullDelay	0.27618	276180	1	2
216.569	f8.9	62	19	FullDelay	0.243067	243067	1	2
217.609	f8.9	62	20	FullDelay	0.25137	251370	1	2
218.369	f8.9	62	21	FullDelay	0.281931	281931	1	2
219.449	f8.9	62	22	FullDelay	0.236601	236601	1	2
220.489	f8.9	62	23	FullDelay	0.23782	237820	1	2
