Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.5689	f1.0	3	1	FullDelay	0.241123	241123	1	2
13.6089	f2.0	4	2	FullDelay	0.244229	244229	1	2
14.6889	f2.0	4	3	FullDelay	0.222434	222434	1	2
14.7289	f6.0	8	1	FullDelay	0.230214	230214	1	2
15.0089	f5.0	7	3	FullDelay	0.237112	237112	1	2
15.0489	f1.0	3	5	FullDelay	0.242917	242917	1	2
15.2889	f6.0	8	2	FullDelay	0.246788	246788	1	2
15.5289	f5.0	7	4	FullDelay	0.217014	217014	1	2
20.4889	f7.0	9	2	FullDelay	0.213827	213827	1	2
20.6889	f8.0	10	1	FullDelay	0.291879	291879	1	2
21.2489	f7.0	9	3	FullDelay	0.213046	213046	1	2
21.5689	f8.0	10	2	FullDelay	0.237437	237437	1	2
23.2889	f3.0	5	8	FullDelay	0.955743	955743	1	3
24.2969	f2.0	4	11	FullDelay	0.630211	630211	1	3
24.6969	f3.0	5	9	FullDelay	0.67357	673570	1	2
25.7289	f2.0	4	12	FullDelay	0.66268	662680	1	2
26.2489	f4.0	6	13	FullDelay	0.629254	629254	1	3
26.9289	f3.0	5	11	FullDelay	0.321657	321657	1	2
27.1689	f7.0	9	8	FullDelay	0.21859	218590	1	2
27.6489	f3.0	5	12	FullDelay	0.256689	256689	1	2
28.3289	f6.0	8	13	FullDelay	0.213787	213787	1	2
28.5289	f7.0	9	9	FullDelay	0.247593	247593	1	2
29.4489	f3.0	5	14	FullDelay	0.217629	217629	1	2
29.7689	f6.0	8	14	FullDelay	0.417833	417833	1	2
33.2889	f7.0	9	13	FullDelay	0.243603	243603	1	2
33.6489	f7.0	9	14	FullDelay	0.225345	225345	1	2
33.9689	f8.0	10	13	FullDelay	0.25189	251890	1	2
37.2889	f8.0	10	16	FullDelay	0.393129	393129	1	2
40.6489	f7.0	9	20	FullDelay	0.277609	277609	1	2
40.8489	f8.0	10	20	FullDelay	0.304864	304864	1	2
41.5689	f8.0	10	21	FullDelay	0.2603	260300	1	2
42.6889	f7.0	9	22	FullDelay	0.39079	390790	1	2
43.3689	f7.0	9	23	FullDelay	0.260584	260584	1	2
43.7369	f6.1	13	9	FullDelay	0.23828	238280	1	2
43.8489	f8.0	10	23	FullDelay	0.442811	442811	1	2
44.3689	f7.0	9	24	FullDelay	0.252069	252069	1	2
44.7689	f6.1	13	10	FullDelay	0.683183	683183	1	3
45.1289	f8.0	10	24	FullDelay	0.636427	636427	1	3
46.5289	f7.0	9	26	FullDelay	0.248516	248516	1	2
47.4489	f7.0	9	27	FullDelay	0.293751	293751	1	2
48.3689	f7.0	9	28	FullDelay	0.238033	238033	1	2
49.5289	f8.0	10	28	FullDelay	0.436992	436992	1	3
50.0489	f7.0	9	29	FullDelay	0.562759	562759	1	2
53.7289	f5.1	19	3	FullDelay	0.248605	248605	1	2
53.9289	f6.2	20	2	FullDelay	0.28286	282860	1	2
60.7289	f4.2	18	7	FullDelay	0.665724	665724	1	4
61.1129	f3.1	17	8	FullDelay	0.711136	711136	1	2
61.7449	f6.2	20	9	FullDelay	0.236089	236089	1	2
62.5769	f6.2	20	10	FullDelay	0.337873	337873	1	2
62.7769	f3.1	17	10	FullDelay	0.36085	360850	1	2
64.3369	f1.1	15	9	FullDelay	0.71302	713020	1	3
65.0089	f4.2	18	11	FullDelay	0.230362	230362	1	2
65.2489	f4.2	18	12	FullDelay	0.229368	229368	1	2
66.2489	f6.2	20	13	FullDelay	0.820671	820671	1	3
66.6489	f6.2	20	14	FullDelay	0.23285	232850	1	2
66.8489	f4.2	18	13	FullDelay	0.440107	440107	1	2
67.6489	f1.1	15	12	FullDelay	0.805551	805551	1	2
68.2089	f4.2	18	14	FullDelay	0.834793	834793	1	2
76.5289	f2.3	23	4	FullDelay	0.545995	545995	1	3
79.6569	f6.3	25	8	FullDelay	0.243076	243076	1	2
80.8169	f6.3	25	9	FullDelay	0.68836	688360	1	3
81.3369	f2.3	23	8	FullDelay	0.333076	333076	1	2
81.7689	f6.3	25	10	FullDelay	0.337227	337227	1	2
82.3689	f6.3	25	11	FullDelay	0.354439	354439	1	2
82.7689	f2.3	23	9	FullDelay	0.288505	288505	1	2
83.5289	f2.3	23	10	FullDelay	0.390881	390881	1	2
83.9289	f6.3	25	12	FullDelay	0.524048	524048	1	2
85.6089	f6.3	25	14	FullDelay	0.234636	234636	1	2
86.2089	f2.3	23	12	FullDelay	0.949361	949361	1	3
86.6889	f2.3	23	13	FullDelay	0.260977	260977	1	2
92.7289	f3.2	29	1	FullDelay	0.240674	240674	1	2
93.0569	f2.4	28	2	FullDelay	0.592723	592723	1	3
94.3689	f1.2	27	3	FullDelay	0.940597	940597	1	4
94.7289	f2.4	28	4	FullDelay	0.260445	260445	1	2
95.2889	f1.2	27	4	FullDelay	0.241807	241807	1	2
95.9689	f2.4	28	5	FullDelay	0.52285	522850	1	3
96.0089	f4.4	30	2	FullDelay	0.450934	450934	1	2
96.6889	f4.4	30	3	FullDelay	0.281593	281593	1	2
97.0489	f3.2	29	5	FullDelay	0.233676	233676	1	2
97.4489	f4.4	30	4	FullDelay	0.252248	252248	1	2
97.5289	f1.2	27	6	FullDelay	0.246785	246785	1	2
97.7289	f6.4	32	6	FullDelay	0.773444	773444	1	3
97.7289	f2.4	28	7	FullDelay	0.336209	336209	1	2
97.7289	f3.2	29	6	FullDelay	0.25072	250720	1	2
98.7689	f6.4	32	7	FullDelay	0.702205	702205	1	3
99.0489	f1.2	27	7	FullDelay	0.894345	894345	1	4
99.4489	f1.2	27	8	FullDelay	0.268064	268064	1	2
99.7369	f6.4	32	8	FullDelay	0.242593	242593	1	2
