Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.4889	f1.0	3	1	FullDelay	0.215325	215325	1	2
11.5289	f1.0	3	2	FullDelay	0.249757	249757	1	2
11.7289	f2.0	4	1	FullDelay	0.311823	311823	1	2
14.2489	f6.0	8	1	FullDelay	0.233132	233132	1	2
14.6489	f1.0	3	5	FullDelay	0.233035	233035	1	2
14.6889	f5.0	7	3	FullDelay	0.212684	212684	1	2
14.8889	f2.0	4	4	FullDelay	0.214725	214725	1	2
20.0889	f1.0	3	10	FullDelay	0.249447	249447	1	2
20.2489	f8.0	10	1	FullDelay	0.218857	218857	1	2
20.3289	f2.0	4	9	FullDelay	0.237053	237053	1	2
20.7289	f7.0	9	2	FullDelay	0.233774	233774	1	2
21.3689	f8.0	10	2	FullDelay	0.240537	240537	1	2
21.5689	f7.0	9	3	FullDelay	0.254578	254578	1	2
23.0489	f2.0	4	12	FullDelay	0.28659	286590	1	2
23.4089	f7.0	9	5	FullDelay	0.219767	219767	1	2
23.4889	f2.0	4	13	FullDelay	0.342286	342286	1	2
23.7689	f8.0	10	4	FullDelay	0.230839	230839	1	2
24.0649	f3.0	5	9	FullDelay	0.25961	259610	1	2
24.4089	f8.0	10	5	FullDelay	0.217304	217304	1	2
24.6089	f1.0	3	14	FullDelay	0.717856	717856	1	2
24.8169	f3.0	5	10	FullDelay	0.465378	465378	1	2
25.6489	f3.0	5	11	FullDelay	0.2147	214700	1	2
26.1769	f1.0	3	15	FullDelay	0.719069	719069	1	3
27.0089	f6.0	8	11	FullDelay	0.912275	912275	1	4
27.9289	f6.0	8	12	FullDelay	0.588394	588394	1	2
28.0889	f3.0	5	13	FullDelay	0.589882	589882	1	3
28.1449	f7.0	9	9	FullDelay	0.249424	249424	1	2
28.8089	f3.0	5	14	FullDelay	0.45296	452960	1	2
29.2649	f8.0	10	9	FullDelay	0.250707	250707	1	2
31.4489	f8.0	10	11	FullDelay	0.241786	241786	1	2
36.3289	f8.0	10	15	FullDelay	0.434592	434592	1	3
37.0889	f7.0	9	17	FullDelay	0.21818	218180	1	2
38.5289	f8.0	10	17	FullDelay	0.215091	215091	1	2
39.0489	f8.1	14	4	FullDelay	0.233849	233849	1	2
39.7689	f7.0	9	19	FullDelay	0.255613	255613	1	2
40.4489	f8.1	14	6	FullDelay	0.235692	235692	1	2
40.8089	f8.0	10	19	FullDelay	0.230853	230853	1	2
41.5289	f8.0	10	20	FullDelay	0.229442	229442	1	2
41.7289	f7.0	9	21	FullDelay	0.258456	258456	1	2
42.4889	f8.1	14	8	FullDelay	0.214669	214669	1	2
43.7369	f6.1	13	9	FullDelay	0.23917	239170	1	2
54.2489	f1.1	15	2	FullDelay	0.218962	218962	1	2
54.7289	f2.2	16	2	FullDelay	0.250424	250424	1	2
59.4249	f6.2	20	6	FullDelay	0.987914	987914	1	3
60.3049	f3.1	17	7	FullDelay	0.66098	660980	1	3
61.1689	f4.2	18	7	FullDelay	0.959052	959052	1	5
64.5289	f6.2	20	10	FullDelay	0.890421	890421	1	4
65.8489	f6.2	20	11	FullDelay	0.583865	583865	1	2
66.6489	f4.2	18	12	FullDelay	0.560443	560443	1	2
67.1289	f2.2	16	13	FullDelay	0.580363	580363	1	2
68.6489	f1.1	15	14	FullDelay	0.751298	751298	1	2
77.8889	f2.3	23	5	FullDelay	0.634019	634019	1	3
79.2569	f6.3	25	8	FullDelay	0.223536	223536	1	2
79.6249	f2.3	23	7	FullDelay	0.250788	250788	1	2
80.6969	f2.3	23	8	FullDelay	0.500437	500437	1	2
81.5689	f6.3	25	10	FullDelay	0.278971	278971	1	2
82.2569	f2.3	23	9	FullDelay	0.811463	811463	1	3
82.7689	f6.3	25	11	FullDelay	0.430433	430433	1	3
83.2889	f6.3	25	12	FullDelay	0.254436	254436	1	2
84.4889	f2.3	23	11	FullDelay	0.230132	230132	1	2
85.6889	f2.3	23	12	FullDelay	0.240423	240423	1	2
87.0489	f2.3	23	13	FullDelay	0.582612	582612	1	2
87.4889	f2.3	23	14	FullDelay	0.252914	252914	1	2
92.4489	f2.4	28	2	FullDelay	0.276421	276421	1	2
92.5689	f3.2	29	1	FullDelay	0.21466	214660	1	2
96.3689	f1.2	27	5	FullDelay	0.490441	490441	1	2
96.6489	f1.2	27	6	FullDelay	0.221419	221419	1	2
97.2489	f2.4	28	6	FullDelay	0.235395	235395	1	2
97.5689	f5.2	31	4	FullDelay	0.637998	637998	1	3
97.6489	f1.2	27	7	FullDelay	0.217046	217046	1	2
97.8489	f2.4	28	7	FullDelay	0.349125	349125	1	2
97.9289	f6.4	32	6	FullDelay	0.623807	623807	1	3
98.3529	f6.4	32	7	FullDelay	0.271958	271958	1	2
98.6249	f1.2	27	8	FullDelay	0.396193	396193	1	2
99.3769	f6.4	32	8	FullDelay	0.228282	228282	1	2
99.5689	f1.2	27	9	FullDelay	0.240116	240116	1	2
99.8089	f2.4	28	9	FullDelay	0.226541	226541	1	2
99.9529	f5.2	31	6	FullDelay	0.493532	493532	1	2
100.609	f1.2	27	10	FullDelay	0.586354	586354	1	2
101.249	f1.2	27	11	FullDelay	0.242745	242745	1	2
101.489	f2.4	28	11	FullDelay	0.22276	222760	1	2
101.609	f3.2	29	9	FullDelay	0.24947	249470	1	2
102.049	f4.4	30	8	FullDelay	0.554852	554852	1	2
102.969	f4.4	30	9	FullDelay	0.665632	665632	1	3
103.009	f6.4	32	11	FullDelay	0.302752	302752	1	2
103.289	f4.4	30	10	FullDelay	0.240704	240704	1	2
104.129	f3.2	29	11	FullDelay	0.484447	484447	1	2
104.337	f5.2	31	10	FullDelay	0.637658	637658	1	2
104.729	f6.4	32	13	FullDelay	0.251128	251128	1	2
105.577	f4.4	30	12	FullDelay	0.309972	309972	1	2
106.249	f5.2	31	11	FullDelay	0.916213	916213	1	4
106.409	f1.2	27	15	FullDelay	0.435442	435442	1	2
106.489	f4.4	30	13	FullDelay	0.367461	367461	1	2
106.729	f3.2	29	13	FullDelay	0.292655	292655	1	2
107.809	f5.2	31	12	FullDelay	0.374376	374376	1	2
108.449	f5.2	31	13	FullDelay	0.229985	229985	1	2
111.449	f8.4	34	13	FullDelay	0.2135	213500	1	2
111.969	f8.4	34	14	FullDelay	0.515076	515076	1	2
112.537	f8.4	34	15	FullDelay	0.26333	263330	1	2
