Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
27.2089	f1.0	3	17	FullDelay	0.440273	440273	1	2
27.7289	f3.0	5	12	FullDelay	0.54345	543450	1	2
27.9689	f5.0	7	15	FullDelay	0.703576	703576	1	2
28.2489	f3.0	5	13	FullDelay	0.216644	216644	1	2
28.8889	f6.0	8	14	FullDelay	0.535144	535144	1	2
29.5689	f6.0	8	15	FullDelay	0.281504	281504	1	2
30.6489	f8.0	10	10	FullDelay	0.222766	222766	1	2
30.8489	f7.0	9	11	FullDelay	0.356216	356216	1	2
31.2489	f8.0	10	11	FullDelay	0.239618	239618	1	2
31.4489	f7.0	9	12	FullDelay	0.310913	310913	1	2
33.2569	f7.0	9	13	FullDelay	0.881134	881134	1	3
34.0489	f8.0	10	13	FullDelay	0.576038	576038	1	3
34.8489	f7.0	9	15	FullDelay	0.21523	215230	1	2
35.4489	f2.1	11	3	FullDelay	0.614611	614611	1	3
35.8969	f8.1	14	1	FullDelay	0.836382	836382	1	3
36.4169	f8.1	14	2	FullDelay	0.321996	321996	1	2
37.0889	f8.0	10	16	FullDelay	0.521748	521748	1	3
37.6169	f7.0	9	18	FullDelay	0.311004	311004	1	2
38.6969	f8.0	10	18	FullDelay	0.400082	400082	1	2
40.4969	f8.1	14	5	FullDelay	0.601228	601228	1	2
40.5449	f4.1	12	8	FullDelay	0.258269	258269	1	2
41.5049	f6.1	13	7	FullDelay	0.332057	332057	1	2
41.5689	f8.1	14	6	FullDelay	0.367182	367182	1	2
42.6169	f6.1	13	8	FullDelay	0.25698	256980	1	2
42.8889	f4.1	12	10	FullDelay	0.251425	251425	1	2
43.6969	f8.0	10	22	FullDelay	0.724097	724097	1	3
44.2889	f8.0	10	23	FullDelay	0.257941	257941	1	2
44.6089	f2.1	11	11	FullDelay	0.256609	256609	1	2
44.7289	f7.0	9	24	FullDelay	0.364763	364763	1	2
45.0089	f6.1	13	10	FullDelay	0.662072	662072	1	2
45.2889	f7.0	9	25	FullDelay	0.25634	256340	1	2
45.3689	f2.1	11	12	FullDelay	0.230438	230438	1	2
45.6489	f6.1	13	11	FullDelay	0.346689	346689	1	2
46.1289	f4.1	12	13	FullDelay	0.659178	659178	1	3
46.4889	f8.1	14	10	FullDelay	0.535523	535523	1	3
47.0089	f7.0	9	26	FullDelay	0.536468	536468	1	2
47.3289	f6.1	13	13	FullDelay	0.213752	213752	1	2
48.0889	f8.0	10	26	FullDelay	0.606701	606701	1	2
48.4489	f6.1	13	14	FullDelay	0.318402	318402	1	2
48.6889	f7.0	9	28	FullDelay	0.410135	410135	1	2
49.1369	f8.1	14	12	FullDelay	0.800347	800347	1	2
49.9769	f8.1	14	13	FullDelay	0.480045	480045	1	2
50.6089	f8.0	10	28	FullDelay	0.232052	232052	1	2
50.8889	f7.0	9	30	FullDelay	0.289446	289446	1	2
51.5689	f5.1	19	1	FullDelay	0.248681	248681	1	2
51.8889	f8.1	14	15	FullDelay	0.244827	244827	1	2
52.4489	f8.1	14	16	FullDelay	0.326143	326143	1	2
53.3689	f8.1	14	17	FullDelay	0.251229	251229	1	2
54.2889	f8.1	14	18	FullDelay	0.279922	279922	1	2
54.7289	f5.1	19	4	FullDelay	0.22013	220130	1	2
54.9289	f6.2	20	3	FullDelay	0.293045	293045	1	2
55.4089	f8.1	14	19	FullDelay	0.22307	223070	1	2
56.6089	f8.1	14	20	FullDelay	0.220921	220921	1	2
57.3689	f8.1	14	21	FullDelay	0.247856	247856	1	2
58.0969	f5.1	19	7	FullDelay	0.693653	693653	1	3
58.2889	f8.1	14	22	FullDelay	0.259632	259632	1	2
59.3769	f4.2	18	6	FullDelay	0.756385	756385	1	3
59.8569	f6.2	20	8	FullDelay	0.266872	266872	1	2
60.0089	f4.2	18	7	FullDelay	0.577771	577771	1	3
60.8969	f3.1	17	8	FullDelay	0.613603	613603	1	2
60.9289	f2.2	16	7	FullDelay	0.46486	464860	1	3
61.0489	f5.1	19	9	FullDelay	0.535972	535972	1	2
61.0889	f1.1	15	7	FullDelay	0.551609	551609	1	3
61.8889	f6.2	20	10	FullDelay	0.608972	608972	1	2
62.3769	f4.2	18	9	FullDelay	0.715777	715777	1	3
62.4489	f5.1	19	10	FullDelay	0.282468	282468	1	2
63.1689	f6.2	20	11	FullDelay	0.709228	709228	1	3
63.8089	f5.1	19	11	FullDelay	0.311122	311122	1	2
64.0889	f2.2	16	10	FullDelay	0.472845	472845	1	2
64.6889	f5.1	19	12	FullDelay	0.67422	674220	1	3
65.0089	f4.2	18	11	FullDelay	0.368151	368151	1	2
65.0569	f2.2	16	11	FullDelay	0.652308	652308	1	3
65.6969	f4.2	18	12	FullDelay	0.457324	457324	1	2
65.8489	f2.2	16	12	FullDelay	0.415608	415608	1	3
66.4489	f4.2	18	13	FullDelay	0.313886	313886	1	2
66.5289	f3.1	17	13	FullDelay	0.276813	276813	1	2
66.6889	f2.2	16	13	FullDelay	0.331719	331719	1	2
67.0489	f6.2	20	14	FullDelay	0.575765	575765	1	2
67.7689	f4.2	18	14	FullDelay	0.68846	688460	1	3
68.3289	f4.2	18	15	FullDelay	0.232594	232594	1	2
69.2169	f7.1	21	12	FullDelay	0.25632	256320	1	2
70.5369	f7.1	21	13	FullDelay	0.222992	222992	1	2
71.7049	f8.2	22	10	FullDelay	0.699207	699207	1	3
72.3129	f8.2	22	11	FullDelay	0.261987	261987	1	2
72.7289	f7.1	21	15	FullDelay	0.251221	251221	1	2
73.4329	f8.2	22	12	FullDelay	0.272779	272779	1	2
73.6889	f7.1	21	16	FullDelay	0.225252	225252	1	2
74.3689	f7.1	21	17	FullDelay	0.226175	226175	1	2
74.9769	f8.2	22	13	FullDelay	0.610458	610458	1	2
75.5289	f7.1	21	18	FullDelay	0.236356	236356	1	2
75.7689	f6.3	25	4	FullDelay	0.858787	858787	1	3
76.2169	f8.2	22	14	FullDelay	0.740903	740903	1	2
76.5689	f7.1	21	19	FullDelay	0.323574	323574	1	2
77.0089	f6.3	25	5	FullDelay	0.567757	567757	1	3
77.2889	f7.1	21	20	FullDelay	0.247364	247364	1	2
77.8569	f8.2	22	15	FullDelay	0.660533	660533	1	2
78.5529	f6.3	25	7	FullDelay	0.272065	272065	1	2
78.7289	f7.1	21	21	FullDelay	0.249624	249624	1	2
79.0569	f8.2	22	16	FullDelay	0.607456	607456	1	3
79.3849	f6.3	25	8	FullDelay	0.312914	312914	1	2
79.7129	f2.3	23	7	FullDelay	0.632816	632816	1	2
80.2569	f8.2	22	17	FullDelay	0.811243	811243	1	3
80.7769	f6.3	25	9	FullDelay	0.3205	320500	1	2
81.3289	f4.3	24	10	FullDelay	0.477982	477982	1	2
81.8889	f8.2	22	18	FullDelay	0.445885	445885	1	2
82.3769	f2.3	23	9	FullDelay	0.878953	878953	1	2
82.8169	f8.3	26	5	FullDelay	0.67153	671530	1	3
83.6489	f4.3	24	12	FullDelay	0.244307	244307	1	2
83.7689	f8.2	22	20	FullDelay	0.323094	323094	1	2
84.4889	f4.3	24	13	FullDelay	0.286733	286733	1	2
85.0489	f2.3	23	11	FullDelay	0.694431	694431	1	3
85.2489	f4.3	24	14	FullDelay	0.240383	240383	1	2
85.2889	f6.3	25	13	FullDelay	0.231674	231674	1	2
86.0889	f6.3	25	14	FullDelay	0.688185	688185	1	2
86.4889	f2.3	23	13	FullDelay	0.224037	224037	1	2
87.8489	f8.3	26	10	FullDelay	0.255938	255938	1	2
88.5129	f8.3	26	11	FullDelay	0.253261	253261	1	2
89.1689	f8.2	22	25	FullDelay	0.236245	236245	1	2
89.5289	f8.2	22	26	FullDelay	0.233414	233414	1	2
90.8249	f8.3	26	13	FullDelay	0.232333	232333	1	2
91.2489	f1.2	27	1	FullDelay	0.218996	218996	1	2
91.4089	f8.2	22	28	FullDelay	0.278667	278667	1	2
91.6489	f2.4	28	1	FullDelay	0.228127	228127	1	2
92.4089	f8.2	22	29	FullDelay	0.275481	275481	1	2
92.6089	f2.4	28	2	FullDelay	0.234272	234272	1	2
92.9289	f8.3	26	15	FullDelay	0.659882	659882	1	3
93.7689	f8.2	22	30	FullDelay	0.541846	541846	1	2
94.5689	f8.3	26	17	FullDelay	0.221618	221618	1	2
95.3289	f8.3	26	18	FullDelay	0.22922	229220	1	2
96.6889	f3.2	29	4	FullDelay	0.727558	727558	1	3
97.4889	f4.4	30	3	FullDelay	0.692186	692186	1	3
97.8889	f8.3	26	20	FullDelay	0.639904	639904	1	2
98.2889	f1.2	27	7	FullDelay	0.250402	250402	1	2
98.4889	f2.4	28	7	FullDelay	0.322151	322151	1	2
98.7689	f8.3	26	21	FullDelay	0.354768	354768	1	2
99.1289	f4.4	30	4	FullDelay	0.707334	707334	1	3
99.2889	f8.3	26	22	FullDelay	0.229364	229364	1	2
99.8569	f1.2	27	8	FullDelay	0.46683	466830	1	2
100.497	f6.4	32	9	FullDelay	0.229122	229122	1	2
100.977	f1.2	27	9	FullDelay	0.635943	635943	1	2
101.289	f2.4	28	9	FullDelay	0.641852	641852	1	2
101.849	f8.3	26	24	FullDelay	0.247355	247355	1	2
102.093	f6.4	32	10	FullDelay	0.723473	723473	1	2
102.329	f6.4	32	11	FullDelay	0.218599	218599	1	2
103.209	f1.2	27	11	FullDelay	0.80107	801070	1	3
103.417	f4.4	30	8	FullDelay	0.610679	610679	1	2
103.449	f6.4	32	12	FullDelay	0.288893	288893	1	2
104.009	f2.4	28	11	FullDelay	0.614143	614143	1	2
104.697	f4.4	30	9	FullDelay	0.490444	490444	1	2
104.849	f3.2	29	11	FullDelay	0.427356	427356	1	3
105.337	f5.2	31	11	FullDelay	0.65313	653130	1	2
105.569	f3.2	29	12	FullDelay	0.373318	373318	1	2
105.889	f2.4	28	13	FullDelay	0.533888	533888	1	3
106.129	f1.2	27	14	FullDelay	0.346573	346573	1	2
106.489	f4.4	30	10	FullDelay	0.991227	991227	1	2
106.969	f1.2	27	15	FullDelay	0.815354	815354	1	2
107.329	f6.4	32	15	FullDelay	0.603166	603166	1	3
107.689	f4.4	30	11	FullDelay	0.205837	205837	1	2
108.049	f5.2	31	13	FullDelay	0.742514	742514	1	2
108.729	f5.2	31	14	FullDelay	0.280196	280196	1	2
109.257	f8.4	34	11	FullDelay	0.25386	253860	1	2
110.449	f7.2	33	8	FullDelay	0.631793	631793	1	3
112.049	f7.2	33	9	FullDelay	0.775811	775811	1	4
113.249	f7.2	33	10	FullDelay	0.80819	808190	1	3
114.337	f4.5	36	3	FullDelay	0.693783	693783	1	3
115.369	f8.4	34	17	FullDelay	0.286376	286376	1	2
116.449	f2.5	35	4	FullDelay	0.681747	681747	1	3
117.009	f8.4	34	18	FullDelay	0.657347	657347	1	2
117.545	f7.2	33	13	FullDelay	0.728402	728402	1	2
117.937	f8.4	34	19	FullDelay	0.514946	514946	1	3
118.489	f8.4	34	20	FullDelay	0.24489	244890	1	2
119.697	f7.2	33	15	FullDelay	0.317688	317688	1	2
119.817	f2.5	35	7	FullDelay	0.473416	473416	1	2
120.497	f4.5	36	9	FullDelay	0.25804	258040	1	2
120.537	f7.2	33	16	FullDelay	0.319196	319196	1	2
121.289	f6.5	37	9	FullDelay	0.323103	323103	1	2
122.009	f7.2	33	17	FullDelay	0.679831	679831	1	3
122.249	f2.5	35	9	FullDelay	0.566623	566623	1	2
122.769	f4.5	36	11	FullDelay	0.547752	547752	1	2
123.249	f6.5	37	11	FullDelay	0.709904	709904	1	3
123.409	f2.5	35	10	FullDelay	0.312399	312399	1	2
124.049	f4.5	36	12	FullDelay	0.571331	571331	1	3
124.649	f2.5	35	11	FullDelay	0.400483	400483	1	2
124.769	f7.2	33	20	FullDelay	0.258243	258243	1	2
125.569	f7.2	33	21	FullDelay	0.22357	223570	1	2
125.577	f4.5	36	14	FullDelay	0.282277	282277	1	2
126.449	f7.2	33	22	FullDelay	0.229218	229218	1	2
127.369	f7.2	33	23	FullDelay	0.263534	263534	1	2
128.329	f8.5	38	9	FullDelay	0.645181	645181	1	3
129.609	f8.5	38	10	FullDelay	0.393187	393187	1	3
130.393	f8.5	38	11	FullDelay	0.241355	241355	1	2
130.929	f7.2	33	26	FullDelay	0.244332	244332	1	2
131.577	f8.5	38	12	FullDelay	0.327938	327938	1	2
132.129	f7.2	33	27	FullDelay	0.666929	666929	1	2
132.697	f8.5	38	13	FullDelay	0.520795	520795	1	2
133.369	f7.2	33	28	FullDelay	0.232891	232891	1	2
133.977	f8.5	38	14	FullDelay	0.64354	643540	1	2
134.609	f7.2	33	29	FullDelay	0.215369	215369	1	2
134.737	f8.5	38	15	FullDelay	0.377036	377036	1	2
135.049	f3.3	41	3	FullDelay	0.217113	217113	1	2
135.489	f7.2	33	30	FullDelay	0.250633	250633	1	2
135.649	f2.6	40	4	FullDelay	0.229401	229401	1	2
135.969	f1.3	39	5	FullDelay	0.232997	232997	1	2
136.369	f7.2	33	31	FullDelay	0.214245	214245	1	2
136.609	f1.3	39	6	FullDelay	0.242617	242617	1	2
136.809	f2.6	40	5	FullDelay	0.345072	345072	1	2
136.889	f8.5	38	17	FullDelay	0.673008	673008	1	2
137.289	f1.3	39	7	FullDelay	0.22316	223160	1	2
137.289	f7.2	33	32	FullDelay	0.269203	269203	1	2
137.449	f8.5	38	18	FullDelay	0.25198	251980	1	2
137.569	f2.6	40	6	FullDelay	0.2427	242700	1	2
138.425	f2.6	40	7	FullDelay	0.339773	339773	1	2
139.089	f7.2	33	33	FullDelay	0.620125	620125	1	3
139.689	f2.6	40	8	FullDelay	0.250126	250126	1	2
139.849	f7.2	33	34	FullDelay	0.511208	511208	1	2
140.249	f8.5	38	20	FullDelay	0.651716	651716	1	3
140.609	f7.2	33	35	FullDelay	0.471869	471869	1	2
140.969	f2.6	40	9	FullDelay	0.576992	576992	1	2
141.377	f5.3	43	8	FullDelay	0.529012	529012	1	2
141.729	f6.6	44	10	FullDelay	0.673872	673872	1	2
141.769	f7.2	33	36	FullDelay	0.60986	609860	1	2
142.369	f4.6	42	10	FullDelay	0.215145	215145	1	2
142.489	f8.5	38	22	FullDelay	0.805233	805233	1	2
142.769	f5.3	43	9	FullDelay	0.395093	395093	1	2
142.945	f2.6	40	11	FullDelay	0.756335	756335	1	2
143.209	f1.3	39	12	FullDelay	0.637531	637531	1	2
143.889	f1.3	39	13	FullDelay	0.642059	642059	1	3
144.009	f8.5	38	23	FullDelay	0.545533	545533	1	2
145.113	f5.3	43	11	FullDelay	0.688347	688347	1	2
145.129	f2.6	40	13	FullDelay	0.764446	764446	1	2
145.369	f6.6	44	13	FullDelay	0.751955	751955	1	3
145.889	f1.3	39	15	FullDelay	0.668188	668188	1	2
146.457	f3.3	41	13	FullDelay	0.222678	222678	1	2
147.249	f7.2	33	41	FullDelay	0.279859	279859	1	2
148.089	f7.2	33	42	FullDelay	0.709541	709541	1	2
148.649	f7.2	33	43	FullDelay	0.342201	342201	1	2
149.329	f8.6	46	9	FullDelay	0.672963	672963	1	3
150.689	f7.3	45	11	FullDelay	0.685244	685244	1	4
150.889	f7.2	33	45	FullDelay	0.253401	253401	1	2
151.785	f7.3	45	12	FullDelay	0.407335	407335	1	2
152.049	f7.2	33	46	FullDelay	0.979425	979425	1	3
152.329	f7.2	33	47	FullDelay	0.212809	212809	1	2
153.529	f7.2	33	48	FullDelay	0.251442	251442	1	2
154.569	f7.2	33	49	FullDelay	0.22516	225160	1	2
155.249	f4.7	48	4	FullDelay	0.602792	602792	1	3
155.569	f8.6	46	14	FullDelay	0.963516	963516	1	2
156.377	f8.6	46	15	FullDelay	0.230371	230371	1	2
157.817	f8.6	46	16	FullDelay	0.813167	813167	1	2
158.409	f7.3	45	18	FullDelay	0.233102	233102	1	2
159.369	f7.3	45	19	FullDelay	0.292277	292277	1	2
160.089	f2.7	47	7	FullDelay	0.72231	722310	1	3
160.649	f2.7	47	8	FullDelay	0.358355	358355	1	2
161.249	f8.6	46	19	FullDelay	0.443832	443832	1	2
162.137	f2.7	47	9	FullDelay	0.713102	713102	1	2
162.689	f2.7	47	10	FullDelay	0.287225	287225	1	2
163.297	f6.7	49	9	FullDelay	0.758507	758507	1	2
164.009	f8.6	46	22	FullDelay	0.26071	260710	1	2
164.529	f2.7	47	12	FullDelay	0.227963	227963	1	2
165.489	f2.7	47	13	FullDelay	0.350598	350598	1	2
165.529	f8.6	46	24	FullDelay	0.218692	218692	1	2
167.209	f6.7	49	12	FullDelay	0.735265	735265	1	3
171.665	f8.7	50	9	FullDelay	0.598343	598343	1	3
172.545	f8.7	50	10	FullDelay	0.523466	523466	1	3
173.777	f8.7	50	11	FullDelay	0.418821	418821	1	3
174.825	f4.8	54	1	FullDelay	0.764832	764832	1	3
175.337	f8.7	50	12	FullDelay	0.932376	932376	1	3
175.529	f4.8	54	2	FullDelay	0.226409	226409	1	2
176.009	f3.4	53	3	FullDelay	0.225613	225613	1	2
176.657	f8.7	50	13	FullDelay	0.655667	655667	1	3
177.417	f8.7	50	14	FullDelay	0.304496	304496	1	2
178.257	f8.7	50	15	FullDelay	0.240628	240628	1	2
179.889	f1.4	51	5	FullDelay	0.769236	769236	1	3
180.169	f8.7	50	16	FullDelay	0.694194	694194	1	3
180.489	f7.4	57	2	FullDelay	0.217611	217611	1	2
180.769	f8.8	58	3	FullDelay	0.215431	215431	1	2
180.833	f6.8	56	7	FullDelay	0.24186	241860	1	2
181.289	f7.4	57	3	FullDelay	0.250123	250123	1	2
181.649	f8.8	58	4	FullDelay	0.218692	218692	1	2
181.929	f1.4	51	7	FullDelay	0.664479	664479	1	3
182.289	f8.7	50	18	FullDelay	0.692606	692606	1	2
182.697	f4.8	54	8	FullDelay	0.59854	598540	1	2
182.745	f8.7	50	19	FullDelay	0.442685	442685	1	3
183.409	f5.4	55	11	FullDelay	0.251765	251765	1	2
183.529	f8.8	58	6	FullDelay	0.237802	237802	1	2
183.729	f7.4	57	5	FullDelay	0.329112	329112	1	2
184.057	f1.4	51	9	FullDelay	0.467336	467336	1	2
184.369	f8.8	58	7	FullDelay	0.221672	221672	1	2
184.409	f5.4	55	12	FullDelay	0.248837	248837	1	2
184.609	f7.4	57	6	FullDelay	0.241614	241614	1	2
184.649	f1.4	51	10	FullDelay	0.348168	348168	1	2
185.169	f8.7	50	21	FullDelay	0.716617	716617	1	3
186.049	f2.8	52	13	FullDelay	0.271115	271115	1	2
186.689	f2.8	52	14	FullDelay	0.331558	331558	1	2
186.809	f8.7	50	23	FullDelay	0.361431	361431	1	2
187.489	f3.4	53	13	FullDelay	0.257281	257281	1	2
187.609	f4.8	54	12	FullDelay	0.275246	275246	1	2
188.849	f8.7	50	25	FullDelay	0.258479	258479	1	2
189.409	f1.4	51	14	FullDelay	0.31451	314510	1	2
190.289	f8.7	50	26	FullDelay	0.903161	903161	1	2
191.569	f8.7	50	27	FullDelay	0.249412	249412	1	2
191.609	f7.4	57	12	FullDelay	0.288405	288405	1	2
192.289	f8.8	58	14	FullDelay	0.234067	234067	1	2
192.769	f8.7	50	28	FullDelay	0.681419	681419	1	4
193.289	f8.7	50	29	FullDelay	0.272941	272941	1	2
194.097	f7.4	57	14	FullDelay	0.418557	418557	1	3
194.649	f7.4	57	15	FullDelay	0.246966	246966	1	2
194.849	f8.8	58	16	FullDelay	0.230233	230233	1	2
195.305	f8.8	58	17	FullDelay	0.256752	256752	1	2
196.105	f7.4	57	16	FullDelay	0.995589	995589	1	3
196.689	f8.7	50	32	FullDelay	0.23627	236270	1	2
197.449	f8.8	58	19	FullDelay	0.222871	222871	1	2
198.969	f8.8	58	20	FullDelay	0.556982	556982	1	3
199.577	f8.8	58	21	FullDelay	0.308375	308375	1	2
200.089	f8.7	50	34	FullDelay	0.880466	880466	1	2
200.977	f6.9	61	9	FullDelay	0.281869	281869	1	2
201.225	f8.9	62	4	FullDelay	0.551624	551624	1	3
203.289	f8.8	58	24	FullDelay	0.762739	762739	1	2
204.169	f7.4	57	23	FullDelay	0.750308	750308	1	2
205.049	f7.4	57	24	FullDelay	0.845577	845577	1	3
205.609	f6.9	61	14	FullDelay	0.256511	256511	1	2
205.969	f4.9	60	13	FullDelay	0.404246	404246	1	2
206.529	f2.9	59	13	FullDelay	0.463582	463582	1	2
207.089	f7.4	57	25	FullDelay	0.707958	707958	1	3
208.249	f8.8	58	28	FullDelay	0.243328	243328	1	2
209.705	f8.9	62	11	FullDelay	0.230633	230633	1	2
210.449	f8.9	62	12	FullDelay	0.379591	379591	1	3
211.577	f8.9	62	13	FullDelay	0.412282	412282	1	3
213.417	f8.9	62	15	FullDelay	0.261127	261127	1	2
214.329	f8.9	62	16	FullDelay	0.290412	290412	1	2
215.249	f8.9	62	17	FullDelay	0.214038	214038	1	2
216.449	f8.9	62	18	FullDelay	0.215047	215047	1	2
217.465	f8.9	62	19	FullDelay	0.236513	236513	1	2
218.489	f8.9	62	20	FullDelay	0.249302	249302	1	2
219.529	f8.9	62	21	FullDelay	0.219661	219661	1	2
220.529	f8.9	62	22	FullDelay	0.249142	249142	1	2
221.369	f8.9	62	23	FullDelay	0.342489	342489	1	2
222.569	f8.9	62	24	FullDelay	0.227915	227915	1	2
