Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
103.577	f6.4	32	11	FullDelay	0.356127	356127	1	2
103.905	f5.2	31	9	FullDelay	0.943558	943558	1	2
104.457	f5.2	31	10	FullDelay	0.235356	235356	1	2
105.049	f3.2	29	12	FullDelay	0.666573	666573	1	4
106.369	f4.4	30	12	FullDelay	0.947334	947334	1	3
106.409	f1.2	27	15	FullDelay	0.267943	267943	1	2
107.089	f3.2	29	14	FullDelay	0.618959	618959	1	3
108.089	f4.4	30	14	FullDelay	0.414789	414789	1	3
108.449	f2.4	28	17	FullDelay	0.25615	256150	1	2
111.377	f8.4	34	13	FullDelay	0.224364	224364	1	2
111.769	f8.4	34	14	FullDelay	0.320196	320196	1	2
113.329	f6.5	37	2	FullDelay	0.916743	916743	1	4
115.049	f7.2	33	11	FullDelay	0.884594	884594	1	5
115.089	f6.5	37	3	FullDelay	0.595183	595183	1	3
115.569	f2.5	35	3	FullDelay	0.952306	952306	1	4
115.769	f7.2	33	12	FullDelay	0.394657	394657	1	3
115.969	f8.4	34	18	FullDelay	0.32819	328190	1	2
116.849	f7.2	33	13	FullDelay	0.464934	464934	1	3
117.249	f2.5	35	4	FullDelay	0.836096	836096	1	3
118.033	f6.5	37	5	FullDelay	0.411374	411374	1	2
118.217	f7.2	33	14	FullDelay	0.870779	870779	1	2
118.705	f6.5	37	6	FullDelay	0.268432	268432	1	2
118.817	f7.2	33	15	FullDelay	0.360505	360505	1	2
119.385	f6.5	37	7	FullDelay	0.245785	245785	1	2
119.777	f7.2	33	16	FullDelay	0.323963	323963	1	2
120.185	f8.5	38	2	FullDelay	0.762946	762946	1	3
120.377	f6.5	37	8	FullDelay	0.345829	345829	1	2
120.577	f2.5	35	7	FullDelay	0.755891	755891	1	4
120.977	f7.2	33	17	FullDelay	0.682934	682934	1	2
121.953	f7.2	33	18	FullDelay	0.836362	836362	1	3
122.249	f4.5	36	10	FullDelay	0.55764	557640	1	2
123.049	f4.5	36	11	FullDelay	0.566623	566623	1	2
123.649	f4.5	36	12	FullDelay	0.554242	554242	1	2
123.969	f2.5	35	10	FullDelay	0.485181	485181	1	2
124.649	f2.5	35	11	FullDelay	0.238085	238085	1	2
124.889	f6.5	37	12	FullDelay	0.25004	250040	1	2
125.609	f4.5	36	14	FullDelay	0.272269	272269	1	2
125.969	f6.5	37	13	FullDelay	0.491331	491331	1	2
126.529	f6.5	37	14	FullDelay	0.280483	280483	1	2
126.977	f8.5	38	8	FullDelay	0.797688	797688	1	3
127.729	f7.2	33	23	FullDelay	0.789904	789904	1	2
128.729	f7.2	33	24	FullDelay	0.275341	275341	1	2
129.449	f7.2	33	25	FullDelay	0.21718	217180	1	2
130.329	f8.5	38	11	FullDelay	0.636015	636015	1	3
131.033	f8.5	38	12	FullDelay	0.676238	676238	1	2
131.649	f7.2	33	27	FullDelay	0.240191	240191	1	2
132.369	f4.6	42	2	FullDelay	0.230435	230435	1	2
132.449	f7.2	33	28	FullDelay	0.247182	247182	1	2
132.569	f3.3	41	1	FullDelay	0.313872	313872	1	2
133.489	f3.3	41	2	FullDelay	0.239938	239938	1	2
133.569	f7.2	33	29	FullDelay	0.270897	270897	1	2
133.689	f4.6	42	3	FullDelay	0.358917	358917	1	2
133.689	f2.6	40	2	FullDelay	0.226929	226929	1	2
133.929	f1.3	39	3	FullDelay	0.309218	309218	1	2
134.089	f8.5	38	15	FullDelay	0.620223	620223	1	3
134.289	f2.6	40	3	FullDelay	0.235153	235153	1	2
134.409	f3.3	41	3	FullDelay	0.232795	232795	1	2
134.609	f4.6	42	4	FullDelay	0.272997	272997	1	2
134.609	f7.2	33	30	FullDelay	0.240722	240722	1	2
135.129	f1.3	39	4	FullDelay	0.94883	948830	1	3
135.889	f2.6	40	4	FullDelay	0.752891	752891	1	3
136.209	f8.5	38	17	FullDelay	0.542595	542595	1	2
136.689	f8.5	38	18	FullDelay	0.23482	234820	1	2
137.569	f5.3	43	5	FullDelay	0.617355	617355	1	3
137.649	f8.5	38	19	FullDelay	0.237914	237914	1	2
138.345	f6.6	44	7	FullDelay	0.27916	279160	1	2
138.657	f8.5	38	20	FullDelay	0.227286	227286	1	2
138.889	f5.3	43	6	FullDelay	0.641535	641535	1	3
139.065	f1.3	39	8	FullDelay	0.365506	365506	1	2
139.409	f8.5	38	21	FullDelay	0.323773	323773	1	2
139.489	f8.6	46	1	FullDelay	0.234349	234349	1	2
139.865	f5.3	43	7	FullDelay	0.785603	785603	1	2
140.089	f7.3	45	3	FullDelay	0.225072	225072	1	2
140.177	f2.6	40	8	FullDelay	0.340657	340657	1	2
140.297	f3.3	41	8	FullDelay	0.303369	303369	1	2
140.489	f4.6	42	9	FullDelay	0.529036	529036	1	2
140.689	f3.3	41	9	FullDelay	0.300361	300361	1	2
141.169	f1.3	39	10	FullDelay	0.841336	841336	1	3
141.569	f4.6	42	10	FullDelay	0.231208	231208	1	2
141.569	f1.3	39	11	FullDelay	0.323215	323215	1	2
142.849	f4.6	42	11	FullDelay	0.783521	783521	1	2
143.009	f6.6	44	11	FullDelay	0.21198	211980	1	2
143.049	f3.3	41	11	FullDelay	0.350777	350777	1	2
143.129	f5.3	43	10	FullDelay	0.36784	367840	1	2
143.529	f6.6	44	12	FullDelay	0.36986	369860	1	2
143.729	f1.3	39	13	FullDelay	0.243029	243029	1	2
143.809	f2.6	40	11	FullDelay	0.961012	961012	1	4
143.929	f7.3	45	7	FullDelay	0.245233	245233	1	2
143.969	f4.6	42	12	FullDelay	0.827962	827962	1	2
144.369	f4.6	42	13	FullDelay	0.215145	215145	1	2
145.209	f5.3	43	12	FullDelay	0.510331	510331	1	2
145.489	f8.5	38	26	FullDelay	0.264347	264347	1	2
145.609	f7.3	45	9	FullDelay	0.239859	239859	1	2
146.289	f3.3	41	14	FullDelay	0.623272	623272	1	2
146.609	f8.5	38	27	FullDelay	0.244446	244446	1	2
149.097	f7.3	45	12	FullDelay	0.676188	676188	1	3
149.489	f8.6	46	10	FullDelay	0.214897	214897	1	2
149.689	f7.3	45	13	FullDelay	0.220391	220391	1	2
150.625	f7.3	45	14	FullDelay	0.261473	261473	1	2
151.425	f7.3	45	15	FullDelay	0.347686	347686	1	2
151.945	f8.6	46	12	FullDelay	0.290696	290696	1	2
153.537	f7.3	45	17	FullDelay	0.254654	254654	1	2
154.377	f7.3	45	18	FullDelay	0.327211	327211	1	2
155.097	f6.7	49	2	FullDelay	0.811908	811908	1	3
155.489	f2.7	47	4	FullDelay	0.623507	623507	1	3
155.609	f7.3	45	19	FullDelay	0.438194	438194	1	3
156.009	f6.7	49	3	FullDelay	0.73415	734150	1	3
156.089	f8.6	46	16	FullDelay	0.309541	309541	1	2
156.289	f7.3	45	20	FullDelay	0.219425	219425	1	2
156.609	f8.6	46	17	FullDelay	0.231335	231335	1	2
157.329	f7.3	45	21	FullDelay	0.212809	212809	1	2
157.569	f8.6	46	18	FullDelay	0.260093	260093	1	2
157.889	f6.7	49	5	FullDelay	0.622742	622742	1	3
158.497	f2.7	47	7	FullDelay	0.230516	230516	1	2
159.017	f4.7	48	7	FullDelay	0.960963	960963	1	3
159.569	f8.6	46	20	FullDelay	0.222578	222578	1	2
159.769	f7.3	45	23	FullDelay	0.544084	544084	1	2
160.457	f2.7	47	9	FullDelay	0.237535	237535	1	2
160.929	f7.3	45	24	FullDelay	0.474314	474314	1	2
161.129	f8.6	46	21	FullDelay	0.749458	749458	1	3
161.697	f2.7	47	10	FullDelay	0.276469	276469	1	2
161.889	f8.6	46	22	FullDelay	0.669482	669482	1	2
162.457	f6.7	49	9	FullDelay	0.410792	410792	1	2
162.497	f4.7	48	10	FullDelay	0.691516	691516	1	3
162.609	f7.3	45	26	FullDelay	0.274136	274136	1	2
162.809	f2.7	47	11	FullDelay	0.535465	535465	1	3
163.769	f4.7	48	11	FullDelay	0.765167	765167	1	2
163.889	f2.7	47	12	FullDelay	0.768115	768115	1	2
164.009	f7.3	45	27	FullDelay	0.81082	810820	1	2
164.369	f4.7	48	12	FullDelay	0.241987	241987	1	2
165.289	f2.7	47	13	FullDelay	0.883832	883832	1	2
165.649	f2.7	47	14	FullDelay	0.358355	358355	1	2
166.689	f8.6	46	26	FullDelay	0.967133	967133	1	2
166.969	f7.3	45	30	FullDelay	0.242396	242396	1	2
167.169	f6.7	49	13	FullDelay	0.212701	212701	1	2
167.769	f8.6	46	27	FullDelay	0.301735	301735	1	2
168.849	f7.3	45	32	FullDelay	0.247225	247225	1	2
168.889	f6.7	49	15	FullDelay	0.222343	222343	1	2
172.593	f8.7	50	10	FullDelay	0.621208	621208	1	3
173.369	f4.8	54	1	FullDelay	0.250898	250898	1	2
173.649	f3.4	53	1	FullDelay	0.252278	252278	1	2
174.017	f8.7	50	11	FullDelay	0.543265	543265	1	3
174.545	f8.7	50	12	FullDelay	0.266002	266002	1	2
175.145	f1.4	51	1	FullDelay	0.801748	801748	1	4
176.169	f1.4	51	2	FullDelay	0.734055	734055	1	3
177.497	f6.8	56	4	FullDelay	0.669879	669879	1	3
177.697	f8.7	50	15	FullDelay	0.244918	244918	1	2
178.329	f4.8	54	5	FullDelay	0.232605	232605	1	2
179.009	f3.4	53	6	FullDelay	0.21786	217860	1	2
179.089	f6.8	56	5	FullDelay	0.837074	837074	1	3
180.009	f6.8	56	6	FullDelay	0.804756	804756	1	3
180.617	f3.4	53	7	FullDelay	0.362247	362247	1	2
180.849	f8.8	58	3	FullDelay	0.228667	228667	1	2
181.017	f6.8	56	7	FullDelay	0.862542	862542	1	2
181.049	f7.4	57	2	FullDelay	0.349015	349015	1	2
181.049	f8.7	50	18	FullDelay	0.217281	217281	1	2
181.129	f5.4	55	9	FullDelay	0.315283	315283	1	2
181.689	f2.8	52	9	FullDelay	0.65422	654220	1	2
182.449	f5.4	55	11	FullDelay	0.229506	229506	1	2
182.569	f3.4	53	9	FullDelay	0.268123	268123	1	2
182.577	f1.4	51	8	FullDelay	0.257236	257236	1	2
183.129	f2.8	52	10	FullDelay	0.935803	935803	1	3
183.769	f2.8	52	11	FullDelay	0.314213	314213	1	2
184.089	f6.8	56	10	FullDelay	0.572897	572897	1	2
184.729	f3.4	53	11	FullDelay	0.245434	245434	1	2
185.449	f8.7	50	22	FullDelay	0.374194	374194	1	2
185.689	f2.8	52	13	FullDelay	0.311115	311115	1	2
186.009	f7.4	57	6	FullDelay	0.609112	609112	1	2
186.529	f3.4	53	13	FullDelay	0.248004	248004	1	2
187.129	f4.8	54	12	FullDelay	0.646069	646069	1	2
187.385	f3.4	53	14	FullDelay	0.237672	237672	1	2
187.569	f6.8	56	13	FullDelay	0.85636	856360	1	2
188.089	f4.8	54	13	FullDelay	0.59451	594510	1	3
188.449	f1.4	51	13	FullDelay	0.214394	214394	1	2
189.009	f8.7	50	25	FullDelay	0.252758	252758	1	2
189.609	f1.4	51	14	FullDelay	0.251558	251558	1	2
190.569	f8.7	50	27	FullDelay	0.266229	266229	1	2
191.337	f8.8	58	12	FullDelay	0.383431	383431	1	3
191.865	f8.8	58	13	FullDelay	0.490294	490294	1	2
193.505	f7.4	57	13	FullDelay	0.235615	235615	1	2
194.209	f8.8	58	15	FullDelay	0.933332	933332	1	5
194.409	f7.4	57	14	FullDelay	0.312939	312939	1	2
194.649	f8.8	58	16	FullDelay	0.243442	243442	1	2
195.297	f8.8	58	17	FullDelay	0.252009	252009	1	2
195.937	f7.4	57	15	FullDelay	0.617412	617412	1	2
196.689	f8.8	58	18	FullDelay	0.601419	601419	1	3
196.969	f7.4	57	16	FullDelay	0.490557	490557	1	2
197.337	f7.4	57	17	FullDelay	0.251392	251392	1	2
198.009	f8.8	58	19	FullDelay	0.748097	748097	1	2
198.497	f7.4	57	18	FullDelay	0.295388	295388	1	2
199.529	f6.9	61	7	FullDelay	0.995246	995246	1	3
200.009	f7.4	57	19	FullDelay	0.566203	566203	1	3
200.497	f6.9	61	8	FullDelay	0.32312	323120	1	2
200.929	f7.4	57	20	FullDelay	0.445532	445532	1	2
201.129	f8.8	58	22	FullDelay	0.326966	326966	1	2
201.449	f7.4	57	21	FullDelay	0.278106	278106	1	2
201.689	f8.8	58	23	FullDelay	0.243369	243369	1	2
202.209	f2.9	59	9	FullDelay	0.218479	218479	1	2
203.689	f8.8	58	25	FullDelay	0.225413	225413	1	2
203.969	f7.4	57	23	FullDelay	0.301672	301672	1	2
204.369	f7.4	57	24	FullDelay	0.215534	215534	1	2
204.849	f6.9	61	12	FullDelay	0.274464	274464	1	2
205.249	f6.9	61	13	FullDelay	0.211425	211425	1	2
205.889	f7.4	57	25	FullDelay	0.584739	584739	1	3
206.209	f8.8	58	27	FullDelay	0.830078	830078	1	3
206.489	f2.9	59	13	FullDelay	0.662871	662871	1	3
206.849	f7.4	57	26	FullDelay	0.805466	805466	1	3
208.137	f8.9	62	10	FullDelay	0.610739	610739	1	3
209.049	f7.4	57	28	FullDelay	0.800296	800296	1	2
210.377	f8.9	62	12	FullDelay	0.259941	259941	1	2
211.089	f7.4	57	30	FullDelay	0.68739	687390	1	3
211.337	f8.9	62	13	FullDelay	0.226917	226917	1	2
212.745	f8.9	62	14	FullDelay	0.326308	326308	1	2
213.345	f8.9	62	15	FullDelay	0.263198	263198	1	2
214.689	f8.9	62	16	FullDelay	0.287917	287917	1	2
216.409	f8.9	62	18	FullDelay	0.253432	253432	1	2
217.369	f8.9	62	19	FullDelay	0.216511	216511	1	2
218.449	f8.9	62	20	FullDelay	0.245577	245577	1	2
219.649	f8.9	62	21	FullDelay	0.242492	242492	1	2
220.569	f8.9	62	22	FullDelay	0.222856	222856	1	2
221.489	f8.9	62	23	FullDelay	0.227129	227129	1	2
