Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
10	f1.0	1	internal://	InInterests	0	0	0	0
10	f1.0	1	internal://	OutInterests	0	0	0	0
10	f1.0	1	internal://	InData	0	0	0	0
10	f1.0	1	internal://	OutData	0	0	0	0
10	f1.0	1	internal://	InNacks	0	0	0	0
10	f1.0	1	internal://	OutNacks	0	0	0	0
10	f1.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f1.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f1.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f1.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f1.0	256	internal://	InInterests	0	0	0	0
10	f1.0	256	internal://	OutInterests	0	0	0	0
10	f1.0	256	internal://	InData	0	0	0	0
10	f1.0	256	internal://	OutData	0	0	0	0
10	f1.0	256	internal://	InNacks	0	0	0	0
10	f1.0	256	internal://	OutNacks	0	0	0	0
10	f1.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f1.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f1.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f1.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f1.0	259	ndnFace://3	InInterests	0.08	0.03	1	0.375
10	f1.0	259	ndnFace://3	OutInterests	0	0	0	0
10	f1.0	259	ndnFace://3	InData	0	0	0	0
10	f1.0	259	ndnFace://3	OutData	0.08	0.0561719	1	0.702148
10	f1.0	259	ndnFace://3	InNacks	0	0	0	0
10	f1.0	259	ndnFace://3	OutNacks	0	0	0	0
10	f1.0	259	ndnFace://3	InSatisfiedInterests	0.08	0	1	0
10	f1.0	259	ndnFace://3	InTimedOutInterests	0	0	0	0
10	f1.0	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
10	f1.0	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
10	f1.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f1.0	-1	all	TimedOutInterests	0	0	0	0
10	f2.0	1	internal://	InInterests	0	0	0	0
10	f2.0	1	internal://	OutInterests	0	0	0	0
10	f2.0	1	internal://	InData	0	0	0	0
10	f2.0	1	internal://	OutData	0	0	0	0
10	f2.0	1	internal://	InNacks	0	0	0	0
10	f2.0	1	internal://	OutNacks	0	0	0	0
10	f2.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f2.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f2.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f2.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f2.0	256	internal://	InInterests	0	0	0	0
10	f2.0	256	internal://	OutInterests	0	0	0	0
10	f2.0	256	internal://	InData	0	0	0	0
10	f2.0	256	internal://	OutData	0	0	0	0
10	f2.0	256	internal://	InNacks	0	0	0	0
10	f2.0	256	internal://	OutNacks	0	0	0	0
10	f2.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f2.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f2.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f2.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f2.0	259	ndnFace://4	InInterests	0.08	0.03	1	0.375
10	f2.0	259	ndnFace://4	OutInterests	0	0	0	0
10	f2.0	259	ndnFace://4	InData	0	0	0	0
10	f2.0	259	ndnFace://4	OutData	0.08	0.0561719	1	0.702148
10	f2.0	259	ndnFace://4	InNacks	0	0	0	0
10	f2.0	259	ndnFace://4	OutNacks	0	0	0	0
10	f2.0	259	ndnFace://4	InSatisfiedInterests	0.08	0	1	0
10	f2.0	259	ndnFace://4	InTimedOutInterests	0	0	0	0
10	f2.0	259	ndnFace://4	OutSatisfiedInterests	0	0	0	0
10	f2.0	259	ndnFace://4	OutTimedOutInterests	0	0	0	0
10	f2.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f2.0	-1	all	TimedOutInterests	0	0	0	0
10	f3.0	1	internal://	InInterests	0	0	0	0
10	f3.0	1	internal://	OutInterests	0	0	0	0
10	f3.0	1	internal://	InData	0	0	0	0
10	f3.0	1	internal://	OutData	0	0	0	0
10	f3.0	1	internal://	InNacks	0	0	0	0
10	f3.0	1	internal://	OutNacks	0	0	0	0
10	f3.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f3.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f3.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f3.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f3.0	256	internal://	InInterests	0	0	0	0
10	f3.0	256	internal://	OutInterests	0	0	0	0
10	f3.0	256	internal://	InData	0	0	0	0
10	f3.0	256	internal://	OutData	0	0	0	0
10	f3.0	256	internal://	InNacks	0	0	0	0
10	f3.0	256	internal://	OutNacks	0	0	0	0
10	f3.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f3.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f3.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f3.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f3.0	259	ndnFace://5	InInterests	0.08	0.03	1	0.375
10	f3.0	259	ndnFace://5	OutInterests	0	0	0	0
10	f3.0	259	ndnFace://5	InData	0	0	0	0
10	f3.0	259	ndnFace://5	OutData	0.08	0.0561719	1	0.702148
10	f3.0	259	ndnFace://5	InNacks	0	0	0	0
10	f3.0	259	ndnFace://5	OutNacks	0	0	0	0
10	f3.0	259	ndnFace://5	InSatisfiedInterests	0.08	0	1	0
10	f3.0	259	ndnFace://5	InTimedOutInterests	0	0	0	0
10	f3.0	259	ndnFace://5	OutSatisfiedInterests	0	0	0	0
10	f3.0	259	ndnFace://5	OutTimedOutInterests	0	0	0	0
10	f3.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f3.0	-1	all	TimedOutInterests	0	0	0	0
10	f4.0	1	internal://	InInterests	0	0	0	0
10	f4.0	1	internal://	OutInterests	0	0	0	0
10	f4.0	1	internal://	InData	0	0	0	0
10	f4.0	1	internal://	OutData	0	0	0	0
10	f4.0	1	internal://	InNacks	0	0	0	0
10	f4.0	1	internal://	OutNacks	0	0	0	0
10	f4.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f4.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f4.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f4.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f4.0	256	internal://	InInterests	0	0	0	0
10	f4.0	256	internal://	OutInterests	0	0	0	0
10	f4.0	256	internal://	InData	0	0	0	0
10	f4.0	256	internal://	OutData	0	0	0	0
10	f4.0	256	internal://	InNacks	0	0	0	0
10	f4.0	256	internal://	OutNacks	0	0	0	0
10	f4.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f4.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f4.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f4.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f4.0	259	ndnFace://6	InInterests	0.08	0.03	1	0.375
10	f4.0	259	ndnFace://6	OutInterests	0	0	0	0
10	f4.0	259	ndnFace://6	InData	0	0	0	0
10	f4.0	259	ndnFace://6	OutData	0.08	0.0561719	1	0.702148
10	f4.0	259	ndnFace://6	InNacks	0	0	0	0
10	f4.0	259	ndnFace://6	OutNacks	0	0	0	0
10	f4.0	259	ndnFace://6	InSatisfiedInterests	0.08	0	1	0
10	f4.0	259	ndnFace://6	InTimedOutInterests	0	0	0	0
10	f4.0	259	ndnFace://6	OutSatisfiedInterests	0	0	0	0
10	f4.0	259	ndnFace://6	OutTimedOutInterests	0	0	0	0
10	f4.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f4.0	-1	all	TimedOutInterests	0	0	0	0
10	f5.0	1	internal://	InInterests	0	0	0	0
10	f5.0	1	internal://	OutInterests	0	0	0	0
10	f5.0	1	internal://	InData	0	0	0	0
10	f5.0	1	internal://	OutData	0	0	0	0
10	f5.0	1	internal://	InNacks	0	0	0	0
10	f5.0	1	internal://	OutNacks	0	0	0	0
10	f5.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f5.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f5.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f5.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f5.0	256	internal://	InInterests	0	0	0	0
10	f5.0	256	internal://	OutInterests	0	0	0	0
10	f5.0	256	internal://	InData	0	0	0	0
10	f5.0	256	internal://	OutData	0	0	0	0
10	f5.0	256	internal://	InNacks	0	0	0	0
10	f5.0	256	internal://	OutNacks	0	0	0	0
10	f5.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f5.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f5.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f5.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f5.0	259	ndnFace://7	InInterests	0.08	0.03	1	0.375
10	f5.0	259	ndnFace://7	OutInterests	0	0	0	0
10	f5.0	259	ndnFace://7	InData	0	0	0	0
10	f5.0	259	ndnFace://7	OutData	0.08	0.0561719	1	0.702148
10	f5.0	259	ndnFace://7	InNacks	0	0	0	0
10	f5.0	259	ndnFace://7	OutNacks	0	0	0	0
10	f5.0	259	ndnFace://7	InSatisfiedInterests	0.08	0	1	0
10	f5.0	259	ndnFace://7	InTimedOutInterests	0	0	0	0
10	f5.0	259	ndnFace://7	OutSatisfiedInterests	0	0	0	0
10	f5.0	259	ndnFace://7	OutTimedOutInterests	0	0	0	0
10	f5.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f5.0	-1	all	TimedOutInterests	0	0	0	0
10	f6.0	1	internal://	InInterests	0	0	0	0
10	f6.0	1	internal://	OutInterests	0	0	0	0
10	f6.0	1	internal://	InData	0	0	0	0
10	f6.0	1	internal://	OutData	0	0	0	0
10	f6.0	1	internal://	InNacks	0	0	0	0
10	f6.0	1	internal://	OutNacks	0	0	0	0
10	f6.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f6.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f6.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f6.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f6.0	256	internal://	InInterests	0	0	0	0
10	f6.0	256	internal://	OutInterests	0	0	0	0
10	f6.0	256	internal://	InData	0	0	0	0
10	f6.0	256	internal://	OutData	0	0	0	0
10	f6.0	256	internal://	InNacks	0	0	0	0
10	f6.0	256	internal://	OutNacks	0	0	0	0
10	f6.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f6.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f6.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f6.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f6.0	259	ndnFace://8	InInterests	0.08	0.03	1	0.375
10	f6.0	259	ndnFace://8	OutInterests	0	0	0	0
10	f6.0	259	ndnFace://8	InData	0	0	0	0
10	f6.0	259	ndnFace://8	OutData	0.08	0.0561719	1	0.702148
10	f6.0	259	ndnFace://8	InNacks	0	0	0	0
10	f6.0	259	ndnFace://8	OutNacks	0	0	0	0
10	f6.0	259	ndnFace://8	InSatisfiedInterests	0.08	0	1	0
10	f6.0	259	ndnFace://8	InTimedOutInterests	0	0	0	0
10	f6.0	259	ndnFace://8	OutSatisfiedInterests	0	0	0	0
10	f6.0	259	ndnFace://8	OutTimedOutInterests	0	0	0	0
10	f6.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f6.0	-1	all	TimedOutInterests	0	0	0	0
10	f7.0	1	internal://	InInterests	0	0	0	0
10	f7.0	1	internal://	OutInterests	0	0	0	0
10	f7.0	1	internal://	InData	0	0	0	0
10	f7.0	1	internal://	OutData	0	0	0	0
10	f7.0	1	internal://	InNacks	0	0	0	0
10	f7.0	1	internal://	OutNacks	0	0	0	0
10	f7.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f7.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f7.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f7.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f7.0	256	internal://	InInterests	0	0	0	0
10	f7.0	256	internal://	OutInterests	0	0	0	0
10	f7.0	256	internal://	InData	0	0	0	0
10	f7.0	256	internal://	OutData	0	0	0	0
10	f7.0	256	internal://	InNacks	0	0	0	0
10	f7.0	256	internal://	OutNacks	0	0	0	0
10	f7.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f7.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f7.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f7.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f7.0	259	ndnFace://9	InInterests	0.08	0.03	1	0.375
10	f7.0	259	ndnFace://9	OutInterests	0	0	0	0
10	f7.0	259	ndnFace://9	InData	0	0	0	0
10	f7.0	259	ndnFace://9	OutData	0.08	0.0561719	1	0.702148
10	f7.0	259	ndnFace://9	InNacks	0	0	0	0
10	f7.0	259	ndnFace://9	OutNacks	0	0	0	0
10	f7.0	259	ndnFace://9	InSatisfiedInterests	0.08	0	1	0
10	f7.0	259	ndnFace://9	InTimedOutInterests	0	0	0	0
10	f7.0	259	ndnFace://9	OutSatisfiedInterests	0	0	0	0
10	f7.0	259	ndnFace://9	OutTimedOutInterests	0	0	0	0
10	f7.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f7.0	-1	all	TimedOutInterests	0	0	0	0
10	f8.0	1	internal://	InInterests	0	0	0	0
10	f8.0	1	internal://	OutInterests	0	0	0	0
10	f8.0	1	internal://	InData	0	0	0	0
10	f8.0	1	internal://	OutData	0	0	0	0
10	f8.0	1	internal://	InNacks	0	0	0	0
10	f8.0	1	internal://	OutNacks	0	0	0	0
10	f8.0	1	internal://	InSatisfiedInterests	0	0	0	0
10	f8.0	1	internal://	InTimedOutInterests	0	0	0	0
10	f8.0	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f8.0	1	internal://	OutTimedOutInterests	0	0	0	0
10	f8.0	256	internal://	InInterests	0	0	0	0
10	f8.0	256	internal://	OutInterests	0	0	0	0
10	f8.0	256	internal://	InData	0	0	0	0
10	f8.0	256	internal://	OutData	0	0	0	0
10	f8.0	256	internal://	InNacks	0	0	0	0
10	f8.0	256	internal://	OutNacks	0	0	0	0
10	f8.0	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f8.0	256	internal://	InTimedOutInterests	0	0	0	0
10	f8.0	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f8.0	256	internal://	OutTimedOutInterests	0	0	0	0
10	f8.0	259	ndnFace://10	InInterests	0.08	0.03	1	0.375
10	f8.0	259	ndnFace://10	OutInterests	0	0	0	0
10	f8.0	259	ndnFace://10	InData	0	0	0	0
10	f8.0	259	ndnFace://10	OutData	0.08	0.0561719	1	0.702148
10	f8.0	259	ndnFace://10	InNacks	0	0	0	0
10	f8.0	259	ndnFace://10	OutNacks	0	0	0	0
10	f8.0	259	ndnFace://10	InSatisfiedInterests	0.08	0	1	0
10	f8.0	259	ndnFace://10	InTimedOutInterests	0	0	0	0
10	f8.0	259	ndnFace://10	OutSatisfiedInterests	0	0	0	0
10	f8.0	259	ndnFace://10	OutTimedOutInterests	0	0	0	0
10	f8.0	-1	all	SatisfiedInterests	0.32	0	4	0
10	f8.0	-1	all	TimedOutInterests	0	0	0	0
10	f2.1	1	internal://	InInterests	0	0	0	0
10	f2.1	1	internal://	OutInterests	0	0	0	0
10	f2.1	1	internal://	InData	0	0	0	0
10	f2.1	1	internal://	OutData	0	0	0	0
10	f2.1	1	internal://	InNacks	0	0	0	0
10	f2.1	1	internal://	OutNacks	0	0	0	0
10	f2.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f2.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f2.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f2.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f2.1	256	internal://	InInterests	0	0	0	0
10	f2.1	256	internal://	OutInterests	0	0	0	0
10	f2.1	256	internal://	InData	0	0	0	0
10	f2.1	256	internal://	OutData	0	0	0	0
10	f2.1	256	internal://	InNacks	0	0	0	0
10	f2.1	256	internal://	OutNacks	0	0	0	0
10	f2.1	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f2.1	256	internal://	InTimedOutInterests	0	0	0	0
10	f2.1	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f2.1	256	internal://	OutTimedOutInterests	0	0	0	0
10	f2.1	259	ndnFace://11	InInterests	0.08	0.03	1	0.375
10	f2.1	259	ndnFace://11	OutInterests	0	0	0	0
10	f2.1	259	ndnFace://11	InData	0	0	0	0
10	f2.1	259	ndnFace://11	OutData	0.08	0.0561719	1	0.702148
10	f2.1	259	ndnFace://11	InNacks	0	0	0	0
10	f2.1	259	ndnFace://11	OutNacks	0	0	0	0
10	f2.1	259	ndnFace://11	InSatisfiedInterests	0.08	0	1	0
10	f2.1	259	ndnFace://11	InTimedOutInterests	0	0	0	0
10	f2.1	259	ndnFace://11	OutSatisfiedInterests	0	0	0	0
10	f2.1	259	ndnFace://11	OutTimedOutInterests	0	0	0	0
10	f2.1	-1	all	SatisfiedInterests	0.32	0	4	0
10	f2.1	-1	all	TimedOutInterests	0	0	0	0
10	f4.1	1	internal://	InInterests	0	0	0	0
10	f4.1	1	internal://	OutInterests	0	0	0	0
10	f4.1	1	internal://	InData	0	0	0	0
10	f4.1	1	internal://	OutData	0	0	0	0
10	f4.1	1	internal://	InNacks	0	0	0	0
10	f4.1	1	internal://	OutNacks	0	0	0	0
10	f4.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f4.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f4.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f4.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f4.1	256	internal://	InInterests	0	0	0	0
10	f4.1	256	internal://	OutInterests	0	0	0	0
10	f4.1	256	internal://	InData	0	0	0	0
10	f4.1	256	internal://	OutData	0	0	0	0
10	f4.1	256	internal://	InNacks	0	0	0	0
10	f4.1	256	internal://	OutNacks	0	0	0	0
10	f4.1	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f4.1	256	internal://	InTimedOutInterests	0	0	0	0
10	f4.1	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f4.1	256	internal://	OutTimedOutInterests	0	0	0	0
10	f4.1	259	ndnFace://12	InInterests	0.08	0.03	1	0.375
10	f4.1	259	ndnFace://12	OutInterests	0	0	0	0
10	f4.1	259	ndnFace://12	InData	0	0	0	0
10	f4.1	259	ndnFace://12	OutData	0.08	0.0561719	1	0.702148
10	f4.1	259	ndnFace://12	InNacks	0	0	0	0
10	f4.1	259	ndnFace://12	OutNacks	0	0	0	0
10	f4.1	259	ndnFace://12	InSatisfiedInterests	0.08	0	1	0
10	f4.1	259	ndnFace://12	InTimedOutInterests	0	0	0	0
10	f4.1	259	ndnFace://12	OutSatisfiedInterests	0	0	0	0
10	f4.1	259	ndnFace://12	OutTimedOutInterests	0	0	0	0
10	f4.1	-1	all	SatisfiedInterests	0.32	0	4	0
10	f4.1	-1	all	TimedOutInterests	0	0	0	0
10	f6.1	1	internal://	InInterests	0	0	0	0
10	f6.1	1	internal://	OutInterests	0	0	0	0
10	f6.1	1	internal://	InData	0	0	0	0
10	f6.1	1	internal://	OutData	0	0	0	0
10	f6.1	1	internal://	InNacks	0	0	0	0
10	f6.1	1	internal://	OutNacks	0	0	0	0
10	f6.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f6.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f6.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f6.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f6.1	256	internal://	InInterests	0	0	0	0
10	f6.1	256	internal://	OutInterests	0	0	0	0
10	f6.1	256	internal://	InData	0	0	0	0
10	f6.1	256	internal://	OutData	0	0	0	0
10	f6.1	256	internal://	InNacks	0	0	0	0
10	f6.1	256	internal://	OutNacks	0	0	0	0
10	f6.1	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f6.1	256	internal://	InTimedOutInterests	0	0	0	0
10	f6.1	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f6.1	256	internal://	OutTimedOutInterests	0	0	0	0
10	f6.1	259	ndnFace://13	InInterests	0.08	0.03	1	0.375
10	f6.1	259	ndnFace://13	OutInterests	0	0	0	0
10	f6.1	259	ndnFace://13	InData	0	0	0	0
10	f6.1	259	ndnFace://13	OutData	0.08	0.0561719	1	0.702148
10	f6.1	259	ndnFace://13	InNacks	0	0	0	0
10	f6.1	259	ndnFace://13	OutNacks	0	0	0	0
10	f6.1	259	ndnFace://13	InSatisfiedInterests	0.08	0	1	0
10	f6.1	259	ndnFace://13	InTimedOutInterests	0	0	0	0
10	f6.1	259	ndnFace://13	OutSatisfiedInterests	0	0	0	0
10	f6.1	259	ndnFace://13	OutTimedOutInterests	0	0	0	0
10	f6.1	-1	all	SatisfiedInterests	0.32	0	4	0
10	f6.1	-1	all	TimedOutInterests	0	0	0	0
10	f8.1	1	internal://	InInterests	0	0	0	0
10	f8.1	1	internal://	OutInterests	0	0	0	0
10	f8.1	1	internal://	InData	0	0	0	0
10	f8.1	1	internal://	OutData	0	0	0	0
10	f8.1	1	internal://	InNacks	0	0	0	0
10	f8.1	1	internal://	OutNacks	0	0	0	0
10	f8.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f8.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f8.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f8.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f8.1	256	internal://	InInterests	0	0	0	0
10	f8.1	256	internal://	OutInterests	0	0	0	0
10	f8.1	256	internal://	InData	0	0	0	0
10	f8.1	256	internal://	OutData	0	0	0	0
10	f8.1	256	internal://	InNacks	0	0	0	0
10	f8.1	256	internal://	OutNacks	0	0	0	0
10	f8.1	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f8.1	256	internal://	InTimedOutInterests	0	0	0	0
10	f8.1	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f8.1	256	internal://	OutTimedOutInterests	0	0	0	0
10	f8.1	259	ndnFace://14	InInterests	0.08	0.03	1	0.375
10	f8.1	259	ndnFace://14	OutInterests	0	0	0	0
10	f8.1	259	ndnFace://14	InData	0	0	0	0
10	f8.1	259	ndnFace://14	OutData	0.08	0.0561719	1	0.702148
10	f8.1	259	ndnFace://14	InNacks	0	0	0	0
10	f8.1	259	ndnFace://14	OutNacks	0	0	0	0
10	f8.1	259	ndnFace://14	InSatisfiedInterests	0.08	0	1	0
10	f8.1	259	ndnFace://14	InTimedOutInterests	0	0	0	0
10	f8.1	259	ndnFace://14	OutSatisfiedInterests	0	0	0	0
10	f8.1	259	ndnFace://14	OutTimedOutInterests	0	0	0	0
10	f8.1	-1	all	SatisfiedInterests	0.32	0	4	0
10	f8.1	-1	all	TimedOutInterests	0	0	0	0
10	f1.1	1	internal://	InInterests	0	0	0	0
10	f1.1	1	internal://	OutInterests	0	0	0	0
10	f1.1	1	internal://	InData	0	0	0	0
10	f1.1	1	internal://	OutData	0	0	0	0
10	f1.1	1	internal://	InNacks	0	0	0	0
10	f1.1	1	internal://	OutNacks	0	0	0	0
10	f1.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f1.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f1.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f1.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f1.1	256	internal://	InInterests	0	0	0	0
10	f1.1	256	internal://	OutInterests	0	0	0	0
10	f1.1	256	internal://	InData	0	0	0	0
10	f1.1	256	internal://	OutData	0	0	0	0
10	f1.1	256	internal://	InNacks	0	0	0	0
10	f1.1	256	internal://	OutNacks	0	0	0	0
10	f1.1	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f1.1	256	internal://	InTimedOutInterests	0	0	0	0
10	f1.1	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f1.1	256	internal://	OutTimedOutInterests	0	0	0	0
10	f1.1	259	ndnFace://15	InInterests	0.08	0.03	1	0.375
10	f1.1	259	ndnFace://15	OutInterests	0	0	0	0
10	f1.1	259	ndnFace://15	InData	0	0	0	0
10	f1.1	259	ndnFace://15	OutData	0.08	0.0561719	1	0.702148
10	f1.1	259	ndnFace://15	InNacks	0	0	0	0
10	f1.1	259	ndnFace://15	OutNacks	0	0	0	0
10	f1.1	259	ndnFace://15	InSatisfiedInterests	0.08	0	1	0
10	f1.1	259	ndnFace://15	InTimedOutInterests	0	0	0	0
10	f1.1	259	ndnFace://15	OutSatisfiedInterests	0	0	0	0
10	f1.1	259	ndnFace://15	OutTimedOutInterests	0	0	0	0
10	f1.1	-1	all	SatisfiedInterests	0.32	0	4	0
10	f1.1	-1	all	TimedOutInterests	0	0	0	0
10	f2.2	1	internal://	InInterests	0	0	0	0
10	f2.2	1	internal://	OutInterests	0	0	0	0
10	f2.2	1	internal://	InData	0	0	0	0
10	f2.2	1	internal://	OutData	0	0	0	0
10	f2.2	1	internal://	InNacks	0	0	0	0
10	f2.2	1	internal://	OutNacks	0	0	0	0
10	f2.2	1	internal://	InSatisfiedInterests	0	0	0	0
10	f2.2	1	internal://	InTimedOutInterests	0	0	0	0
10	f2.2	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f2.2	1	internal://	OutTimedOutInterests	0	0	0	0
10	f2.2	256	internal://	InInterests	0	0	0	0
10	f2.2	256	internal://	OutInterests	0	0	0	0
10	f2.2	256	internal://	InData	0	0	0	0
10	f2.2	256	internal://	OutData	0	0	0	0
10	f2.2	256	internal://	InNacks	0	0	0	0
10	f2.2	256	internal://	OutNacks	0	0	0	0
10	f2.2	256	internal://	InSatisfiedInterests	0.24	0	3	0
10	f2.2	256	internal://	InTimedOutInterests	0	0	0	0
10	f2.2	256	internal://	OutSatisfiedInterests	0.08	0	1	0
10	f2.2	256	internal://	OutTimedOutInterests	0	0	0	0
10	f2.2	259	ndnFace://16	InInterests	0.08	0.03	1	0.375
10	f2.2	259	ndnFace://16	OutInterests	0	0	0	0
10	f2.2	259	ndnFace://16	InData	0	0	0	0
10	f2.2	259	ndnFace://16	OutData	0.08	0.0561719	1	0.702148
10	f2.2	259	ndnFace://16	InNacks	0	0	0	0
10	f2.2	259	ndnFace://16	OutNacks	0	0	0	0
10	f2.2	259	ndnFace://16	InSatisfiedInterests	0.08	0	1	0
10	f2.2	259	ndnFace://16	InTimedOutInterests	0	0	0	0
10	f2.2	259	ndnFace://16	OutSatisfiedInterests	0	0	0	0
10	f2.2	259	ndnFace://16	OutTimedOutInterests	0	0	0	0
10	f2.2	-1	all	SatisfiedInterests	0.32	0	4	0
10	f2.2	-1	all	TimedOutInterests	0	0	0	0
10	f3.1	1	internal://	InInterests	0	0	0	0
10	f3.1	1	internal://	OutInterests	0	0	0	0
10	f3.1	1	internal://	InData	0	0	0	0
10	f3.1	1	internal://	OutData	0	0	0	0
10	f3.1	1	internal://	InNacks	0	0	0	0
10	f3.1	1	internal://	OutNacks	0	0	0	0
10	f3.1	1	internal://	InSatisfiedInterests	0	0	0	0
10	f3.1	1	internal://	InTimedOutInterests	0	0	0	0
10	f3.1	1	internal://	OutSatisfiedInterests	0.24	0	3	0
10	f3.1	1	internal://	OutTimedOutInterests	0	0	0	0
10	f3.1	256	internal://	InInterests	0	0	0	0
