Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
104.889	f2.4	28	13	FullDelay	0.736779	736779	1	4
105.129	f4.4	30	10	FullDelay	0.662569	662569	1	3
105.289	f5.2	31	11	FullDelay	0.230744	230744	1	2
105.529	f4.4	30	11	FullDelay	0.295659	295659	1	2
106.049	f3.2	29	13	FullDelay	0.432243	432243	1	2
106.449	f3.2	29	14	FullDelay	0.280935	280935	1	2
106.649	f4.4	30	12	FullDelay	0.221552	221552	1	2
107.249	f6.4	32	14	FullDelay	0.637888	637888	1	2
108.009	f2.4	28	16	FullDelay	0.401387	401387	1	2
108.609	f4.4	30	14	FullDelay	0.215681	215681	1	2
111.809	f7.2	33	9	FullDelay	0.520866	520866	1	3
112.009	f8.4	34	14	FullDelay	0.236129	236129	1	2
112.849	f8.4	34	15	FullDelay	0.732924	732924	1	3
113.369	f8.4	34	16	FullDelay	0.262616	262616	1	2
114.609	f8.4	34	17	FullDelay	0.250054	250054	1	2
115.409	f7.2	33	12	FullDelay	0.614394	614394	1	3
115.609	f8.4	34	18	FullDelay	0.272348	272348	1	2
115.969	f2.5	35	4	FullDelay	0.730202	730202	1	3
116.329	f8.4	34	19	FullDelay	0.298801	298801	1	2
116.465	f7.2	33	13	FullDelay	0.368211	368211	1	2
117.753	f6.5	37	6	FullDelay	0.389619	389619	1	2
117.769	f2.5	35	6	FullDelay	0.518504	518504	1	3
118.097	f7.2	33	14	FullDelay	0.635847	635847	1	2
118.305	f8.4	34	20	FullDelay	0.867273	867273	1	4
118.737	f7.2	33	15	FullDelay	0.57119	571190	1	2
119.417	f7.2	33	16	FullDelay	0.353968	353968	1	2
120.697	f7.2	33	17	FullDelay	0.227275	227275	1	2
120.817	f4.5	36	9	FullDelay	0.401449	401449	1	2
120.857	f8.5	38	3	FullDelay	0.261356	261356	1	2
121.449	f2.5	35	9	FullDelay	0.589606	589606	1	2
121.929	f6.5	37	10	FullDelay	0.245726	245726	1	2
122.177	f7.2	33	18	FullDelay	0.75588	755880	1	2
122.689	f4.5	36	11	FullDelay	0.581091	581091	1	2
122.809	f6.5	37	11	FullDelay	0.672615	672615	1	2
123.929	f2.5	35	11	FullDelay	0.259415	259415	1	2
124.289	f2.5	35	12	FullDelay	0.207661	207661	1	2
124.889	f6.5	37	13	FullDelay	0.585499	585499	1	2
125.409	f6.5	37	14	FullDelay	0.227091	227091	1	2
125.457	f8.5	38	7	FullDelay	0.35934	359340	1	2
126.129	f4.5	36	14	FullDelay	0.702314	702314	1	2
126.289	f7.2	33	22	FullDelay	0.479189	479189	1	2
126.817	f8.5	38	8	FullDelay	0.635983	635983	1	3
127.209	f2.5	35	14	FullDelay	0.767736	767736	1	2
128.129	f8.5	38	9	FullDelay	0.731683	731683	1	3
128.729	f7.2	33	24	FullDelay	0.517899	517899	1	2
129.329	f7.2	33	25	FullDelay	0.2762	276200	1	2
130.017	f8.5	38	10	FullDelay	0.615239	615239	1	3
130.609	f7.2	33	26	FullDelay	0.236124	236124	1	2
131.289	f7.2	33	27	FullDelay	0.287437	287437	1	2
131.489	f1.3	39	1	FullDelay	0.231957	231957	1	2
131.689	f2.6	40	1	FullDelay	0.272456	272456	1	2
132.169	f6.6	44	2	FullDelay	0.564204	564204	1	3
132.569	f7.2	33	28	FullDelay	0.227291	227291	1	2
133.729	f7.2	33	29	FullDelay	0.273992	273992	1	2
134.017	f1.3	39	3	FullDelay	0.695235	695235	1	3
134.529	f6.6	44	4	FullDelay	0.218572	218572	1	2
134.649	f7.2	33	30	FullDelay	0.279665	279665	1	2
134.969	f5.3	43	3	FullDelay	0.240298	240298	1	2
135.289	f2.6	40	4	FullDelay	0.574672	574672	1	3
135.409	f4.6	42	4	FullDelay	0.768214	768214	1	3
136.209	f7.2	33	31	FullDelay	0.800851	800851	1	3
137.249	f3.3	41	5	FullDelay	0.442633	442633	1	2
137.449	f7.3	45	1	FullDelay	0.274219	274219	1	2
137.649	f8.5	38	17	FullDelay	0.243195	243195	1	2
137.889	f2.6	40	7	FullDelay	0.21884	218840	1	2
138.329	f3.3	41	6	FullDelay	0.216112	216112	1	2
138.569	f2.6	40	8	FullDelay	0.247842	247842	1	2
138.649	f4.6	42	7	FullDelay	0.213842	213842	1	2
139.169	f8.5	38	18	FullDelay	0.828716	828716	1	3
139.529	f7.3	45	3	FullDelay	0.225684	225684	1	2
139.537	f2.6	40	9	FullDelay	0.324112	324112	1	2
140.297	f6.6	44	9	FullDelay	0.238699	238699	1	2
140.489	f1.3	39	9	FullDelay	0.219117	219117	1	2
140.649	f3.3	41	8	FullDelay	0.353677	353677	1	2
140.689	f6.6	44	10	FullDelay	0.327032	327032	1	2
140.849	f4.6	42	9	FullDelay	0.415627	415627	1	2
141.249	f5.3	43	9	FullDelay	0.228473	228473	1	2
141.449	f3.3	41	9	FullDelay	0.213945	213945	1	2
141.689	f4.6	42	10	FullDelay	0.30629	306290	1	2
141.809	f2.6	40	11	FullDelay	0.235293	235293	1	2
142.049	f6.6	44	11	FullDelay	0.828871	828871	1	4
142.209	f8.5	38	20	FullDelay	0.627859	627859	1	3
142.689	f2.6	40	12	FullDelay	0.477089	477089	1	2
142.889	f1.3	39	11	FullDelay	0.327403	327403	1	2
143.209	f6.6	44	12	FullDelay	0.895144	895144	1	4
143.409	f3.3	41	11	FullDelay	0.220599	220599	1	2
143.449	f7.3	45	6	FullDelay	0.225917	225917	1	2
143.537	f8.5	38	21	FullDelay	0.276278	276278	1	2
143.929	f8.6	46	5	FullDelay	0.229187	229187	1	2
143.929	f1.3	39	12	FullDelay	0.627643	627643	1	2
144.689	f8.5	38	22	FullDelay	0.68459	684590	1	2
144.729	f1.3	39	13	FullDelay	0.389505	389505	1	2
144.769	f6.6	44	14	FullDelay	0.35245	352450	1	2
146.249	f5.3	43	13	FullDelay	0.362625	362625	1	2
146.649	f3.3	41	14	FullDelay	0.35186	351860	1	2
146.649	f8.5	38	24	FullDelay	0.293815	293815	1	2
147.569	f8.5	38	25	FullDelay	0.272311	272311	1	2
148.209	f3.3	41	15	FullDelay	0.817073	817073	1	2
149.385	f7.3	45	11	FullDelay	0.696927	696927	1	3
150.417	f8.6	46	11	FullDelay	0.512859	512859	1	3
150.769	f7.3	45	12	FullDelay	0.300887	300887	1	2
151.489	f7.3	45	13	FullDelay	0.233778	233778	1	2
152.393	f7.3	45	14	FullDelay	0.274924	274924	1	2
153.065	f8.6	46	14	FullDelay	0.2348	234800	1	2
153.649	f8.6	46	15	FullDelay	0.495579	495579	1	2
154.249	f8.6	46	16	FullDelay	0.237136	237136	1	2
154.577	f7.3	45	16	FullDelay	0.298867	298867	1	2
155.457	f8.6	46	17	FullDelay	0.425011	425011	1	2
155.569	f7.3	45	17	FullDelay	0.356115	356115	1	2
156.337	f8.6	46	18	FullDelay	0.255154	255154	1	2
156.929	f7.3	45	18	FullDelay	0.450835	450835	1	3
157.297	f6.7	49	4	FullDelay	0.647266	647266	1	3
157.449	f7.3	45	19	FullDelay	0.218392	218392	1	2
157.769	f8.6	46	19	FullDelay	0.430802	430802	1	2
158.009	f6.7	49	5	FullDelay	0.579183	579183	1	3
158.465	f2.7	47	7	FullDelay	0.264826	264826	1	2
159.625	f4.7	48	8	FullDelay	0.233552	233552	1	2
159.657	f2.7	47	8	FullDelay	0.227916	227916	1	2
159.809	f6.7	49	7	FullDelay	0.682274	682274	1	3
161.009	f7.3	45	22	FullDelay	0.240314	240314	1	2
161.409	f8.6	46	22	FullDelay	0.642101	642101	1	3
161.585	f6.7	49	9	FullDelay	0.255563	255563	1	2
161.609	f2.7	47	10	FullDelay	0.238354	238354	1	2
161.617	f4.7	48	10	FullDelay	0.321444	321444	1	2
162.409	f4.7	48	11	FullDelay	0.252372	252372	1	2
163.329	f4.7	48	12	FullDelay	0.255559	255559	1	2
164.249	f7.3	45	25	FullDelay	0.795352	795352	1	2
164.529	f6.7	49	12	FullDelay	0.227392	227392	1	2
164.809	f8.6	46	25	FullDelay	0.274918	274918	1	2
165.089	f2.7	47	13	FullDelay	0.223853	223853	1	2
165.169	f4.7	48	13	FullDelay	0.738531	738531	1	2
165.529	f2.7	47	14	FullDelay	0.318855	318855	1	2
166.289	f4.7	48	14	FullDelay	0.996261	996261	1	4
166.689	f6.7	49	14	FullDelay	0.224803	224803	1	2
167.529	f6.7	49	15	FullDelay	0.213185	213185	1	2
168.649	f6.7	49	16	FullDelay	0.291429	291429	1	2
169.529	f6.7	49	17	FullDelay	0.226872	226872	1	2
173.737	f8.7	50	11	FullDelay	0.653208	653208	1	3
174.817	f2.8	52	3	FullDelay	0.923402	923402	1	3
174.945	f8.7	50	12	FullDelay	0.545721	545721	1	2
175.689	f4.8	54	3	FullDelay	0.252571	252571	1	2
176.009	f3.4	53	3	FullDelay	0.218865	218865	1	2
176.489	f4.8	54	4	FullDelay	0.21795	217950	1	2
176.689	f3.4	53	4	FullDelay	0.275403	275403	1	2
176.777	f8.7	50	14	FullDelay	0.225962	225962	1	2
177.369	f1.4	51	3	FullDelay	0.594279	594279	1	3
177.697	f8.7	50	15	FullDelay	0.60439	604390	1	2
178.369	f4.8	54	6	FullDelay	0.245285	245285	1	2
178.649	f6.8	56	5	FullDelay	0.740591	740591	1	3
178.849	f3.4	53	6	FullDelay	0.243359	243359	1	2
179.113	f8.7	50	16	FullDelay	0.615447	615447	1	2
179.737	f5.4	55	8	FullDelay	0.289731	289731	1	2
180.457	f8.7	50	17	FullDelay	0.229413	229413	1	2
180.537	f6.8	56	7	FullDelay	0.240367	240367	1	2
180.817	f5.4	55	9	FullDelay	0.346129	346129	1	2
181.449	f2.8	52	9	FullDelay	0.224638	224638	1	2
181.993	f1.4	51	7	FullDelay	0.440841	440841	1	2
182.649	f2.8	52	10	FullDelay	0.246262	246262	1	2
182.777	f1.4	51	8	FullDelay	0.37219	372190	1	2
182.977	f5.4	55	11	FullDelay	0.407101	407101	1	2
183.169	f8.7	50	19	FullDelay	0.641561	641561	1	2
183.529	f2.8	52	11	FullDelay	0.329948	329948	1	2
183.817	f1.4	51	9	FullDelay	0.480209	480209	1	2
184.169	f3.4	53	11	FullDelay	0.337893	337893	1	2
184.369	f1.4	51	10	FullDelay	0.263557	263557	1	2
184.409	f3.4	53	12	FullDelay	0.229315	229315	1	2
184.489	f2.8	52	12	FullDelay	0.220931	220931	1	2
184.609	f7.4	57	5	FullDelay	0.258742	258742	1	2
184.929	f5.4	55	13	FullDelay	0.361676	361676	1	2
185.929	f3.4	53	13	FullDelay	0.693651	693651	1	2
186.689	f4.8	54	13	FullDelay	0.65227	652270	1	3
186.813	f1.4	51	12	FullDelay	0.300677	300677	1	2
186.849	f6.8	56	12	FullDelay	0.814824	814824	1	2
187.497	f7.4	57	7	FullDelay	0.810315	810315	1	3
187.609	f1.4	51	13	FullDelay	0.423996	423996	1	2
187.889	f6.8	56	13	FullDelay	0.393699	393699	1	2
188.769	f7.4	57	8	FullDelay	0.678724	678724	1	3
188.769	f1.4	51	14	FullDelay	0.628741	628741	1	2
189.529	f8.7	50	24	FullDelay	0.681181	681181	1	2
190.857	f7.4	57	10	FullDelay	0.609004	609004	1	3
191.505	f8.8	58	12	FullDelay	0.251852	251852	1	2
192.809	f8.8	58	13	FullDelay	0.781771	781771	1	5
193.049	f8.7	50	27	FullDelay	0.649054	649054	1	3
193.417	f8.8	58	14	FullDelay	0.256752	256752	1	2
193.529	f8.7	50	28	FullDelay	0.395885	395885	1	2
194.449	f8.7	50	29	FullDelay	0.26292	262920	1	2
195.025	f7.4	57	14	FullDelay	0.334326	334326	1	2
196.049	f8.8	58	16	FullDelay	0.466532	466532	1	2
196.537	f7.4	57	16	FullDelay	0.303003	303003	1	2
197.129	f8.8	58	17	FullDelay	0.73666	736660	1	2
197.737	f7.4	57	17	FullDelay	0.50115	501150	1	2
197.777	f8.8	58	18	FullDelay	0.291	291000	1	2
198.569	f7.4	57	18	FullDelay	0.357614	357614	1	2
199.265	f4.9	60	7	FullDelay	0.848323	848323	1	3
199.785	f7.4	57	19	FullDelay	0.295785	295785	1	2
200.169	f8.8	58	20	FullDelay	0.675513	675513	1	2
200.529	f7.4	57	20	FullDelay	0.315697	315697	1	2
200.985	f2.9	59	8	FullDelay	0.230669	230669	1	2
201.337	f4.9	60	9	FullDelay	0.660312	660312	1	2
201.385	f2.9	59	9	FullDelay	0.265562	265562	1	2
201.409	f7.4	57	21	FullDelay	0.216793	216793	1	2
201.777	f6.9	61	9	FullDelay	0.416573	416573	1	2
202.409	f7.4	57	22	FullDelay	0.361318	361318	1	2
203.049	f8.8	58	23	FullDelay	0.335485	335485	1	2
203.169	f4.9	60	11	FullDelay	0.533186	533186	1	2
203.649	f2.9	59	11	FullDelay	0.23592	235920	1	2
204.369	f7.4	57	24	FullDelay	0.248977	248977	1	2
204.769	f8.8	58	25	FullDelay	0.267545	267545	1	2
205.369	f8.8	58	26	FullDelay	0.236845	236845	1	2
205.377	f7.4	57	25	FullDelay	0.222309	222309	1	2
205.769	f2.9	59	13	FullDelay	0.483565	483565	1	2
206.249	f6.9	61	13	FullDelay	0.353376	353376	1	2
206.529	f2.9	59	14	FullDelay	0.247658	247658	1	2
206.529	f7.4	57	26	FullDelay	0.255216	255216	1	2
207.705	f8.9	62	9	FullDelay	0.610024	610024	1	3
208.825	f8.9	62	10	FullDelay	0.390378	390378	1	3
209.537	f8.9	62	11	FullDelay	0.24449	244490	1	2
210.417	f8.9	62	12	FullDelay	0.25764	257640	1	2
211.697	f8.9	62	13	FullDelay	0.338893	338893	1	2
212.417	f8.9	62	14	FullDelay	0.318119	318119	1	2
213.577	f8.9	62	15	FullDelay	0.249032	249032	1	2
214.689	f8.9	62	16	FullDelay	0.227099	227099	1	2
215.329	f8.9	62	17	FullDelay	0.217119	217119	1	2
216.529	f8.9	62	18	FullDelay	0.249039	249039	1	2
217.369	f8.9	62	19	FullDelay	0.23228	232280	1	2
218.529	f8.9	62	20	FullDelay	0.245927	245927	1	2
219.649	f8.9	62	21	FullDelay	0.242476	242476	1	2
220.609	f8.9	62	22	FullDelay	0.223508	223508	1	2
221.729	f8.9	62	23	FullDelay	0.244477	244477	1	2
222.369	f8.9	62	24	FullDelay	0.232448	232448	1	2
