Node,Time,Name,Action,X,Y
1,2,0,Received,10,10
1,2,0,Broadcast,10,10
33,2.04893,0,Received,57.1127,11.7593
34,2.04893,0,Received,61.0759,3.91007
2,2.04893,0,Received,50.1855,8.54957
6,2.04893,0,Received,6.02206,16.5248
8,2.04893,0,Received,63.541,1.59145
9,2.04893,0,Received,60.3928,7.16432
14,2.04893,0,Received,70.2942,11.2475
28,2.04893,0,Received,122.643,13.1982
29,2.05693,0,Received,140.21,3.07553
37,2.06493,0,Received,170.233,7.88655
37,2.10643,0,Broadcast,170.44,7.88655
29,2.10898,0,Broadcast,140.21,3.07553
33,2.12893,0,Duplicate,57.1127,11.7593
33,2.12893,0,Suppressed,57.1127,11.7593
33,2.12893,0,Duplicate,57.1127,11.7593
34,2.12893,0,Duplicate,61.1559,3.91007
34,2.12893,0,Suppressed,61.1559,3.91007
34,2.12893,0,Duplicate,61.1559,3.91007
38,2.12893,0,Received,205.994,10.5595
38,2.12893,0,Duplicate,205.994,10.5595
2,2.12893,0,Duplicate,50.2655,8.54957
2,2.12893,0,Suppressed,50.2655,8.54957
2,2.12893,0,Duplicate,50.2655,8.54957
4,2.12893,0,Received,284.087,2.58953
8,2.12893,0,Duplicate,63.621,1.59145
8,2.12893,0,Suppressed,63.621,1.59145
8,2.12893,0,Duplicate,63.621,1.59145
9,2.12893,0,Duplicate,60.3928,7.16432
9,2.12893,0,Suppressed,60.3928,7.16432
9,2.12893,0,Duplicate,60.3928,7.16432
14,2.12893,0,Duplicate,70.3742,11.2475
14,2.12893,0,Suppressed,70.3742,11.2475
14,2.12893,0,Duplicate,70.3742,11.2475
17,2.12893,0,Received,231.826,15.5087
17,2.12893,0,Duplicate,231.826,15.5087
20,2.12893,0,Received,265.185,9.99965
25,2.12893,0,Received,264.102,16.9199
28,2.12893,0,Duplicate,122.723,13.1982
28,2.12893,0,Suppressed,122.723,13.1982
28,2.12893,0,Duplicate,122.723,13.1982
6,2.13381,0,Broadcast,6.10694,16.5248
1,2.13693,0,Duplicate,10.6846,10
4,2.13693,0,Duplicate,284.095,2.58953
6,2.13693,0,Duplicate,6.11006,16.5248
6,2.13693,0,Suppressed,6.11006,16.5248
20,2.13693,0,Duplicate,265.193,9.99965
25,2.13693,0,Duplicate,264.142,16.9199
1,2.14493,0,Duplicate,10.7246,10
6,2.15293,0,Duplicate,6.12606,16.5248
33,2.16893,0,Duplicate,57.1127,11.7593
34,2.16893,0,Duplicate,61.1959,3.91007
1,2.16893,0,Duplicate,10.8446,10
2,2.16893,0,Duplicate,50.3055,8.54957
8,2.16893,0,Duplicate,63.661,1.59145
9,2.16893,0,Duplicate,60.3928,7.16432
14,2.16893,0,Duplicate,70.4142,11.2475
28,2.16893,0,Duplicate,122.763,13.1982
20,2.17284,0,Broadcast,265.229,9.99965
29,2.17693,0,Duplicate,140.21,3.07553
37,2.19293,0,Duplicate,170.873,7.88655
37,2.20893,0,Duplicate,170.953,7.88655
37,2.20893,0,Suppressed,170.953,7.88655
38,2.20893,0,Duplicate,206.074,10.5595
38,2.20893,0,Suppressed,206.074,10.5595
4,2.20893,0,Duplicate,284.167,2.58953
13,2.20893,0,Received,356.274,18.3927
17,2.20893,0,Duplicate,231.826,15.5087
17,2.20893,0,Suppressed,231.826,15.5087
18,2.20893,0,Received,368.603,0.964929
25,2.20893,0,Duplicate,264.502,16.9199
25,2.20893,0,Suppressed,264.502,16.9199
27,2.20893,0,Received,377.514,2.31316
29,2.21693,0,Duplicate,140.21,3.07553
29,2.21693,0,Suppressed,140.21,3.07553
3,2.21693,0,Received,405.904,3.25044
28,2.21693,0,Duplicate,122.811,13.1982
