Node,Time,Name,Action,X,Y
1,2,0,Received,120,20
1,2,0,Broadcast,120,20
2,2.04893,0,Received,160,0
4,2.04893,0,Received,10.2446,16
6,2.04893,0,Received,410,12
7,2.04893,0,Received,300.489,0
8,2.04893,0,Received,120,0
9,2.04893,0,Received,270.489,4
11,2.04893,0,Received,460.489,8
13,2.04893,0,Received,80.4893,8
16,2.04893,0,Received,230.245,4
17,2.04893,0,Received,50.4893,12
18,2.04893,0,Received,0,8
19,2.04893,0,Received,20.4893,8
3,2.05693,0,Received,590.569,4
5,2.05693,0,Received,530.569,4
10,2.05693,0,Received,580.285,0
12,2.05693,0,Received,510,8
15,2.05693,0,Received,560.569,12
14,2.06493,0,Received,640,8
7,2.07451,0,Broadcast,300.745,0
11,2.08699,0,Broadcast,460.87,8
2,2.08893,0,Duplicate,160,0
2,2.08893,0,Suppressed,160,0
3,2.08893,0,Duplicate,590.889,4
1,2.08893,0,Duplicate,120.889,20
4,2.08893,0,Duplicate,10.4446,16
5,2.08893,0,Duplicate,530.889,4
6,2.08893,0,Duplicate,410,12
8,2.08893,0,Duplicate,120,0
9,2.08893,0,Duplicate,270.889,4
9,2.08893,0,Suppressed,270.889,4
10,2.08893,0,Duplicate,580.445,0
11,2.08893,0,Duplicate,460.889,8
12,2.08893,0,Duplicate,510,8
13,2.08893,0,Duplicate,80.8893,8
14,2.08893,0,Duplicate,640,8
15,2.08893,0,Duplicate,560.889,12
16,2.08893,0,Duplicate,230.445,4
16,2.08893,0,Suppressed,230.445,4
17,2.08893,0,Duplicate,50.8893,12
18,2.08893,0,Duplicate,0,8
19,2.08893,0,Duplicate,20.8893,8
20,2.09693,0,Received,750,0
20,2.09693,0,Broadcast,750,0
6,2.10454,0,Broadcast,410,12
15,2.11539,0,Broadcast,561.154,12
3,2.11642,0,Broadcast,591.164,4
10,2.11834,0,Broadcast,580.592,0
5,2.1264,0,Broadcast,531.264,4
2,2.12893,0,Duplicate,160,0
2,2.12893,0,Duplicate,160,0
