Node,Time,Name,Action,X,Y
1,2,0,Received,2,0
1,2,0,Broadcast,2,0
2,2.04893,0,Received,9.62731,5
3,2.04893,0,Received,83.2296,0
4,2.04893,0,Received,66.6362,0
6,2.04893,0,Received,0.794626,15
8,2.04893,0,Received,12.2984,0
9,2.04893,0,Received,14.1275,5
11,2.04893,0,Received,103.572,15
12,2.04893,0,Received,114.397,15
13,2.04893,0,Received,71.0949,15
14,2.04893,0,Received,13.6491,10
15,2.04893,0,Received,103.024,0
17,2.04893,0,Received,48.4141,15
18,2.04893,0,Received,73.2788,0
19,2.04893,0,Received,95.7356,15
20,2.04893,0,Received,52.6112,5
20,2.04893,0,Broadcast,52.6112,5
7,2.06493,0,Received,159.681,5
10,2.07293,0,Received,170.105,10
16,2.07293,0,Received,172.949,0
7,2.09301,0,Broadcast,159.709,5
12,2.09887,0,Broadcast,114.397,15
15,2.1015,0,Broadcast,103.076,0
10,2.10725,0,Broadcast,170.277,10
16,2.1143,0,Broadcast,173.156,0
1,2.12893,0,Duplicate,2.12893,0
2,2.12893,0,Duplicate,9.62731,5
3,2.12893,0,Duplicate,83.3096,0
3,2.12893,0,Duplicate,83.3096,0
3,2.12893,0,Duplicate,83.3096,0
4,2.12893,0,Duplicate,67.0362,0
4,2.12893,0,Duplicate,67.0362,0
4,2.12893,0,Duplicate,67.0362,0
5,2.12893,0,Received,192.716,0
5,2.12893,0,Duplicate,192.716,0
5,2.12893,0,Duplicate,192.716,0
5,2.12893,0,Suppressed,192.716,0
5,2.12893,0,Duplicate,192.716,0
6,2.12893,0,Duplicate,0.794626,15
8,2.12893,0,Duplicate,12.2984,0
9,2.12893,0,Duplicate,14.2075,5
9,2.12893,0,Duplicate,14.2075,5
11,2.12893,0,Duplicate,103.652,15
11,2.12893,0,Suppressed,103.652,15
11,2.12893,0,Duplicate,103.652,15
11,2.12893,0,Duplicate,103.652,15
13,2.12893,0,Duplicate,71.1749,15
13,2.12893,0,Duplicate,71.1749,15
13,2.12893,0,Duplicate,71.1749,15
14,2.12893,0,Duplicate,13.6491,10
14,2.12893,0,Duplicate,13.6491,10
17,2.12893,0,Duplicate,48.4941,15
17,2.12893,0,Duplicate,48.4941,15
17,2.12893,0,Duplicate,48.4941,15
18,2.12893,0,Duplicate,73.2788,0
