Node,Time,Name,Action,X,Y
1,2,0,Received,10,10
1,2,0,Broadcast,10,10
2,2.04893,0,Received,38.1514,8.54957
6,2.04893,0,Received,5.02878,16.5248
8,2.04893,0,Received,48.168,1.59145
9,2.04893,0,Received,45.2946,7.16432
14,2.04893,0,Received,53.2329,11.2475
28,2.04893,0,Received,92.4941,13.1982
29,2.04893,0,Received,105.157,3.07553
33,2.04893,0,Received,42.8345,11.7593
36,2.04893,0,Received,121.98,7.88655
37,2.05693,0,Received,163.183,10.5595
17,2.06493,0,Received,173.869,15.5087
37,2.09843,0,Broadcast,163.391,10.5595
29,2.10098,0,Broadcast,105.157,3.07553
1,2.12893,0,Duplicate,10.6446,10
2,2.12893,0,Duplicate,38.2314,8.54957
2,2.12893,0,Suppressed,38.2314,8.54957
4,2.12893,0,Received,213.597,2.58953
4,2.12893,0,Duplicate,213.597,2.58953
6,2.12893,0,Duplicate,5.10878,16.5248
6,2.12893,0,Suppressed,5.10878,16.5248
8,2.12893,0,Duplicate,48.248,1.59145
8,2.12893,0,Suppressed,48.248,1.59145
8,2.12893,0,Duplicate,48.248,1.59145
9,2.12893,0,Duplicate,45.2946,7.16432
9,2.12893,0,Suppressed,45.2946,7.16432
13,2.12893,0,Received,269.567,18.3927
14,2.12893,0,Duplicate,53.3129,11.2475
14,2.12893,0,Suppressed,53.3129,11.2475
14,2.12893,0,Duplicate,53.3129,11.2475
17,2.12893,0,Duplicate,173.869,15.5087
17,2.12893,0,Duplicate,173.869,15.5087
18,2.12893,0,Received,276.924,0.964929
20,2.12893,0,Received,199.421,9.99965
20,2.12893,0,Duplicate,199.421,9.99965
25,2.12893,0,Received,200.737,16.9199
25,2.12893,0,Duplicate,200.737,16.9199
28,2.12893,0,Duplicate,92.5741,13.1982
28,2.12893,0,Suppressed,92.5741,13.1982
28,2.12893,0,Duplicate,92.5741,13.1982
33,2.12893,0,Duplicate,42.8345,11.7593
33,2.12893,0,Suppressed,42.8345,11.7593
33,2.12893,0,Duplicate,42.8345,11.7593
36,2.12893,0,Duplicate,122.06,7.88655
36,2.12893,0,Duplicate,122.06,7.88655
36,2.12893,0,Suppressed,122.06,7.88655
39,2.12893,0,Received,256.469,4.99367
2,2.13693,0,Duplicate,38.2394,8.54957
3,2.13693,0,Received,304.428,3.25044
9,2.13693,0,Duplicate,45.2946,7.16432
27,2.13693,0,Received,283.136,2.31316
1,2.14493,0,Duplicate,10.7246,10
6,2.14493,0,Duplicate,5.12478,16.5248
22,2.14493,0,Received,310.302,10.8198
39,2.14493,0,Duplicate,256.469,4.99367
13,2.15293,0,Duplicate,269.687,18.3927
18,2.15293,0,Duplicate,276.948,0.964929
27,2.15293,0,Duplicate,283.136,2.31316
20,2.17284,0,Broadcast,199.465,9.99965
22,2.18749,0,Broadcast,310.344,10.8198
18,2.20437,0,Broadcast,277,0.964929
3,2.20893,0,Duplicate,304.428,3.25044
3,2.20893,0,Duplicate,304.428,3.25044
3,2.20893,0,Suppressed,304.428,3.25044
4,2.20893,0,Duplicate,213.677,2.58953
4,2.20893,0,Duplicate,213.677,2.58953
4,2.20893,0,Suppressed,213.677,2.58953
11,2.20893,0,Received,380.713,17.8762
13,2.20893,0,Duplicate,269.967,18.3927
13,2.20893,0,Duplicate,269.967,18.3927
13,2.20893,0,Suppressed,269.967,18.3927
15,2.20893,0,Received,378.656,4.61449
17,2.20893,0,Duplicate,173.869,15.5087
17,2.20893,0,Suppressed,173.869,15.5087
18,2.20893,0,Duplicate,277.004,0.964929
18,2.20893,0,Duplicate,277.004,0.964929
18,2.20893,0,Suppressed,277.004,0.964929
19,2.20893,0,Received,362.37,18.0779
