Node,Time,Name,Action,X,Y
1,2,0,Received,10,10
1,2,0,Broadcast,10,10
2,2.04893,0,Received,42.965,8.54957
6,2.04893,0,Received,5.42609,16.5248
8,2.04893,0,Received,54.3172,1.59145
9,2.04893,0,Received,51.3339,7.16432
14,2.04893,0,Received,60.0574,11.2475
28,2.04893,0,Received,104.553,13.1982
29,2.04893,0,Received,119.178,3.07553
33,2.04893,0,Received,48.5458,11.7593
36,2.05693,0,Received,137.979,7.88655
37,2.07293,0,Received,183.65,10.5595
29,2.10098,0,Broadcast,119.178,3.07553
37,2.11443,0,Broadcast,183.858,10.5595
1,2.12893,0,Duplicate,10.6446,10
2,2.12893,0,Duplicate,43.045,8.54957
2,2.12893,0,Suppressed,43.045,8.54957
4,2.12893,0,Received,241.793,2.58953
6,2.12893,0,Duplicate,5.50609,16.5248
6,2.12893,0,Suppressed,5.50609,16.5248
8,2.12893,0,Duplicate,54.3972,1.59145
8,2.12893,0,Suppressed,54.3972,1.59145
9,2.12893,0,Duplicate,51.3339,7.16432
9,2.12893,0,Suppressed,51.3339,7.16432
14,2.12893,0,Duplicate,60.1374,11.2475
14,2.12893,0,Suppressed,60.1374,11.2475
17,2.12893,0,Received,197.052,15.5087
17,2.12893,0,Duplicate,197.052,15.5087
20,2.12893,0,Received,225.727,9.99965
20,2.12893,0,Duplicate,225.727,9.99965
25,2.12893,0,Received,226.083,16.9199
25,2.12893,0,Duplicate,226.083,16.9199
28,2.12893,0,Duplicate,104.633,13.1982
28,2.12893,0,Suppressed,104.633,13.1982
28,2.12893,0,Duplicate,104.633,13.1982
33,2.12893,0,Duplicate,48.5458,11.7593
33,2.12893,0,Suppressed,48.5458,11.7593
36,2.12893,0,Duplicate,138.051,7.88655
36,2.12893,0,Duplicate,138.051,7.88655
36,2.12893,0,Suppressed,138.051,7.88655
39,2.12893,0,Received,290.665,4.99367
2,2.13693,0,Duplicate,43.053,8.54957
4,2.13693,0,Duplicate,241.801,2.58953
4,2.13693,0,Suppressed,241.801,2.58953
8,2.13693,0,Duplicate,54.4052,1.59145
9,2.13693,0,Duplicate,51.3339,7.16432
13,2.13693,0,Received,304.13,18.3927
14,2.13693,0,Duplicate,60.1454,11.2475
18,2.13693,0,Received,313.572,0.964929
27,2.13693,0,Received,320.887,2.31316
33,2.13693,0,Duplicate,48.5458,11.7593
3,2.14493,0,Received,345.018,3.25044
22,2.14493,0,Received,351.389,10.8198
39,2.15293,0,Duplicate,290.665,4.99367
20,2.17284,0,Broadcast,225.771,9.99965
22,2.18749,0,Broadcast,351.432,10.8198
3,2.20893,0,Duplicate,345.018,3.25044
3,2.20893,0,Duplicate,345.018,3.25044
3,2.20893,0,Suppressed,345.018,3.25044
4,2.20893,0,Duplicate,241.873,2.58953
4,2.20893,0,Duplicate,241.873,2.58953
11,2.20893,0,Received,431.475,17.8762
13,2.20893,0,Duplicate,304.49,18.3927
13,2.20893,0,Duplicate,304.49,18.3927
13,2.20893,0,Suppressed,304.49,18.3927
15,2.20893,0,Received,429.144,4.61449
17,2.20893,0,Duplicate,197.052,15.5087
17,2.20893,0,Suppressed,197.052,15.5087
18,2.20893,0,Duplicate,313.644,0.964929
18,2.20893,0,Duplicate,313.644,0.964929
18,2.20893,0,Suppressed,313.644,0.964929
19,2.20893,0,Received,409.213,18.0779
23,2.20893,0,Received,459.015,7.36006
25,2.20893,0,Duplicate,226.483,16.9199
27,2.20893,0,Duplicate,320.887,2.31316
27,2.20893,0,Duplicate,320.887,2.31316
27,2.20893,0,Suppressed,320.887,2.31316
29,2.20893,0,Duplicate,119.178,3.07553
29,2.20893,0,Suppressed,119.178,3.07553
